P2_P_PARTKEY,P2_P_NAME,P2_P_MFGR,P2_P_BRAND,P2_P_TYPE,P2_P_SIZE,P2_P_CONTAINER,P2_P_RETAILPRICE,P2_P_COMMENT,nonce
-764701387,650660525,2029651091,-356620848,717528006,588167631,1578869153,-18551183,-1912655689,88712
-637957338,2085335039,-268849154,296588364,2027450301,-220997175,1629224925,1562920024,-387991161,88713
-1034051200,1076072947,-1979907657,-646004229,596255836,1881857832,232366121,1906708216,-949630484,88714
1123620741,-878934001,-1900416505,-382313730,1930702492,1667955972,1580512360,-753831554,1670444483,88715
1966071735,-788229586,-790481781,1511584566,-626216993,22602857,1504981201,-946519470,88313614,88716
498807372,-807592243,110133567,-1439726143,-1897386153,-2020483557,664039687,1201332202,1361995217,88717
-654937372,-1780979055,579078892,-1537293374,955780485,1645701105,-592742114,898183693,-93580142,88718
1835402373,1188691999,-1337253061,440233291,400392816,751108011,-1587228953,-1501196193,693744153,88719
1244807888,-981475975,1725202015,-1434627959,56590917,1946203999,609392141,-897624524,-1434536719,88720
1953709359,630828153,978474757,869064079,-327045826,1702716926,-314667232,-1294346609,-1695697336,88721
-1283432426,-1360955640,-2136126306,-841333287,-399286692,778034683,-1016285744,-1932837876,-1958316230,88722
-1054965939,1923288867,-1184067953,-1528877420,-1094351167,-526973,-401941581,-4168355,-1234709749,88723
935611650,-2045488396,-1916414299,299100435,-1644441700,-1389431334,956823898,-1831497775,-837303830,88724
-182714314,1876434169,969434591,1128967075,-288558294,-1023917713,1934215700,985132336,283474602,88725
1217070017,-1333528734,1135360171,-529940170,-1282327877,2133856791,-721780796,-797106066,1884156924,88726
-788760524,-2127531721,-2109366697,1741427106,540022159,1607265565,-1712043227,1999514987,-814518064,88727
-1853171389,172565964,-1000677357,1722549543,-1857423303,301936418,187847155,-2120505600,1313262078,88728
-548856940,-166454411,1183816751,-1822513489,-705619911,-427257540,-670044898,-1443850708,1069106771,88729
-970297961,-1271370887,-1763757179,-1561703,-2060730721,499134149,-1589926007,-881955090,995937133,88730
-1208842768,1636501076,562341928,82679073,1445282589,1378887714,373457530,1523238001,-1385058529,88731
-942820795,-1174022211,1649659030,-1996544924,-2107038385,2035297210,-958194805,345125151,1541184158,88732
-1659204083,838877602,1237336313,-152836367,1271969932,-1222980802,1067300253,-1097387482,-1855107559,88733
-936134060,947686769,-886793461,875521786,714286215,4683960,-637211669,-386100649,-321360816,88734
781230587,555568465,-915081394,10962142,-1858448621,-730946201,231166007,603499358,-442239694,88735
-499894626,-669888121,-2145565988,886372909,487793099,555593584,1431658109,-522819870,-1445541705,88736
1551503954,488550914,-384458582,-367490517,-1209100092,-942280208,-795465277,-649592256,-2065196158,88737
-1814201219,916063079,723335515,455783532,-435550250,2021747859,-1564444473,1132017008,-312059215,88738
1926493179,1131955659,-2050032429,-569692905,1864697579,1661546978,678738834,-536485788,-529285844,88739
-1851231187,1968264350,1695191296,-1119432493,597858951,1945881557,1863372298,-996321338,-1666621815,88740
-1134606560,1702395200,1552903512,-1974192120,-1305125477,-1620891239,-1830235153,-473944715,1878587854,88741
723697406,-1382166778,-1814280627,89107475,-205821017,1411193147,-1445429172,1578315062,-1754999245,88742
-327701501,-711361242,-2117030516,-1580038655,-1783862938,293789339,-865961737,-391427145,1032016824,88743
2026061699,-1801973382,1984427864,1681437574,690950409,-1617232605,1005203639,494496689,-736346838,88744
-601935847,1989741349,1738469323,2019280000,-211081270,-1978827425,-1620275196,323543070,-1170544918,88745
257672308,-1586602141,-1795514097,1483763256,-871143083,1832687739,-1157736926,-1453004098,-46142480,88746
1999818174,280928459,385282267,758616685,-456984301,-418725250,459374887,-1001414790,-956128478,88747
-2031541763,-841747257,296519368,-59811122,22611229,-1542598200,-663620376,-662552907,-967272316,88748
-1304906856,-1098572791,1205689032,493787735,-627892030,-395867839,1353828273,1171104679,-1120594642,88749
730100083,-882746649,1418042717,-1651859685,-1377333656,204940058,-1513120368,-593457007,231748156,88750
-681146477,-834546854,767912166,193722531,1288163428,1282154483,1572461369,-994814177,682865407,88751
1576227530,971455039,2026611191,138455373,1045669155,-1521719539,-1562355833,-1734468691,611825258,88752
-861209628,-482426448,100566728,-1874718749,1853878309,1554161546,1328830337,349473651,1154144084,88753
-630863575,740489532,-1418542342,1270089733,1024804840,-208672512,1013957553,-240751627,-2038318615,88754
21373460,1080018904,839065417,1464071048,1903279008,-109239027,-2116832412,-1735902476,-1021963625,88755
-1747660,1751862848,-922170007,-139363697,1577678841,1633380770,-2116518477,1380824599,460904147,88756
-2059768904,-276335575,-1744229371,1028417720,-705556186,-106080354,-589713119,-1924302401,-913407825,88757
-8633035,527132879,2088587871,1499345877,760860054,-1012728414,-1502432349,-1000901836,-556092812,88758
-151805447,255753381,252901168,358353031,-2081579990,6964768,-578478421,211615703,1811617243,88759
-1785692012,-1819150317,-806455262,-1746862072,-1151403455,-931900327,652632491,-1940229851,969710495,88760
-2130086893,-1466972681,493967622,-631115925,-709284349,965919936,488203493,1096683384,-257229450,88761
-1474266426,377980174,1558242659,-210324284,-38400698,973897115,-575306340,-174473662,-409492110,88762
-584446972,-324781009,307769444,693706934,1771350486,-34746614,2070996692,-1821457603,752004534,88763
-811209251,-908379060,-176269698,-404310767,-1617555760,983819857,702605626,-2014493921,-1911601670,88764
-1249179354,1406536106,2089187424,-172138721,1675128883,-1155399308,-897047802,-1724246878,-1685172363,88765
-1589367939,756318845,-2072643023,-214822931,-1205174840,-2108260084,46527945,-469509398,879161587,88766
1858720510,680975783,-1370638138,1699906802,1500791564,-252382616,711072063,-1230309420,1048330101,88767
-1580417395,296195550,-1474508089,-647311478,-816260214,-1067475799,-591070224,392356029,104539534,88768
-955497903,-601082974,-1641303937,-1054782060,-1218742670,38144699,-1039990863,1921857209,583132,88769
572503731,1282145578,1565690554,-1911228861,1491461734,883642080,-1575679540,2143962207,231745612,88770
1475024697,-1308034799,1164957961,91272170,-1926069630,884064249,1060345877,104376376,962767539,88771
1620963308,-1347197095,-818019960,-457864104,35334063,-525941007,1907024728,1702622049,-261900999,88772
269607468,-2114831202,-325174599,1545250552,-1258533161,1903642249,2113641025,-196501539,-403872979,88773
503857956,-1114167618,-1933902898,1730155798,-1013747090,-1993196005,-1195491430,-669043671,1782898041,88774
-261035278,258076326,-421468934,826751362,2066443080,-1175925750,390186347,-1232756605,-68181594,88775
-860448100,-570246633,361929471,1396761924,-1529272744,792708497,1471149491,-1624391907,1917470046,88776
-168432544,-1458650409,-413416018,1586947407,1886372320,1590292896,-1550322078,561754427,71237590,88777
-1023286308,-545404331,-37324236,1260729216,621132758,-1633198774,-1822065913,-347969367,-1759227080,88778
-2009493591,479763271,-777037755,-484246345,-155506250,274284986,-55402348,2096514154,62165210,88779
-1047725650,-1067977306,2022764041,995927102,1155199060,-2120571654,155090123,1765527013,-669470716,88780
-1977765652,405095974,-316258088,-103086755,-375526347,1355860043,1817840058,-561921226,191809811,88781
-834922879,693804536,-823887490,-1679476514,-792696325,818376563,-584658806,537245667,1736285779,88782
-691125049,-1607308049,-1130502302,1800047745,816420090,-1247098609,-367154534,1848196996,-1102641799,88783
-443385011,1511905572,-1619528346,-1839839209,1834769028,2004192391,-128879329,-1425213811,1632097557,88784
-1574263507,1208535225,1112881511,-1367112817,-141440773,-253461430,1879427223,-1508693429,-759374095,88785
889338749,1107930380,-227359519,2062357100,-1211461376,2121338504,2108509674,-1833347515,-1268502827,88786
-1492352348,-1775602253,-310836727,599025412,1371449986,2038536905,-380763769,-1870705340,145635532,88787
-852677140,-771362815,-1267451607,318853471,-379429109,-118261791,-1242319138,-555293340,-498421037,88788
539864843,1291391841,1017576792,446176690,-271464698,100883655,-1407112599,202424597,-550557398,88789
-1564365579,238794793,349248151,1087771945,-1571685670,-1681779070,-2105266328,-1954896759,1793663216,88790
-257482932,-578146440,2028465464,662130390,1996802847,-96563931,277877055,2067578846,304446368,88791
1954117229,200352694,1353558750,1711815965,1767740074,-295183018,-1630330626,456795822,-1165405271,88792
-1821377842,-432560577,797489516,2142267197,-39098021,-2137962681,307262896,1523188818,-339238386,88793
2113102263,-1829778999,-685906730,1182415030,-1749598203,-255523986,1920135083,1271888402,740289834,88794
-1250107538,859941599,-384983858,-1032859686,-574301390,41140426,1716214767,1632512973,-1415122985,88795
-749229763,-1935319630,517429413,-223724708,-319560392,-1721147089,-2091387919,-261518161,1400652104,88796
65660300,-1748481550,-992000489,151596589,-1150145903,999947712,-605057618,-1791021669,2019002887,88797
-47387802,1315566048,-611392744,1250618674,-1885463233,613748467,487464629,-198041148,1089098205,88798
-1429668710,1093535307,-1004604068,-1848152599,-124466551,-1734267003,-119881650,-972354309,1751318717,88799
521817275,-1781207875,85763446,-109995559,686466031,-137629074,-559320891,1153716600,144684105,88800
206322284,-981815451,-1350112487,-785653094,1393210423,-1210442685,428529986,-1165435403,-1100188874,88801
-194806264,-436801771,-1359717059,1660036226,101813579,1508642621,1082781855,-1691563289,-1754491215,88802
-546166282,141378580,1634958084,1867827408,-1068856716,-1309014888,-1571017668,-1944987692,-1633645954,88803
-1325301701,1640072680,2124702565,-1969088086,260912091,-2127626731,1862538084,1510992464,221244541,88804
886536391,237771940,1106684886,240420650,1375192140,-733488024,-1158913103,474367699,-1469328351,88805
-57941493,206560731,-1796633506,771873029,-734999729,1658156612,1970652817,1362336980,705345097,88806
1656969633,1997802163,-1681231992,-1440324000,190876068,834361752,-1676519075,483172759,2072187666,88807
-1589041004,1352423275,-142179377,845408309,933058161,1174150551,1362974528,-881344593,1452820671,88808
330820296,-522081202,-1692972864,-1199810220,-1277200816,1148532538,-6111484,94991024,69342177,88809
-1065918646,-1783435098,1255310795,-1328328410,1515420317,1139809905,-478978403,-1030584060,-154088598,88810
1060697668,574908462,174511836,-1945367125,-1243758171,1539487763,-56193151,-794487710,1780447385,88811
314492316,-1466234676,272552801,-269649029,-432708909,-404051581,59792003,-579719208,1526420643,88812
-166825557,1307876631,-1612027236,-2052008406,120856023,176874966,1105328458,-1362458340,1715202880,88813
1213347615,795939209,735434761,-1018818985,-1281756219,-1237650748,-496154085,-575006661,-1540502931,88814
-907490775,-642630461,-1513761261,1830318476,1693072925,-1359024649,-64585952,567239432,-1260658221,88815
1928545431,657140082,424910479,1464508856,-40727669,1415982834,-612011842,1542910359,198509802,88816
2117499014,-1806729188,-310540600,1312566882,438249244,-1317938904,-114095004,927581025,-2048880537,88817
1848909370,1403126147,1638810846,1878434710,-401216492,-1763040979,392033623,-274996355,1628667232,88818
480116120,-1764703467,-1166187025,1418692438,-1050545795,1928562458,1258538247,-1893577669,1801973529,88819
1616828460,437354339,837788328,-52826805,1552142666,-198392979,847160982,706594168,-1589790419,88820
1289150774,-1895165194,-1493061571,544442199,-1037467785,1167292710,1805748573,211882175,593439795,88821
358143282,816490149,1762477011,-601746955,-1443017712,1639366539,1599446966,1099094861,1538652154,88822
279830818,-1572220228,1216312691,521116807,1015016231,1715301700,1394668973,-2118256705,715276780,88823
1612131686,720497895,806555610,-350440498,1939245393,-2058972641,-1263904,-1819532456,-1665450484,88824
1018592073,-1204662209,-997085520,665080221,-1878618749,1084178274,-1889076153,598722514,1853490563,88825
-527358413,-916142615,-1763272006,-1410596832,-1034119408,257218411,-1053453414,-1739734824,192832598,88826
-1123152986,-1210562440,257405679,934525237,1475732289,1349954898,1854812262,809513800,1074116651,88827
280888859,-1319863483,1042341485,1157854386,694508798,158973147,717853179,1561396333,-1163354856,88828
-1817944140,1960865988,-684907909,1224477840,-845009861,798072571,-1159183784,176273986,453333556,88829
-1276562575,-999957341,347632073,-699034848,902176626,679557862,1625082333,442819433,-421000846,88830
1426699952,-813447992,-688214024,-1623510154,-1879622352,-18248418,-9304079,-1748083315,2042203419,88831
-2098695523,1408937282,-11454857,1784179137,-476277686,806726476,-1355182784,-1890623348,199864298,88832
79688124,-1753579967,809452162,-335837385,477757626,779193762,1850321535,-303632120,120712534,88833
-640153244,-2022798961,-1591255708,337623009,-926543496,927097219,-1883534169,123534363,1709312606,88834
-960467236,1351945127,1712397827,428907118,1948792364,1099317740,-358902494,-1218691945,-1330249525,88835
490554987,318724674,-1396989301,-336448632,655982579,-799066137,-924459142,1427372827,393651382,88836
345161501,1154706673,-497037557,1591059698,-1647882469,-188248708,-1861588877,594107062,-861966766,88837
1879328430,572514864,-322803105,2028340235,-1075763035,2093176054,1417513603,-70241791,-1747307276,88838
1233581341,1234849101,-230369534,1447127027,-551580303,839455021,-983405820,2044695784,-1840177193,88839
1383795202,319462684,-66217300,1273143778,1460356447,1850173075,-2108177023,-1501833276,1741619030,88840
900073157,213212524,1592761070,-2065488491,640314798,1689762912,760318601,1466438249,-1482143262,88841
574554863,-1698709115,-1919153950,68233679,477917315,-1406862745,-1353336336,-615226764,-689107197,88842
-1984423277,1209653252,562081170,378639556,190661685,-812451121,667399907,1491876210,2074830681,88843
111051775,-1986624510,1689413326,1990304838,-1521562919,500460956,862945629,1542004107,1486503663,88844
-1938142970,258503378,-1215974823,904020489,-980141911,1331183315,-377618317,1163704965,-389934128,88845
-1825361297,-1094274503,-1921274449,598345545,-1805255739,788253710,1790761279,-112061108,-1811490956,88846
-2096458781,166698952,-58101380,1762771401,1663172675,-26306224,1157601145,-549112159,58455338,88847
-1180693443,401414481,661548379,-1793001383,259498731,-2085515986,521225626,1224300257,1804663860,88848
-878194487,-647560381,1033567649,1703487255,1894557699,1753573397,895883836,2006845934,-906258561,88849
-576452726,1022065356,1423979891,-2041021263,1006572005,-1083049369,1063498904,-80738312,-1492627626,88850
-1700150494,844046906,-1623462814,1772484208,-536003843,254593027,854635767,731727056,-1542777863,88851
967787466,-590179902,854163707,1309236624,1125060964,-256454624,215196575,-1296178503,-751123545,88852
-2096731523,-487744834,1179324952,1851754660,1133940753,-569428118,-429518513,-1699291868,1532127818,88853
