P_PARTKEY,P_NAME,P_MFGR,P_BRAND,P_TYPE,P_SIZE,P_CONTAINER,P_RETAILPRICE,P_COMMENT,nonce
883711380,-1941988462,-1081104427,402056407,287619022,-1683215201,289705207,1460664595,2019425945,86700
1368835130,-166398145,-1555954155,470778429,359625425,673812102,-375349746,735270752,-586796371,86701
-1522769339,-949992768,1282055095,-1816474837,-1562920669,-9285965,-690026744,1987261118,-560935804,86702
-278554218,188107595,1462572582,133266732,-512373055,-1404700879,-1348360258,344174864,1324766723,86703
-1623164365,1231259308,1351410955,446606956,1240894754,-865419142,-1500585826,-319754065,-1685870331,86704
1367575162,1842731187,2006653210,-1099928701,-47082975,1448988827,320241554,-153683393,1233695114,86705
32175530,-291904792,1249525608,1025872949,250713868,2066068488,-749575058,-1710574448,1656665770,86706
1589081134,141256447,-443475588,-1143799862,1547543864,1842045361,874811340,441157928,-917501968,86707
790529630,-1895721237,1397677993,-599138415,-1282363407,-2083966621,-1960049949,1530201509,-496307817,86708
-1203988023,417828188,-738356771,-1903812040,-104903256,-491167930,-736848641,-423481162,-537856845,86709
1581561732,-1511287972,651707228,-987399313,462323642,-1012022668,-2015133469,-1902332471,1712502902,86710
-2080295029,1466957497,-54385791,645144283,-1261303859,1030424636,1067361763,909211267,-742156570,86711
465635285,1034005664,-12745889,-1440643448,-637201968,-778773934,-813418822,-821701987,-1672562098,86712
-375669700,973509331,842310987,-1550413032,779165804,434006978,-692423048,1278776605,962400320,86713
-514449279,1788155826,291580328,-1713547289,-1485852584,1285899683,-151960712,1796623303,-964981383,86714
-82413023,90327132,-1447066926,-1053001785,-200961123,-282600616,-1831117980,-1561759783,631610783,86715
-1998438343,-1893976568,2053528773,61143651,1694874968,1735619769,-351332638,-208884060,-388988337,86716
1794529320,-1531120916,1481105957,683487310,1186259495,1881105610,1635879282,-1847336947,-1125248497,86717
-504578621,-114450727,1869488550,191027541,228072786,2037305461,-1160180605,-1483429766,1800398481,86718
-2066157998,2073962690,608997680,-634990815,282813778,504575313,-615254649,-367301195,-922045771,86719
-1213265684,-2097904394,580954985,-1357556030,-1300968919,409086380,566640786,-1771880569,-1470127481,86720
335115048,1985072266,63063536,-841649251,791217435,-104627415,-47413611,949224706,429455974,86721
-451407769,-76488549,-931815281,-1399570686,1494566770,171153891,-614777498,2047127389,-469715083,86722
170636966,-1813937148,-280174254,-2116444333,-584499725,1522538896,2139061076,1762173161,1592463795,86723
2080654088,1919827052,-867398497,-393333971,2096552999,1480270891,-1507681139,1300161315,1326546440,86724
-2060471285,691436737,1562910223,-1533167391,-534230783,-510994855,672856026,-484833204,1984416830,86725
1846721189,934462289,-176271653,1876618500,1997657260,-1274159968,107792905,-1204061483,61054552,86726
-1615245592,-1744493693,638343923,-479906387,-420395005,1663529797,2010461886,765182652,-604293738,86727
1171625655,1410071102,-467121388,-1024048683,-632595348,672358663,1905118719,2040521143,744955534,86728
960755432,-154986435,-1459214493,373784184,208798667,923373419,957683768,1576428449,-1186469215,86729
1568782892,1953899014,1969076789,1801687694,397525377,1749789768,-12685517,-847915276,-598539737,86730
15096041,1512506488,-1268640005,1763778295,95977604,349398241,1424290477,1459371380,1319277434,86731
1536040686,-602385107,1580299480,843370299,-671125758,358098038,-1935744884,1458048946,596401802,86732
2052119710,2053691248,-832265855,-340765241,-1692423828,-657389910,-1916132736,-1520156048,30823490,86733
867577700,810518770,-1730105925,-1077429544,-2090487127,1697551225,1293410613,-1689547648,1190113647,86734
-1344947161,2118384093,-336592993,1040046949,1503843923,946150000,-676095131,460289219,440281172,86735
-1389457357,1902324116,273375218,-1137823222,-1748058238,-1649502106,-675225890,-1183134284,31712487,86736
-600404106,304963926,1597965033,1766091470,-752632495,-1796033906,863638767,1548772328,209962167,86737
1724726526,-1424005611,743030701,1313601581,864990975,-1470591240,581725896,-1237001641,79299056,86738
-1805520483,-1498181533,1555887493,2092391562,-834505108,-847773608,-1649361397,-239398240,-2080910998,86739
98335350,2124605033,1187292076,-870656086,1500033782,714626771,1273810474,368205751,-713726249,86740
-1361731318,1068426751,-1604977582,-1122215550,-1249966718,1874339290,1936562094,1783633464,-21530385,86741
265490162,-1980194146,811076616,1293226798,522283362,958776516,-1607679239,1840426851,-984074312,86742
1714199366,-625720183,2039085224,-780161239,-730054643,-1440980226,275814997,-773141179,1464358743,86743
346283934,790356069,-1438833809,1432107949,-696120196,-1625887299,1532945476,498753280,-1826718362,86744
1088625823,1109114394,1844680573,-1237038671,717545628,819283420,1353648085,-55480906,-1993704452,86745
-700673149,1981079055,-1897613367,336787595,-372564690,1553802702,987200983,-1138335781,-1424860923,86746
-871806889,1453323418,-83816756,-200353482,1285094522,749764997,-54991636,1636847386,-410925423,86747
-39252138,87700164,1643464466,1797050738,-54123611,-1677547952,1940611966,470065938,-1004286687,86748
-1737582919,1386898844,628203950,992514927,6404309,1844170357,1869349099,66196885,1322436658,86749
305601372,100227894,422866790,-2069879600,-1084204289,1866816163,197952264,-778012946,-698801165,86750
-795059958,-1465439572,-429077563,1781628278,-1102104442,-992412445,-276035339,-1535595620,-1360085710,86751
1385937428,1727733273,1646497832,564975880,2123658873,-27812274,580734925,-354854815,-1551777608,86752
1423201967,758004078,-798565044,752811544,-1565916462,334729712,-1563881396,1040992695,584660137,86753
568589400,910399249,671870890,177649168,-210256316,158589395,2100898731,1514914684,-865439124,86754
1276031811,1209245678,158265872,-2135012964,993682930,2093338244,2069576798,-1625099486,-1525613842,86755
1684136131,1323968694,-467035934,733072675,1461657880,-657242346,366307146,177879414,-1515662775,86756
-1277973834,-1654891646,279932798,-555103779,682394529,-211647900,-444578371,-921504554,-160838370,86757
1377502061,603154415,1826438062,-540332697,365942165,168624374,-1727327879,-1268926363,-515051060,86758
1090182907,1309039488,1713247361,456020192,2069794114,-273750079,1462871032,869500755,-1412587935,86759
17081544,1486596119,1578327287,-1573048049,-395716027,-1788934088,-532457492,547109626,1090560265,86760
469392234,122583780,404216387,206670003,-753626135,-1414055247,-1586999338,110177301,208017090,86761
1360514699,143033550,1430242569,2059876819,-907999084,1225553457,1635933247,-448949578,-779892878,86762
1507667811,-1029245345,1440015014,123599291,-1796009241,1095371552,-345115621,-327937281,68173545,86763
1071448174,-457773312,-809177697,-1331784035,-438981572,-611290921,248474463,854268682,1064432999,86764
-1699810764,-780007466,-1151594932,1014394700,1783197100,-340354348,-2039260157,2010159328,351555172,86765
1402118024,-1463867210,-853081290,2136170405,-490640776,-251045057,188902277,-453081868,1793760197,86766
-1077089793,-725088090,636320652,-1052371525,2045253470,466814401,-1910796254,-1272645508,-1387410203,86767
-1148212427,770743755,1597466698,-1023465319,-1237394121,551084934,-718241192,90871508,2003863606,86768
55008484,2042356422,2146966426,922008747,-1128039054,1152510459,-1989014986,1150801936,117979536,86769
1939331829,1999959211,1946529770,-5694071,1618783917,-2105166705,666732337,1018259076,-481996605,86770
-1022644284,-840859279,116610693,59613426,50320756,1491140924,542445130,-552782652,731054845,86771
1196977302,-781727340,-1038780603,1370773733,-1128564649,1837251807,796737313,-1827107637,-470181586,86772
-2044285381,-842271208,1695003892,-1678714893,177320948,-410021772,1232618987,-2115764422,389286929,86773
372849897,260909071,329314180,-349450051,1825544766,-29796758,-1829049765,-1609368249,812411368,86774
1465163104,846280284,-840276200,1450081623,-1194861592,-1712320447,-303383864,558111236,-89360664,86775
325478623,-838383591,480261079,-1697569617,-298518370,882905842,1715130888,-63180412,-1578397845,86776
886854291,1392108908,1900971303,1151059579,-606506331,183182938,583387718,1653728470,-152617768,86777
665710046,-1292109795,637225399,-1839999668,-1500840905,1746976693,-34051577,-1728234644,-703805449,86778
454638078,-1520127701,-1545248634,1749169618,-1862199970,1383943342,-991093285,-1049036239,-177479562,86779
-83990776,-179299970,1680306207,1336644050,-1980370717,1786805362,-744545602,480657263,609555186,86780
1686190780,-1163712557,-1130214197,-1354444490,1100659594,496295322,1430748718,1992821240,1685654068,86781
-228492032,-433551833,-1109636435,1519130497,-1971133924,1793663714,248830804,-965942245,-826699923,86782
-1411733782,-1523483601,-1983408305,984723848,2136875869,-1488003667,-1424682508,-334784912,1649601314,86783
780340120,-1867828922,-1810275060,34777757,-23195713,1188859481,-1389465360,-1427339711,455890127,86784
1830438888,5375451,1642394698,-1950078951,-490314480,-485135599,-919575209,-1755535042,583164644,86785
-958531076,1206502687,-673921303,920871836,-825814728,-180458457,-571768260,-553147703,947833830,86786
-1388948573,-436270736,-1952758947,824632689,487042892,-1944706981,-376088313,-182116487,2118754836,86787
1331129690,717450399,1597732166,-815969651,-298708793,-150892539,-100345930,-1559786287,-1116480433,86788
-1645603486,-1879430301,631078978,-1709012342,-1572170362,-1779851484,-585019817,-950497811,374851114,86789
-1840464981,-2070346948,-589631137,1092706072,477858261,1766426440,-505391709,-1875352019,221872610,86790
1185269150,509465996,1382087144,-1988124109,1175774898,-922281758,-1206437875,-732971151,1088447604,86791
873306620,-419071947,881463943,-1960106544,1829262353,802390748,980251718,-502434014,-919679147,86792
-2034270980,1577146305,-1538144077,489408759,-66883921,1923142887,193953437,1465535463,150269089,86793
-1084101712,-915752742,-1946626530,-1941334739,-1046874208,230272206,3793190,-1936161004,1227686931,86794
310112547,1030712930,-981866460,1763223827,-1773197775,605833986,915534455,1604033325,-606724888,86795
-953660470,1062145789,759688529,1786941989,-1665651728,-228414111,620347371,-339679604,1272522564,86796
-1902680671,-1901494807,1404959932,-1825759760,968941950,1560604534,-2030263699,-1242182856,1327584750,86797
-1916127241,1991298397,1354088377,-1762478271,-2146789731,-1188642091,-634827818,1086700582,1134058799,86798
-2126020000,2113465700,922088492,-658774056,-1206782316,1693606418,-1713881738,1522550200,-2113120923,86799
-695869597,-1460603129,-483403160,-2052123715,-223056472,1856978250,-149516172,-1093032117,-804019862,86800
402735179,-129720324,2130352285,606917833,-588990839,-808371683,1177276270,1251253934,-771670873,86801
362574962,2060142310,1112009038,-1499738208,1021228732,1643512894,1801004970,215005113,-562012149,86802
1137385220,10676361,-145357150,-1220783684,1957624944,-1348257577,-1673276580,-234367046,-1660172366,86803
-1074042456,-916610493,1776510224,1348660207,722051232,96104344,-138655069,-901796737,-1480686814,86804
384391693,434001691,-1497903067,208943753,-1298189922,1796913677,1787255260,162796016,-1345013746,86805
693598393,1651568897,-1948545075,173443333,-253703701,-741201143,1365244192,1653715069,-1606214175,86806
-1215514905,-562694696,1685646372,-622244797,-1028516868,68035793,1164279691,105274933,-970595781,86807
909416683,1939194249,1790011518,-26191936,-564225504,1957463943,-265560016,-2018880135,416151684,86808
1418973653,1268603009,-1240400637,1579675627,-1849748549,-317802208,-1413457351,-1061005286,-1062869371,86809
-2123835871,918159869,-1392191790,-1907445882,1238739775,-405870216,1900907540,1188586590,-1556437184,86810
1562817647,-1470259067,-2136094201,-448953539,787119561,-328714916,-728559204,1739824403,1413857092,86811
-63554652,1040116814,-1957037643,1721462190,-1075690280,788268629,-380032117,-650694877,248959025,86812
-1002543772,2038597834,-565482707,1886377175,-1668092876,279858295,2117614678,149851430,-423983708,86813
347538883,1439488283,-2075470946,-1292105680,-1351759645,-66843523,991408242,1291774713,-1238834556,86814
1079689493,-46408928,-942280513,-1135914762,-1027659803,-1413450721,-675861492,290031829,319944719,86815
942244181,-407821900,835279041,-1371376100,-1476055302,448263538,1694659850,-1558904671,-481004736,86816
1455546638,169608349,2025637663,1383842115,-649825787,990870722,-1710697930,-1997286481,73086255,86817
-409216158,-1898682636,-1639001100,1079793469,-405863535,-1441134272,-1556609181,-652492063,-673208415,86818
-409321725,289282216,-466933468,1919381014,-440716770,-616856501,-1523909926,-127938158,1932940927,86819
-1152021216,2058908215,12144854,1846979138,1748574130,1105132889,-692653904,-2102126030,-1615928310,86820
770153108,1678114034,-90008207,1575947368,-311538194,-1058027721,379558172,-17971221,-1619640243,86821
1658569593,1419260208,977962233,1221374685,17539104,-1850354245,-1327683809,-65028934,1423954311,86822
-594011632,-1089430780,-220336697,1837801664,-1036089481,920333534,-656584062,-1163047347,-19828874,86823
1190551471,-1709186103,-2091580855,1392739370,923341421,-409136657,90359490,977980143,-579253671,86824
1808337461,-241298052,1608111231,1414097460,1064513407,1737431023,-1162067046,-1716910048,-1514655232,86825
1493427785,-662438651,1108990006,-1055911379,-274959534,1890337324,-1699692440,-453321612,-1367570320,86826
410371488,895722986,1333639455,990864619,1169272629,-1182733216,-1451741135,1198883991,331588740,86827
1906330451,579992096,-154783697,-588750635,414494022,803704138,522759310,1955615202,447178079,86828
1861362821,1245414002,-2031600048,800557247,-161859768,343263602,-83445945,1763350217,670775903,86829
-1666364474,-908732850,2003581774,-306294323,395581257,-64759823,808031858,-252970147,1564767275,86830
-567865576,355792233,-1371204015,1862943250,1148332830,-1531620181,1431712723,794458011,1592631687,86831
1975761757,-22709191,1177250042,-1581095752,1890688875,-155722268,1777407938,198329326,2110454198,86832
1849719239,1494972143,-658204701,894179558,-59805000,-1095692911,-1407988410,1872315479,523429692,86833
-192486995,-1215574447,461183324,-1178500685,-1345118953,229257598,592335804,2119784220,1407038303,86834
211956128,-1275646698,2021475973,1772326136,-1759907268,926589139,-1445607523,1163271660,1547224705,86835
-318403887,1625057912,-469187942,-1863762545,-1066398420,-2048562098,-886074902,896997122,-1586292666,86836
-1794897949,1566769604,-876857376,408140804,-1329919646,-1941161724,-1974289381,-1663976171,-1559703774,86837
1934464136,2093030711,1571182664,736694862,-1434005948,-1139334273,979043955,-1172816729,1459063272,86838
-1846420477,-478314520,180753890,1284777700,2075216739,-1688938061,35731527,-1417822898,-761621670,86839
528918569,126733719,122952526,1280825280,254201762,-382828004,1658989025,-1720862538,-156146118,86840
-765476830,-664661790,-848803036,-494726060,-2041992631,1303452836,418386431,1369224504,-2000865942,86841
