PS_PARTKEY,PS_SUPPKEY,PS_AVAILQTY,PS_SUPPLYCOST,PS_COMMENT,nonce
-1199533909,1904691407,-697857968,-546064367,-1488646126,22507
-803228004,-834055804,321897254,-856061287,149903994,22508
534991646,-639041291,1038879674,-1359946124,876738446,22509
1266411111,-1770575429,862459809,-1423510466,429427903,22510
-845324641,-443664830,-1478883103,1115571499,-827586834,22511
2106770061,1414004589,-1400686789,238173068,-824675809,22512
-963929418,175894511,335804935,-591782357,-1034475088,22513
-1302136119,-297319574,59053242,-23317315,1897979185,22514
112049458,426727632,1929693762,1865947156,-182778214,22515
-48866889,639524022,1635660852,-1565646922,1525897950,22516
1010128355,206463209,-443894650,1055367205,-692873472,22517
1384299244,-794839379,-1608656562,-1416254960,841182256,22518
764860007,-891089727,1109032612,1538234121,-1497037662,22519
673357584,-23298432,1756141921,-695039855,-1424843154,22520
410666524,559011831,1415222543,1933629847,-1383669552,22521
-2085052177,1205915307,-1853041042,515897594,-1398461785,22522
-1751300021,-1731784981,-1622851478,-1645186904,-1182660808,22523
1948203808,-69864988,-1527930704,-1005493506,-1369667108,22524
-1445484702,-1061089338,-2043398593,1988847827,-386235068,22525
-138463623,1211643314,1647663763,6675381,1215159142,22526
2105695891,-1453445133,-1071807742,-1658952114,1762653912,22527
801394449,-640411612,129182189,163177162,954044436,22528
-1452104744,-1803786559,-817639414,-1475807343,-1674060417,22529
902364073,1635915088,1172602653,274197818,300814709,22530
1126802354,1168049566,1136897816,743248679,-1924806672,22531
1820473875,441528169,1449581227,-1428478969,748683771,22532
1977993101,1412540687,-1928477724,59577138,-146336023,22533
-1609399761,629239945,-1987034410,-655511216,823698116,22534
-720058537,-542423146,-397001699,156659214,2048425438,22535
-748870219,-1175353970,467063039,-627393083,188947515,22536
440265170,180410880,410914259,2016521124,1570339331,22537
-2094929156,-2092085874,-633299564,754503566,1612995572,22538
-270186044,1716901007,-227287044,1697306157,-458087036,22539
-1322206140,2119720778,1417329776,959144397,-1118115705,22540
-186570222,235015887,-1057042498,-86604308,724118436,22541
948918162,-726037975,-1047048602,523691562,-1969939959,22542
1735451562,1330180890,1560790524,814210734,-1076705582,22543
441119097,505561292,1015323561,1223499805,1053762830,22544
-755784922,-1404209764,1882057064,-1792726911,-2088215088,22545
1108355142,-1901374788,-1402824733,1625314522,-871389028,22546
664525266,-63510698,-1578482000,14837818,-793579367,22547
128694121,1402063734,-549078649,-1586235619,-1984511506,22548
1869972311,-1937437962,1936338142,-1129407893,-1096860603,22549
1950056300,-2040239633,1210339689,1787660505,-1275854950,22550
436706916,-1803937956,1107055990,-567274649,-127090237,22551
1055057634,1436797302,1413352389,1507505165,1521717962,22552
-1862019675,-1969883043,-1550740627,2134618134,738081810,22553
1880390538,552684921,-1232586336,-1603276366,-717667156,22554
825861725,1381628011,2109803024,-597597705,670070115,22555
1523887804,791957672,798438139,172150558,-682285945,22556
1923114886,96069060,1005751996,-1185721008,775253027,22557
-1664275707,-1674431569,1724375674,-2009409853,-1893524477,22558
-2141266831,1764197621,-1370405014,422103027,-182939611,22559
-1280718110,244624616,1488888958,-199285587,1999562651,22560
-1619016403,124886082,1302167408,93894892,-1556910281,22561
192546226,-379347728,-2018028926,268591954,-1686022009,22562
708208284,2054231385,-1162419914,1473233816,128811517,22563
2121553535,2111628146,514982872,264003246,1855912651,22564
1870960290,1811697404,384479348,843398135,1212536020,22565
588176435,-1347549823,1365383141,859576263,1163807973,22566
-1570527036,-1716863182,-82181895,-1550408845,-1640862587,22567
-2026924747,469055005,2091870798,107207112,-1446076720,22568
476541380,-366221194,221195041,502267605,1620859371,22569
-1697087272,462411965,1842324923,-865570370,-330520766,22570
555975780,-1258502883,-868693484,1235635630,86141377,22571
1585565523,1621773073,1202589640,-319842970,-1497907390,22572
-1015079426,269708433,972989877,-403462094,-173713461,22573
-1930306563,7661380,826967750,-1104635442,-1554007003,22574
-894834225,243100691,1473623543,960034475,-881557513,22575
-842922370,1748635876,-340805901,123667548,-954967809,22576
-737507364,4325476,-1910537668,-1166526856,799886707,22577
832509994,656069028,241979557,230032565,-999689760,22578
391701018,1050166392,-1772380862,-872575822,1745916720,22579
-1130468744,1438105141,-158846021,-971233846,497496062,22580
-270873432,-797859582,-940395942,2014476081,-1224403193,22581
-684536029,1543760712,667562620,-1425565656,1139935923,22582
-591118309,1510014838,1909220396,2071967451,-1547385677,22583
499058577,43028471,81592934,2136553902,873367869,22584
296059676,1505308023,-1843290924,-177800116,443558114,22585
-639223312,-35265401,1091813580,-617208799,2117091924,22586
884571438,-1120861388,1537803852,-1248300021,92869433,22587
-1397059170,-1556528892,-849742669,-735254443,742474159,22588
1142191045,-720197893,-434887441,1193700076,-42541599,22589
-1365254887,-982104930,1096442726,-1208352695,-2048146033,22590
-139592550,-1292534914,-125238687,-1527197075,474573027,22591
201537462,-2054012992,931144309,1487383613,-556010978,22592
765645782,-385048543,-340256974,-1515267144,-1073654556,22593
-1178440594,1250749094,-1255043234,-1137309067,993958004,22594
2079660937,-182290411,-430528761,976339392,1429321197,22595
773298654,-224808013,-1094354664,-1789281049,-176099056,22596
-1135027916,1296354553,-1276218100,318136996,-733952936,22597
1073524376,-1519371244,-1574029000,-720741782,1744595105,22598
1354373616,2082004628,-680352369,2017232433,1710280171,22599
-956137702,-144750402,-2073606684,-1945339651,382504253,22600
-788761472,2079261626,-2027044785,714524670,-1408997449,22601
-1636311931,-1781768367,-1887819467,1276607892,-2020993889,22602
-1891665006,-1200256757,-953250033,-512911180,-1069409013,22603
-1618985711,723286710,-700395971,1190143689,1243403451,22604
1640025979,715128526,-1425161405,1535455790,-1163114766,22605
1910666727,1363258685,920378068,674567004,547566539,22606
-714748152,-37614868,151746922,1346929120,178458962,22607
-474244455,-1006954816,220950417,-1502194963,-1266723642,22608
-1837664249,1916753711,1556205568,335705564,494267785,22609
768221461,-1911126829,-1937027356,933861618,1413979525,22610
1757443156,932300194,-95295791,1811604462,1713838152,22611
1627686804,1314930561,-1426535229,-1458809266,-117768785,22612
-1577139715,-155885737,-22077935,2095285936,-1149192263,22613
1727531918,949215602,-2088668236,398957078,407337103,22614
267890996,1370683049,597092772,-379118364,-779038921,22615
197357062,-1528161055,-683208227,78160688,-1789285243,22616
1095418685,1468812124,-1156403614,293580686,-970977221,22617
562587342,-2038839177,-1082138741,-733105958,-371248075,22618
1086297698,968708372,-108818219,923573173,-2035841855,22619
-1623774930,209025117,1950091145,236946716,-221234949,22620
1087409934,-1510044182,1139644593,-161255442,593354079,22621
-35456309,-1179791921,1409484112,606804465,-990909429,22622
-681678681,-1820662968,130958957,-1865838409,223798879,22623
-35373054,1398588909,381379951,-368093737,1160161987,22624
-1338676326,-1089707203,-1382459256,1299984640,-112295290,22625
-12888182,-1095093862,567017986,212158740,580378435,22626
-903583400,1967284047,1797644001,-183114990,-2062773117,22627
143902354,1397312837,-1839127534,809638644,1558382903,22628
-1494871242,344555613,950037850,1017939559,1281275426,22629
67070956,-2033825321,218877751,-1658756482,614590725,22630
-498704542,1599872841,-864922204,-810261364,1131187149,22631
1293277270,-2015441496,-355456446,2009456486,-1275830023,22632
-883250730,1424168286,-649017829,827421092,547320115,22633
-1500149864,2082280368,-760843893,-1772631696,670070761,22634
409710419,1581502817,-1189401803,-1838736878,1658316623,22635
-710611384,-1285813852,318756453,-250709805,1092551195,22636
674572025,-1519203171,-1300824140,-945132732,-163485385,22637
-180609092,-1617178795,-1727968987,-725573684,-2025042316,22638
2081172724,107790651,-1405988977,-2059050683,650493331,22639
-412009919,-1432773330,-1311466037,283036674,908892286,22640
-1270454626,-824984759,1808239305,1037751744,-129160578,22641
2002208351,842110735,-1546455309,1200859684,-1359219892,22642
-1623666609,-1127066886,-823113322,-485677574,-369017790,22643
1473529943,1049896145,-1421238992,1512715126,-35959516,22644
509955431,2136518272,-1810345412,-738589932,1963217875,22645
992500382,653774404,-813008515,-672788286,-306528019,22646
336492425,324892665,66241817,-1820417419,-876014338,22647
385507824,210019669,487036814,1001270584,-1358319592,22648
-1643341811,216834449,-868366363,1448210843,-960772918,22649
35556476,1156982477,-625709510,326254759,-1210072780,22650
713935498,-1518088710,-313893433,707180414,966701407,22651
-1572281995,-1752936018,-66966047,1345474855,-230252105,22652
277064228,1954231986,1065957893,-233806672,-1918407619,22653
-73772158,-495075110,1368708592,1053899130,1947813537,22654
-578518194,-967798817,-409814926,-2065419780,892947153,22655
-1519751982,604015117,-869708370,1341582973,1506738625,22656
-105728144,1601496000,1176545803,1239182344,501601534,22657
-1434014933,-225910249,-43142455,-574673250,469961632,22658
-417564780,-248160659,1942316761,898857901,-1590261833,22659
-502254666,-1724768873,-84207240,750110548,759132980,22660
1975746516,-1913495243,-406680136,1125745743,-1715179936,22661
1582896016,-503220680,-883759571,1208628994,-73171429,22662
-1056595904,-826162904,-50605707,1407810443,-1781661109,22663
-481719255,765265963,1847881333,1161303417,-102939234,22664
-984179207,-783233859,1617227111,-506994670,630246837,22665
863444471,352876267,-591978288,-394775015,-1576836138,22666
-193113310,-190505363,-2011099586,1688583475,1948878106,22667
-449852576,1348950351,1819272192,1016614192,-1619127147,22668
1359803600,1152449704,-1709934360,22782524,1016666565,22669
1966089581,253501151,-12907328,-2097227638,1614329266,22670
1671186633,1531649758,1875375688,-368095078,-1463508659,22671
1085658102,-2003466605,1896790480,-815670904,-1897084602,22672
1731008613,1216816563,1721432638,-907293026,-484278733,22673
-876985061,1787231185,1306190445,-400800458,1998187188,22674
422509474,190917565,1019592679,-716667419,598916204,22675
-359080208,268777112,1446941192,1584378028,1056630022,22676
-272257799,-1250315349,1119877512,1715957814,468490069,22677
-2021279751,1116130550,-624678608,1138571754,1748899212,22678
84774180,1362747680,1838494472,-1923968493,761546566,22679
1412831951,-1211367251,-675241994,2102139541,-228364801,22680
736472289,462161848,-1654684741,1573868895,-48071730,22681
1111974938,1371491884,2107582700,1828777506,1884472832,22682
1241059188,400171816,-574635385,1317732205,511545208,22683
-348219336,276438110,1232637302,905565746,-507931455,22684
1102693800,1552048782,1365379099,-1252338128,-1814424410,22685
-1200918972,-1073585783,-783312445,-310352714,325345766,22686
-1167376357,191713275,1370079580,-1587302786,-657888523,22687
68616783,765278514,781215070,-223606127,1593679901,22688
-793154076,-1760371791,925746478,-2135192987,-1896512755,22689
2013732400,1532561004,1823008589,1856874911,1236745723,22690
111117679,284573575,-1856963607,-234045932,-1344712890,22691
1673790218,-693831326,-384736203,-2021547612,-1499068887,22692
-62954144,2111462152,-714528614,202591623,-344504030,22693
173027339,-1006318293,555783724,-1157038862,1309933700,22694
-1706418687,-106266898,732922571,2136530560,-1463863855,22695
-246166076,-474105224,-216777633,-214090755,-2013151558,22696
1571047926,1577678810,-1353573230,-2129314639,897506359,22697
1386995116,-1928923875,-1420311559,514515191,497177552,22698
1621550869,-1262798901,91806338,1378666559,421264150,22699
-213606911,-2053609034,-1017158917,-442614185,-1002471461,22700
807045586,-17354408,-844160981,1479382130,-2020861740,22701
-235173124,-224818444,-2063774225,-1018454830,-1897945697,22702
1691242788,-1502217029,-1716263864,484464968,335301943,22703
-73889999,339885216,1906997744,-1078266910,1000327340,22704
903209350,-69623667,-1699557960,-992468262,-974128406,22705
-699084211,-117108970,-1128790375,2082464963,-2103611737,22706
-1488055926,1359143084,1399702196,-600173799,1845683344,22707
-861418408,-912612492,-1409825039,964715057,1185986412,22708
576668824,14539313,750054912,-2108906579,749323607,22709
121718172,-1106250628,-1931781460,838660796,1646140328,22710
-534886289,-1662924335,1679179288,351778382,2144296864,22711
-106745744,1621930579,-1662267097,-984839766,-1246459440,22712
-450767737,-720564944,-1840127301,-912045971,1976417290,22713
1709959466,-1727266498,-1499050759,702381902,-1094003768,22714
596354429,-1722745344,1300143316,-1969163068,-1311608792,22715
1780352621,2077864893,618991780,960404778,1947341980,22716
-1880997147,1763510257,-426596498,730348695,-1281245783,22717
-1435741750,551230345,1961162417,1369347269,-651178066,22718
-215576874,1697054571,-150429276,-427507576,-2093122198,22719
776301914,1922923275,-1300419719,-188718212,-1948579964,22720
753261117,1392630388,1971457859,-2144436659,-714896494,22721
-1872851484,1990114343,177311406,-1281566345,-1795148891,22722
1939776514,-1445976289,1157022853,-1531933100,1179316401,22723
79942622,-1445943465,1425511332,-421690755,-78080356,22724
884487972,104496550,1368905816,1583845371,-786738330,22725
1420511040,-1118279484,-667239024,-1791224210,-1004991009,22726
1190365599,662330413,-134278887,-1933943821,-2099545281,22727
433906560,-1744628625,1411737231,-356253242,211768172,22728
181010862,-1753467982,1047640093,-1562655008,-260734051,22729
-1398659805,1172841926,587950119,-1131856054,-349219109,22730
-1369780322,-639196063,1075113159,-443056160,-1793287678,22731
-2132471311,2118890272,384100863,1989979573,852752256,22732
-390402389,1280381638,-836510001,-1708091867,-844525333,22733
-1565837783,-986164837,273687603,-1867110937,2048853907,22734
775142469,1812296629,-1291195782,2062191654,-1158349859,22735
1345265225,410328733,815979874,-1212200586,564097724,22736
-474090070,-1766181767,-445133033,253689474,1028824558,22737
-1667755747,-159744552,2121055362,57547988,1547273698,22738
-415841356,-248671947,1786081631,-88899541,-367647760,22739
1605547861,-1162518512,-831081212,567509382,1275369036,22740
-1331472609,-850191561,1710615779,-1219611450,649395399,22741
-862436839,829593415,1966587177,-941004798,1654308618,22742
-1158223449,1658954980,161456238,592491868,-527973352,22743
-321943768,-1728247046,-751570035,-1259327459,1590615054,22744
-1360562159,-1046344032,378931800,-186411429,-291308093,22745
2139256366,-1247855431,300245800,-1924908108,-988310762,22746
1765829766,592561130,-1857967959,677342711,894239788,22747
-2045872528,-1561056946,1754590706,792723176,-1455537911,22748
-1743173472,-1662452152,67680021,1523967409,1828135265,22749
-494107756,466293370,1484870567,1490862725,2132799185,22750
-928391649,-882108946,-2119037116,1054058714,-2058970689,22751
