PS_PARTKEY,PS_SUPPKEY,PS_AVAILQTY,PS_SUPPLYCOST,PS_COMMENT
1207,8,2417,12603,672259915
1207,45,5470,58110,17027010
1207,82,6471,46533,846720900
1207,19,6470,80240,142662497
1208,9,6976,62077,458530281
1208,46,7123,87667,1042429122
1208,83,8503,6548,986335091
1208,20,3206,94135,828007355
1209,10,5176,19352,71614548
1209,47,5720,5920,600782680
1209,84,2165,22774,332927381
1209,21,603,70195,441664440
1210,11,3838,68248,22106005
1210,48,3589,12744,252541544
1210,85,8799,28308,601838640
1210,22,3636,76416,1000018955
1211,12,6558,18496,250650151
1211,49,8148,2688,456784337
1211,86,1788,48952,221390019
1211,23,2814,82298,735688225
1212,13,7754,73908,636863322
1212,50,3959,25662,323699379
1212,87,4432,46609,382568640
1212,24,1139,58116,584304156
1213,14,2997,73348,901719386
1213,51,5070,99999,177618176
1213,88,6836,81954,169743551
1213,25,7962,84493,671102327
1214,15,8550,11883,100473683
1214,52,2313,43822,941852937
1214,89,6279,66696,72286619
1214,26,6859,98408,454035922
1215,16,1421,11705,506777013
1215,53,3020,44516,284213756
1215,90,6030,48088,567483005
1215,27,6994,41916,407612237
1216,17,7947,604,604581945
1216,54,8558,83147,615941915
1216,91,6769,65822,280016027
1216,28,7064,753,977670722
1217,18,510,99855,771728143
1217,55,6476,46068,987418066
1217,92,9570,53039,728829145
1217,29,4197,31114,1043835688
1218,19,6915,99995,289791508
1218,56,8742,14832,576866199
1218,93,5709,58915,954465453
1218,30,9864,91235,942359642
1219,20,9065,24189,335421941
1219,57,1064,66517,617904120
1219,94,4788,77606,503470356
1219,31,3590,43053,15129452
1220,21,7602,26712,409162255
1220,58,2079,24327,878389377
1220,95,1200,90295,746200367
1220,32,9470,11958,615480430
1221,22,7066,97462,547803758
1221,59,9348,94491,140866380
1221,96,1657,6094,640796598
1221,33,3838,42467,450793365
1222,23,9856,75818,656641900
1222,60,6320,69790,542141225
1222,97,794,43714,620019093
1222,34,3829,53363,588919481
1223,24,3419,87520,864448189
1223,61,3290,25355,995029399
1223,98,59,84860,751993153
1223,35,7902,77452,974724331
1224,25,8260,55308,504244644
1224,62,5471,4157,678172908
1224,99,2009,64861,538101129
1224,36,4494,26518,15609919
1225,26,7554,60783,515495510
1225,63,1471,19087,354960683
1225,100,5317,30924,580265396
1225,37,6310,75219,445569014
1226,27,1441,76777,880062114
1226,64,5476,99541,669455436
1226,1,8940,69083,818321498
1226,38,8368,60071,715886641
1227,28,9007,44630,247935947
1227,65,5330,68112,550433116
1227,2,9372,20656,125925092
1227,39,8609,29829,1024131828
1228,29,2338,65894,304013507
1228,66,6051,5513,799496142
1228,3,4526,79753,500055074
1228,40,5792,60294,686731973
1229,30,1343,94895,915010005
1229,67,3848,8257,266487707
1229,4,6812,32744,156330147
1229,41,402,3112,46946580
1230,31,657,85264,7202720
1230,68,2730,70362,579168144
1230,5,6578,70588,644689337
1230,42,3857,72412,160303788
1231,32,3689,67916,785520465
1231,69,8011,23171,41881185
1231,6,7322,39849,1006852434
1231,43,9510,26654,282244563
1232,33,4056,37129,384652391
1232,70,1922,66181,660505895
1232,7,6085,30139,669791259
1232,44,6870,96153,581596937
1233,34,9230,72807,1055537156
1233,71,2121,13951,272055601
1233,8,5139,32175,805500967
1233,45,6110,31708,501283920
1234,35,7300,74198,954899202
1234,72,2380,7566,1005155585
1234,9,8459,12058,965885704
1234,46,1804,87895,234853594
1235,36,2929,46629,578807356
1235,73,3481,4121,462009999
1235,10,5990,51372,552938832
1235,47,968,97619,1000393186
1236,37,4522,39642,572713033
1236,74,3585,48001,723016874
1236,11,7703,86618,317165173
1236,48,8060,61679,1063557602
1237,38,6690,91638,664522562
1237,75,8619,5457,387564380
1237,12,7650,35230,956941189
1237,49,3773,25217,104116665
1238,39,5052,61910,419136838
1238,76,1098,86163,604092736
1238,13,22,94969,670379643
1238,50,3934,53177,1012980175
1239,40,3425,56448,380276609
1239,77,2863,84010,211413559
1239,14,1439,83566,399912502
1239,51,7996,6459,676757130
1240,41,2365,87114,507795955
1240,78,9816,5418,504539192
1240,15,1045,82894,317741369
1240,52,4996,8281,344406251
1241,42,6966,36357,1409821
1241,79,4765,90913,846284310
1241,16,9940,9652,518018384
1241,53,6321,99746,15643611
1242,43,6329,22943,280971794
1242,80,7353,4262,811718487
1242,17,7502,24680,684040450
1242,54,663,27026,157183914
1243,44,3049,6545,507248822
1243,81,5839,47846,869983282
1243,18,8213,76129,442515617
1243,55,8598,95642,889788444
1244,45,427,76345,501730244
1244,82,9310,28361,609025988
1244,19,224,64182,285419425
1244,56,2729,94422,865948730
1245,46,4009,45508,845793135
1245,83,5706,37942,667314373
1245,20,9509,56107,478211709
1245,57,9453,55287,876400830
1246,47,5785,48205,56810081
1246,84,2526,18223,733348546
1246,21,556,96619,409585123
1246,58,6160,16752,471870137
1247,48,5453,62539,933887896
1247,85,4272,52424,395408556
1247,22,6620,97752,568849844
1247,59,740,64358,342815041
1248,49,3751,55880,688985984
1248,86,9823,42320,741449914
1248,23,8913,11395,696930592
1248,60,5338,25421,800912280
1249,50,1558,3579,1065396655
1249,87,2390,36628,161381004
1249,24,9548,35240,248758942
1249,61,9183,84733,577997019
1250,51,3336,51652,1007848299
1250,88,761,964,301358797
1250,25,798,41887,1043899236
1250,62,5256,10806,519507861
1251,52,9317,24809,510481607
1251,89,3006,295,371363749
1251,26,5695,95698,764743721
1251,63,9429,20512,175216835
1252,53,1985,7994,643620148
1252,90,6432,21012,964069724
1252,27,4666,23072,618774262
1252,64,5367,76138,247445652
1253,54,9074,44397,244987992
1253,91,9566,46964,292467397
1253,28,9372,31722,847841878
1253,65,7260,212,640260415
1254,55,8947,85049,23739300
1254,92,1950,57620,325358878
1254,29,8035,4501,653290427
1254,66,5385,57272,949239228
1255,56,70,58713,966379189
1255,93,5085,87067,506450778
1255,30,6715,11103,379286261
1255,67,7477,15536,137229009
1256,57,2797,90641,177728786
1256,94,587,46483,1023512831
1256,31,8659,44882,680598441
1256,68,9711,13388,450112827
1257,58,8317,71108,199985045
1257,95,2365,24529,867165333
1257,32,6728,93001,58364249
1257,69,1194,40615,923305167
1258,59,3323,25930,817873898
1258,96,4245,59766,181736554
1258,33,821,28441,179413565
1258,70,9166,848,3432719
1259,60,317,94111,131202044
1259,97,3342,9240,593378396
1259,34,2423,70605,247733857
1259,71,5144,63716,960113665
1260,61,3294,64932,1031905469
1260,98,6691,26577,254785598
1260,35,4323,60144,394526510
1260,72,853,63364,84185934
1261,62,965,32361,937239827
1261,99,5714,52696,647504379
1261,36,9215,71202,400172249
1261,73,6008,4680,383957328
1262,63,9897,61997,189050342
1262,100,9056,46193,699054215
1262,37,4687,53697,941994005
1262,74,1428,12620,202621750
1263,64,2585,37816,309007931
1263,1,1704,33558,159704608
1263,38,8403,94263,626179155
1263,75,676,66647,296660811
1264,65,6836,70787,13538668
1264,2,999,19602,676266033
1264,39,9427,99353,43220119
1264,76,6505,438,207245945
1265,66,7492,13990,298904886
1265,3,6615,81922,663878618
1265,40,1311,53854,116904660
1265,77,686,39516,232717994
1266,67,4077,22729,278139965
1266,4,2485,11096,72515603
1266,41,6628,2863,17462594
1266,78,1344,96408,686510836
1267,68,7991,65475,500410537
1267,5,1903,54409,975794554
1267,42,340,77364,918613670
1267,79,3176,74844,948980547
1268,69,9681,71394,1076596
1268,6,9620,30982,820384119
1268,43,2888,63012,703181034
1268,80,8005,24147,10893492
1269,70,2476,58507,982900457
1269,7,4324,19583,912241112
1269,44,4465,78621,33909829
1269,81,3324,21478,382067532
1270,71,2495,63219,271299466
1270,8,4803,94228,121907047
1270,45,2737,87745,346498659
1270,82,3420,25716,491150110
1271,72,3287,69654,114956112
1271,9,7301,58925,342408010
1271,46,4874,58559,684600126
1271,83,4592,10193,974329286
1272,73,3033,8139,399258930
1272,10,4105,53525,896710588
1272,47,393,9169,143971144
1272,84,7762,88738,275297041
1273,74,6285,26518,331834694
1273,11,1677,63077,867886018
1273,48,9917,12280,636758590
1273,85,6871,25531,1026928812
1274,75,7622,43199,577453554
1274,12,9345,90671,768041011
1274,49,9865,42223,894630601
1274,86,988,71971,699548527
1275,76,3670,39000,936391148
1275,13,5519,50190,281629561
1275,50,955,7068,347125672
1275,87,9944,40146,361035118
1276,77,5518,26595,830458250
1276,14,5052,71121,772519417
1276,51,6697,48927,992610817
1276,88,3471,65411,955694144
1277,78,1538,74317,231759017
1277,15,6316,10208,459520356
1277,52,9872,66846,410614610
1277,89,7030,26902,889683183
1278,79,4185,14613,414610970
1278,16,8972,75658,839870727
1278,53,5258,69477,60876029
1278,90,9689,76329,357032752
1279,80,6217,62490,402303709
1279,17,2633,33316,175072085
1279,54,5683,24073,782934459
1279,91,3175,22365,220947289
1280,81,3309,86418,867118794
1280,18,9144,91286,641661017
1280,55,4334,95472,726472572
1280,92,4862,18284,679881718
1281,82,54,25128,732919097
1281,19,2654,76512,1048067328
1281,56,9480,40013,904833497
1281,93,2280,98534,711406663
1282,83,8379,35626,449041731
1282,20,3999,90338,700571854
1282,57,5566,38372,782972736
1282,94,341,82357,250152150
1283,84,5331,78271,195985681
1283,21,4174,27857,696676491
1283,58,5806,84295,775420519
1283,95,8272,79906,165837416
1284,85,2079,32286,736415684
1284,22,9884,95137,563840135
1284,59,4022,74014,1012039041
1284,96,7143,8322,568797548
1285,86,6501,34777,1045408149
1285,23,7501,4828,397521501
1285,60,230,48521,705489277
1285,97,246,24808,646147059
1286,87,8795,91651,1054943958
1286,24,690,24966,354655500
1286,61,3912,43871,535317132
1286,98,5214,3404,675692993
1287,88,3815,6436,720097690
1287,25,9855,703,959541086
1287,62,5294,56391,1052620416
1287,99,9755,45261,451582699
1288,89,6977,75964,142066647
1288,26,1663,12406,738548476
1288,63,199,32408,205919326
1288,100,3881,62976,712108009
1289,90,3285,12541,562911479
1289,27,3400,17172,866082790
1289,64,9213,23739,938263772
1289,1,6798,96364,808102419
1290,91,1189,20856,718155974
1290,28,2901,96900,568834631
1290,65,5833,42203,405677892
1290,2,6950,32133,709830956
1291,92,1935,34325,573707778
1291,29,7400,2350,21235552
1291,66,7435,61870,597856439
1291,3,97,4086,468010706
1292,93,7694,64078,346336558
1292,30,8304,59879,973540781
1292,67,5583,23007,685214825
1292,4,3896,92438,722032222
1293,94,7827,72458,740427926
1293,31,1290,27122,343071484
1293,68,5107,20161,923445216
1293,5,7541,11735,1062581518
1294,95,8339,48079,1014878476
1294,32,1931,91871,206031964
1294,69,7677,26252,1064202845
1294,6,2796,4983,253458630
1295,96,6295,52597,213276341
1295,33,7504,3539,990338332
1295,70,8833,59504,603689061
1295,7,7311,17209,634554702
1296,97,6112,39208,799574094
1296,34,5358,43766,351936823
1296,71,3020,36830,521397460
1296,8,8463,44087,72571216
1297,98,1079,36400,1038886377
1297,35,8123,8073,108301122
1297,72,6023,35850,702316959
1297,9,4079,52910,513395092
1298,99,7523,61537,418484548
1298,36,292,96594,441039289
1298,73,8852,87834,580107850
1298,10,7770,10028,406889753
1299,100,801,32133,115580142
1299,37,6665,26249,822959025
1299,74,5533,23794,101927875
1299,11,355,21612,841905320
1300,1,4576,18485,377123136
1300,38,3565,15569,1024148493
1300,75,5761,75025,828755023
1300,12,9814,25916,204790781
1301,2,3698,25252,408298027
1301,40,47,59283,238017750
1301,78,4341,89299,484937819
1301,16,1168,62473,992733067
1302,3,5278,54579,813352737
1302,41,4259,60864,564587459
1302,79,3807,78893,79940064
1302,17,6995,409,552317055
1303,4,5587,24663,961121598
1303,42,4479,55280,1024046643
1303,80,7376,51265,874920522
1303,18,8972,91106,262885825
1304,5,5326,69126,767205434
1304,43,122,76160,522579121
1304,81,7315,7590,133955072
1304,19,9129,23971,52352000
1305,6,4776,3229,869358787
1305,44,1551,45993,166057690
1305,82,1186,90564,768901635
1305,20,4901,36118,277528739
1306,7,3834,54620,223002876
1306,45,8649,34228,688979131
1306,83,5017,66739,863688930
1306,21,5994,26477,438572887
1307,8,3950,59404,284353171
1307,46,2020,18205,1058082200
1307,84,1892,95337,221667743
1307,22,6500,51180,607239020
1308,9,4431,55623,769137623
1308,47,7084,2860,774620965
1308,85,9545,43511,143864231
1308,23,3697,33447,385599370
1309,10,5410,31064,928947725
1309,48,2592,34075,372796641
1309,86,8505,84812,676765255
1309,24,6768,81113,156022880
1310,11,289,45912,443523240
1310,49,5616,35911,104330768
1310,87,3837,76331,397564805
1310,25,6978,307,545004990
1311,12,6944,97850,190407386
1311,50,9568,15277,501639459
1311,88,1278,42312,867815319
1311,26,8946,62149,566621638
1312,13,9379,94190,492016569
1312,51,6731,48157,95032966
1312,89,5645,97372,525409176
1312,27,5646,86788,8261343
1313,14,270,22035,844765494
1313,52,7835,30745,503113666
1313,90,9271,67028,503608600
1313,28,9148,78606,717814896
1314,15,2026,73130,866381297
1314,53,2593,47982,1007864085
1314,91,8750,62050,70900925
1314,29,4995,37170,756763493
1315,16,7880,65410,166706137
1315,54,6984,58104,504375325
1315,92,7461,40267,960684285
1315,30,3312,68089,100870984
1316,17,229,24126,62969304
1316,55,638,15193,940559448
1316,93,7444,20048,892693800
1316,31,9334,13112,40393563
1317,18,8939,14627,716923854
1317,56,3539,5589,168645144
1317,94,2522,60630,194292204
1317,32,1922,55784,562648089
1318,19,3689,8648,143034556
1318,57,6576,13652,133880714
1318,95,662,99093,388087510
1318,33,6382,32142,618746212
1319,20,8449,78933,789269931
1319,58,1755,62613,1042422959
1319,96,4591,12846,904151427
1319,34,7946,50968,458644792
1320,21,1865,87797,270956008
1320,59,5573,94902,102328557
1320,97,3768,29824,84518761
1320,35,4159,77469,803549538
1321,22,5949,36244,884186958
1321,60,6715,81986,223087770
1321,98,7242,35643,400519584
1321,36,5870,76709,766553363
1322,23,5319,48185,71518741
1322,61,1261,74378,51715032
1322,99,3989,36259,997650073
1322,37,4868,41740,846520574
1323,24,4319,38218,547109825
1323,62,8307,85953,750072085
1323,100,9852,77594,501448254
1323,38,7965,35530,491608245
1324,25,6028,65453,783517571
1324,63,4688,89055,1033146877
1324,1,8373,56510,746622185
1324,39,5573,29658,595049874
1325,26,3236,606,768281841
1325,64,8495,21883,1010312564
1325,2,7643,86090,646875076
1325,40,2887,75500,319203797
1326,27,1061,11299,757962219
1326,65,3735,21949,684822892
1326,3,5497,83619,604340010
1326,41,5857,11515,288581715
1327,28,7643,45820,47687275
1327,66,1251,93803,210880575
1327,4,234,30827,231719047
1327,42,8918,43498,28371824
1328,29,6547,24075,1052453042
1328,67,2893,47986,881189291
1328,5,568,22659,75189455
1328,43,5950,34423,784671394
1329,30,5801,46138,543238340
1329,68,5816,43219,841256639
1329,6,5458,32479,522964809
1329,44,6223,37054,364259146
1330,31,68,11832,81611347
1330,69,5377,84940,527986771
1330,7,1633,30782,623116139
1330,45,8126,88298,526211650
1331,32,4866,13906,846376650
1331,70,6724,72710,1011028528
1331,8,6811,67630,832495586
1331,46,6346,16300,356921911
1332,33,3259,58884,438034447
1332,71,8688,69333,495099829
1332,9,1393,58447,400303699
1332,47,2503,9967,951470636
1333,34,7075,9406,209749043
1333,72,1056,68053,309547268
1333,10,967,20293,408398035
1333,48,7888,22371,598761507
1334,35,8431,95824,643098578
1334,73,4376,29088,556340481
1334,11,1417,84569,619206309
1334,49,4514,84657,461006184
1335,36,1524,70892,371063028
1335,74,905,91610,705273016
1335,12,1859,37864,14172598
1335,50,5642,31002,719203565
1336,37,2205,3201,82475950
1336,75,47,77444,557663717
1336,13,7153,12492,764287198
1336,51,2917,79067,535920826
1337,38,4682,23154,102400585
1337,76,6218,56305,958537725
1337,14,4393,93982,565837762
1337,52,8310,47551,566570003
1338,39,8399,2050,498758158
1338,77,4757,18166,1060080670
1338,15,1178,39870,97358629
1338,53,8975,82782,434566919
1339,40,5513,13966,593797819
1339,78,2543,93291,154307830
1339,16,3813,18711,295401118
1339,54,7066,6154,630889424
1340,41,4006,58663,781823237
1340,79,9002,47333,93278929
1340,17,7457,40637,580238112
1340,55,4656,86591,759377051
1341,42,3397,2249,634529965
1341,80,8732,55516,29539091
1341,18,3373,14740,485953441
1341,56,3332,2557,982988342
1342,43,132,47579,382564308
1342,81,1230,80479,602151078
1342,19,6834,77935,898752266
1342,57,9302,75915,300354887
1343,44,1116,89436,945120274
1343,82,8291,62644,959269393
1343,20,3256,23700,320065432
1343,58,9218,40638,1047673703
1344,45,9449,98511,763752676
1344,83,7046,44718,750228215
1344,21,3803,51395,893446126
1344,59,3935,72673,992000804
1345,46,604,59430,1058640420
1345,84,5455,72730,933641946
1345,22,9597,4776,820267662
1345,60,6896,75085,992150559
1346,47,8478,31258,669741105
1346,85,1573,22291,419600140
1346,23,3354,49924,651892437
1346,61,5287,25898,203333473
1347,48,6388,30414,979820184
1347,86,2132,7241,415434499
1347,24,1441,52320,642252190
1347,62,8750,32327,567636946
1348,49,7996,7089,164325902
1348,87,6267,96049,588269858
1348,25,4257,28275,985794860
1348,63,5821,12444,937471144
1349,50,227,74203,572519365
1349,88,9407,84883,795577556
1349,26,9577,76028,1028082415
1349,64,2306,93361,1071426763
1350,51,8145,91874,1012435810
1350,89,1777,85974,121275248
1350,27,5301,16904,690846905
1350,65,8848,17204,477674179
1351,52,6232,64916,931641951
1351,90,6542,42235,411273002
1351,28,6905,71212,414037879
1351,66,373,75359,969278711
1352,53,912,48242,969295646
1352,91,4115,38635,111734015
1352,29,807,15394,380808181
1352,67,8914,2002,908488507
1353,54,8589,14200,363800994
1353,92,4763,15377,447416144
1353,30,5541,21635,201548831
1353,68,3019,12246,894303774
1354,55,4032,52654,813264760
1354,93,4082,61086,751325512
1354,31,4353,10314,828170618
1354,69,593,37552,921579542
1355,56,5966,80573,936812677
1355,94,4595,65123,853081176
1355,32,9548,28936,137869544
1355,70,5526,39858,536726113
1356,57,8405,75545,827495117
1356,95,7753,66976,984461842
1356,33,4999,13316,1064773055
1356,71,6548,71435,742803262
1357,58,1947,23137,1034459004
1357,96,3259,75600,143130784
1357,34,9775,96438,259378640
1357,72,3307,67135,379039221
1358,59,3638,81910,861713735
1358,97,8165,47381,532394694
1358,35,7752,43816,1008740996
1358,73,6587,65274,640137379
1359,60,2856,73928,112459064
1359,98,9529,71155,294287071
1359,36,5439,5765,520705437
1359,74,9606,10942,381734206
1360,61,6788,6064,644416283
1360,99,3652,39974,805330282
1360,37,301,39552,414066791
1360,75,4270,27877,323726068
1361,62,1998,28549,460763002
1361,100,2859,19811,331633872
1361,38,9407,25439,604585164
1361,76,6508,6970,108318267
1362,63,3185,4247,805174290
1362,1,9737,79994,317458279
1362,39,9194,24078,599246376
1362,77,3991,99776,217172142
1363,64,3056,28961,809400084
1363,2,5333,64048,62161508
1363,40,5800,44614,463406456
1363,78,6854,93350,784683106
1364,65,3819,18143,949447537
1364,3,1397,60569,233243439
1364,41,9013,11717,298768482
1364,79,6198,44373,633231316
1365,66,9732,36519,260549594
1365,4,936,6140,125373328
1365,42,6347,27939,536364194
1365,80,753,87148,395488489
