O_ORDERKEY,O_CUSTKEY,O_ORDERSTATUS,O_TOTALPRICE,O_ORDERDATE,O_ORDERPRIORITY,O_CLERK,O_SHIPPRIORITY,O_COMMENT
29891,472,567770569,16912401,35202,924311831,1052950176,0,106247971
29892,1310,245580493,28285332,33930,590808642,171768471,0,59110409
29893,1049,245580493,26269609,33770,924311831,268682632,0,34781449
29894,251,245580493,28758308,34218,860677961,267101702,0,572061381
29895,340,245580493,16503804,34261,924311831,814250200,0,863397934
29920,1411,567770569,14780282,35104,758027517,887704042,0,534684210
29921,1459,245580493,4927943,33685,924311831,655552292,0,278470782
29922,719,567770569,17976772,35143,590808642,140141326,0,820227183
29923,965,245580493,16449331,34589,860677961,483498995,0,62469250
29924,374,567770569,19851652,35639,924311831,629449992,0,940710804
29925,1063,567770569,6056518,35833,924311831,582428075,0,567487215
29926,1291,245580493,6765682,33684,924311831,387986280,0,265983417
29927,923,245580493,14452631,33914,590808642,339556927,0,894968490
29952,893,567770569,12495785,35305,590808642,763993523,0,559986078
29953,814,245580493,16608488,34736,247522663,462873989,0,501725867
29954,220,567770569,21242210,35070,758027517,916866249,0,79366653
29955,511,567770569,11303294,35140,590808642,866995948,0,206814292
29956,2,245580493,11624757,34559,247522663,982628824,0,102954624
29957,889,245580493,24235708,34040,247522663,909564581,0,1053468568
29958,1027,245580493,16916536,34704,590808642,274205119,0,779153026
29959,782,567770569,7631564,35122,590808642,176489720,0,749547261
29984,316,245580493,6902547,34397,758027517,651087277,0,822700623
29985,836,245580493,10109343,33795,247522663,554517957,0,30821338
29986,970,567770569,11979909,34882,247522663,238880590,0,342622365
29987,412,567770569,2069268,35596,924311831,259614502,0,213758980
29988,478,245580493,5007452,34496,590808642,612164236,0,118438276
29989,430,245580493,2806296,34538,758027517,600395508,0,896527975
29990,256,245580493,7410675,34283,247522663,498237784,0,914035278
29991,937,245580493,16476744,33881,860677961,612695773,0,378934997
30016,683,245580493,27220190,34336,247522663,868600227,0,837796245
30017,1351,567770569,23578123,35790,758027517,1069502010,0,741570847
30018,661,567770569,6318138,35441,860677961,842571330,0,526297375
30019,1349,567770569,34417312,35728,860677961,149726078,0,684984893
30020,41,567770569,17033818,35638,924311831,847039617,0,729077219
30021,1252,245580493,7304450,34039,247522663,331991178,0,488850584
30022,271,567770569,11858074,35191,860677961,215829020,0,714182639
30023,278,245580493,14620632,34256,860677961,953835268,0,208867018
30048,62,567770569,4125885,34862,924311831,405972883,0,920446931
30049,403,567770569,12616235,35064,590808642,218420173,0,222036995
30050,499,245580493,16248573,34138,924311831,899510460,0,367177256
30051,235,245580493,10978114,33682,758027517,886251013,0,492243012
30052,565,567770569,13591135,35860,247522663,654906605,0,925391644
30053,1136,245580493,25385103,34365,247522663,227047536,0,656901626
30054,140,245580493,18782868,33847,758027517,937703652,0,775010478
30055,1199,245580493,14604650,34074,860677961,767712530,0,594397022
30080,899,567770569,14852168,35636,247522663,1040544722,0,887944646
30081,1360,567770569,5141412,35049,590808642,204559190,0,571702983
30082,268,567770569,19713792,35410,247522663,468247891,0,152436141
30083,263,245580493,12028700,34341,758027517,918066607,0,594695561
30084,1310,567770569,9214604,35721,590808642,25693229,0,529602926
30085,1132,567770569,14466935,35264,247522663,518570728,0,880434398
30086,1067,567770569,21244542,35245,590808642,912051331,0,984798417
30087,283,245580493,17164393,34230,590808642,475719991,0,306934482
30112,955,245580493,7462166,34021,590808642,1067169361,0,23262012
30113,115,245580493,2860389,33633,860677961,410345819,0,835123142
30114,1277,245580493,3549400,34196,860677961,842451334,0,219727908
30115,670,567770569,4742743,35789,590808642,949559337,0,902130141
30116,628,567770569,12717226,35888,860677961,788026632,0,364218945
30117,698,245580493,1301320,34131,924311831,783772402,0,1014452986
30118,1156,245580493,17957468,34041,860677961,272636619,0,648704663
30119,391,567770569,18152700,35955,247522663,619452545,0,637519539
30144,769,567770569,16517960,34916,860677961,1009788402,0,642522963
30145,418,567770569,18184392,35966,590808642,498237784,0,52464950
30146,1219,567770569,2185734,35893,590808642,1059908520,0,324034129
30147,901,245580493,11098066,33771,758027517,763181903,0,934659210
30148,1028,567770569,21846596,35586,924311831,870271782,0,880075510
30149,385,245580493,22898272,34314,924311831,731194724,0,544397790
30150,1183,245580493,3689478,34245,247522663,449695598,0,935972338
30151,1426,245580493,14521138,34727,758027517,628082356,0,114990471
30176,1003,245580493,11510233,34442,860677961,788026632,0,816234292
30177,278,245580493,1253241,33900,247522663,211756071,0,225156277
30178,167,245580493,8644925,33929,590808642,171768471,0,571240223
30179,1477,567770569,19282505,35732,590808642,356971366,0,772954439
30180,334,567770569,15321232,35434,924311831,995591926,0,914850844
30181,1373,567770569,6482445,35259,758027517,533329310,0,262627609
30182,802,245580493,2409212,34706,924311831,922551038,0,577387688
30183,476,567770569,17949194,35589,860677961,976703099,0,755852920
30208,298,245580493,35457992,33800,860677961,948460920,0,564112810
30209,1061,245580493,7106925,34636,590808642,99243347,0,817903643
30210,767,567770569,15427794,35853,590808642,1017786915,0,597122873
30211,1000,245580493,25011897,34126,924311831,7818488,0,56483867
30212,938,567770569,21827927,35742,590808642,516950140,0,1030817676
30213,787,245580493,837523,34073,860677961,393977148,0,693552136
30214,71,245580493,18274786,34610,860677961,1043865073,0,896942765
30215,157,245580493,27255820,34390,924311831,563461890,0,534329940
30240,1352,567770569,17909077,35869,860677961,643640807,0,554098676
30241,211,567770569,14870192,35664,860677961,64991925,0,928765103
30242,8,567770569,10068447,35904,590808642,998033793,0,983913872
30243,409,245580493,19245036,34093,247522663,268195934,0,620078591
30244,730,567770569,8533792,35267,590808642,495108304,0,584648088
30245,766,567770569,14272822,35779,758027517,991278505,0,961548493
30246,1229,567770569,10437112,35357,247522663,362898051,0,599581107
30247,370,567770569,16942667,35915,758027517,162693081,0,539754163
30272,1030,567770569,5190014,35243,590808642,660005979,0,815524808
30273,376,567770569,17993885,35449,758027517,607098131,0,390951171
30274,674,567770569,18310117,35704,247522663,24905420,0,89795403
30275,646,567770569,7887939,35711,924311831,510973987,0,670495879
30276,998,567770569,16635995,34936,860677961,673314453,0,748083502
30277,1348,567770569,15244163,35803,247522663,623883777,0,184849276
30278,1340,245580493,3490651,34606,860677961,425601693,0,805817986
30279,1031,567770569,25770137,35039,247522663,102907119,0,319469120
30304,526,567770569,12480752,34863,247522663,42830820,0,14681476
30305,1412,245580493,13511578,33709,860677961,652496362,0,391008185
30306,10,567770569,3072671,34863,758027517,971590827,0,188764751
30307,1024,245580493,10111910,33724,590808642,312285817,0,90879303
30308,779,245580493,6447561,34048,924311831,881148418,0,966832025
30309,551,567770569,3975617,35327,247522663,926404682,0,956727058
30310,1342,245580493,12067264,33719,924311831,945395508,0,1047965667
30311,1285,245580493,16401784,33821,758027517,554086065,0,1071481863
30336,773,245580493,17279076,33997,924311831,995875500,0,567736235
30337,259,567770569,10427045,35561,590808642,454787885,0,47194900
30338,1081,567770569,5053931,35783,924311831,663933725,0,985634411
30339,995,245580493,23338259,34084,924311831,600819438,0,973474810
30340,686,245580493,26653675,34647,924311831,75244666,0,752933972
30341,142,245580493,20664567,34364,860677961,593274020,0,978406136
30342,1253,567770569,19839450,35835,758027517,955451986,0,612737662
30343,455,245580493,24904333,33744,247522663,275591422,0,792206724
30368,769,567770569,2245942,35764,924311831,580012545,0,1003791365
30369,1141,245580493,18910682,34781,247522663,783772402,0,310295616
30370,259,245580493,6482860,34027,758027517,108297387,0,993722014
30371,431,567770569,9900256,35434,247522663,353886508,0,70868726
30372,418,245580493,22450342,34210,590808642,588550572,0,146217684
30373,193,567770569,24037198,35350,860677961,204559190,0,617559620
30374,1100,245580493,14852649,34048,247522663,751091675,0,818025179
30375,79,245580493,14490769,33726,860677961,981205204,0,391303391
30400,775,567770569,16736420,35476,758027517,912051331,0,146191294
30401,925,245580493,2666862,33894,924311831,1012649540,0,272454087
30402,554,245580493,21368365,34502,247522663,577351527,0,932861764
30403,1216,245580493,18388896,33794,590808642,915900256,0,83928097
30404,1384,245580493,3138529,34390,590808642,14078259,0,332880810
30405,634,245580493,1267287,33721,860677961,337585792,0,835183808
30406,832,245580493,14042726,34500,924311831,498237784,0,31382000
30407,889,245580493,15868021,34440,860677961,341262438,0,701259119
30432,293,245580493,14462103,34390,924311831,1032281572,0,911387841
30433,643,245580493,15810153,34128,924311831,360716013,0,736144736
30434,871,567770569,6473778,35367,590808642,51859300,0,1040306870
30435,253,567770569,12767191,35937,860677961,476470208,0,713809263
30436,1357,245580493,15071744,33791,860677961,655276810,0,734924663
30437,218,567770569,11631327,35291,860677961,741194068,0,276288293
30438,1327,567770569,6733884,35584,924311831,50380247,0,265166633
30439,697,245580493,3047151,34799,758027517,536149871,0,628017150
30464,62,567770569,19053463,35663,590808642,599367957,0,1067398162
30465,1184,245580493,4614004,34429,590808642,277680923,0,836808415
30466,500,567770569,10349195,35092,247522663,533329310,0,112527264
30467,982,245580493,9582717,34560,247522663,356338130,0,959115002
30468,185,245580493,2535265,34054,590808642,741574956,0,380647445
30469,874,245580493,6863989,33962,758027517,499769448,0,348129655
30470,808,245580493,28547732,34328,590808642,678072790,0,555584840
30471,935,567770569,14504860,35927,924311831,855421397,0,792526327
30496,550,567770569,5020931,35971,247522663,729452518,0,901509782
30497,947,245580493,25204228,34735,247522663,398446962,0,616060551
30498,613,567770569,3751390,35913,590808642,554517957,0,254601990
30499,1237,245580493,19441579,33906,590808642,387471736,0,969700890
30500,1478,567770569,23135065,35886,247522663,325657669,0,607211296
30501,70,567770569,2589997,35536,590808642,137042919,0,715002921
30502,247,245580493,2638869,34833,247522663,495108304,0,981474179
30503,1127,245580493,1324577,34426,924311831,692835846,0,625257600
30528,955,245580493,5278771,34166,860677961,767712530,0,6520648
30529,134,245580493,18031122,34549,860677961,837046011,0,652973056
30530,628,567770569,2413171,35276,590808642,323774592,0,870040274
30531,833,567770569,4509322,35394,924311831,259082232,0,1013224261
30532,1018,567770569,11468841,35028,590808642,1017225936,0,608367985
30533,277,245580493,25712263,34608,860677961,209661921,0,801855590
30534,55,245580493,8420370,34738,247522663,1000410794,0,580434363
30535,280,567770569,16072521,35104,860677961,468247891,0,274655824
30560,826,567770569,23035787,35306,590808642,785792120,0,789761217
30561,296,245580493,11292056,34372,860677961,663933725,0,336498161
30562,1211,245580493,1438124,33908,590808642,284342632,0,179243399
30563,1417,567770569,12950187,35141,758027517,1051312058,0,624635420
30564,202,245580493,16817458,34390,247522663,378146807,0,151797899
30565,1081,567770569,24240186,34905,924311831,803867903,0,353128597
30566,223,567770569,9815195,34880,860677961,23598523,0,631620666
30567,839,245580493,25936344,34347,758027517,359603234,0,150790402
30592,538,567770569,34681352,35320,247522663,218332699,0,27815559
30593,710,567770569,18003208,34904,247522663,284342632,0,464291146
30594,962,567770569,11881232,35727,590808642,949559337,0,727811508
30595,211,567770569,10961377,35322,590808642,514988769,0,1028485652
30596,1426,567770569,23267658,35885,590808642,98349410,0,329523652
30597,712,245580493,17238742,33820,590808642,137042919,0,113323888
30598,394,245580493,14717082,34256,924311831,55550381,0,831525778
30599,517,245580493,5239257,33643,758027517,975191129,0,416044117
30624,304,567770569,28790758,36001,924311831,445719749,0,415314732
30625,17,245580493,19156140,34007,247522663,985912210,0,558619572
30626,662,1018611361,19887640,34813,247522663,522487170,0,583449008
30627,781,245580493,11403982,33731,758027517,832178485,0,214072726
30628,652,245580493,21717299,33964,247522663,418474563,0,973271532
30629,962,245580493,12236711,33624,924311831,362423974,0,174190179
30630,256,567770569,15753975,36003,590808642,984004423,0,672429615
30631,205,245580493,11928514,34136,247522663,559397731,0,926294467
30656,656,1018611361,31067611,34791,924311831,811404267,0,405098445
30657,1021,1018611361,6219846,34828,590808642,426894003,0,101467861
30658,430,1018611361,16193741,34783,924311831,321372026,0,909619080
30659,109,567770569,5633888,34954,247522663,422560055,0,1031324996
30660,610,245580493,23667047,33851,247522663,1021580355,0,76688797
30661,860,245580493,19947369,34425,860677961,166847258,0,256810234
30662,235,567770569,16854864,35080,590808642,426153321,0,619085316
30663,55,567770569,6578178,35898,247522663,462903302,0,831037941
30688,1166,567770569,1070626,35328,247522663,536515914,0,166524473
30689,652,567770569,11586532,35358,924311831,598447011,0,999952957
30690,877,245580493,10982038,34023,924311831,845680391,0,192414048
30691,1229,567770569,8704034,35237,247522663,113980817,0,1053831135
30692,868,567770569,18698457,35329,860677961,657186658,0,481114075
30693,1468,567770569,14415219,35464,924311831,477731116,0,969533410
30694,122,245580493,1944275,33649,860677961,239250364,0,360960331
30695,1202,567770569,11136984,35844,924311831,768915891,0,603798406
30720,1033,245580493,20557751,33873,860677961,922551038,0,896320742
30721,370,567770569,4301794,35074,860677961,225100296,0,398189167
30722,694,245580493,3831011,34123,860677961,878568058,0,268974640
30723,649,567770569,6925703,35182,590808642,585318959,0,524554783
30724,1345,567770569,3692108,35121,590808642,962968972,0,708931454
30725,401,245580493,22261944,34695,924311831,1012413763,0,109225721
30726,878,245580493,6929169,34662,924311831,846290813,0,751397258
30727,1063,245580493,24300849,33809,924311831,832178485,0,75923886
30752,1309,567770569,11416627,35741,924311831,336847265,0,971908289
30753,1273,567770569,14360019,35696,590808642,42569332,0,31080433
30754,490,245580493,17930786,34297,860677961,938247425,0,851191133
30755,979,567770569,21062808,35837,247522663,612204956,0,743242852
30756,764,567770569,15611764,35691,758027517,964180423,0,696892404
