RE2_FROM,RE2_TO
241138,5137
136072,40270
418299,4652
336469,21749
144264,260383
84863,169004
240554,450050
437824,9101
125291,12281
185856,5307
4208,7937
19653,48621
199389,69475
161061,2874
3134,10650
75563,8470
5675,5574
143929,231574
363233,270508
121428,11036
346482,16527
217259,12592
13078,19254
553,52300
246582,20363
214163,183586
170615,3390
313797,17367
313616,527
77616,173134
214122,21309
61804,5948
77391,9997
143908,115846
104281,26674
121428,4652
217977,7962
153056,7962
28214,36875
104614,70037
39464,461
372124,7533
23323,3290
252465,220
88564,146259
211168,7962
45910,142617
211870,43822
308825,6231
121907,18431
142013,20880
142461,20281
37208,1988
302720,115338
51202,2188
436348,88
134112,134105
64124,6909
41561,213
47676,7962
297567,7962
2419,22708
79976,209965
411808,356
391444,48652
23940,4368
222403,7962
433589,4957
104281,26674
91029,79054
323885,324727
359339,133284
192943,112673
33723,113008
142796,268064
33205,137875
7835,7835
45832,17538
11295,67562
394534,269524
134249,87149
52300,553
418345,142175
88386,77138
118604,198168
70275,1276
201634,4309
311699,6661
20273,18352
188048,101819
34484,31125
20629,67382
125593,134319
1632,2555
6871,121057
208067,7962
173420,173407
188249,196143
229245,86921
411303,220
4528,7171
202130,405665
456011,10647
41374,76308
34695,60730
239370,103690
360857,272662
395363,88
146259,88564
243691,96204
186053,154129
114845,214895
78452,203090
282630,282631
10185,1298
100556,155383
160819,76122
298866,177528
418252,7962
75606,291313
272871,6661
48293,8470
282631,282630
423500,88
54966,148140
40887,91906
53151,41218
63410,11036
311442,311447
18506,13074
324344,7962
115920,47349
376551,4693
282630,282631
225280,2280
167834,1988
133124,45391
88758,349
75606,291313
11677,4177
299508,299507
328119,8295
7171,4528
97456,92236
17145,50967
70710,10751
15755,96500
53248,39130
300194,34800
100556,10691
70275,46984
197478,90579
75606,291313
165275,7962
194953,27145
27738,58037
5281,435928
5281,3571
56653,107188
155250,222606
107027,402187
11355,389
199543,32796
16547,16535
282630,282631
410486,18168
313797,1999
134804,247056
394014,396
191194,88
244504,182792
33668,235216
194598,6661
212053,420655
96775,130813
35950,389
289011,92570
411480,19870
428476,106002
168843,12937
153056,7962
50967,17145
34850,78452
161215,194406
100556,10691
52171,503
18295,269894
163812,216453
6716,16188
147485,235089
185689,19122
446107,88
165655,13222
286680,99018
4885,16535
221000,102844
134105,134112
420655,212053
142617,45910
175096,13222
441771,88
208916,215538
135724,135724
14611,440542
273221,3549
252225,317
101188,4893
106209,9964
414939,280814
34993,99051
204985,88
195423,59702
42046,5817
343891,64282
132910,7962
383060,298131
3667,17410
189888,4535
139912,311827
359339,133284
110447,14625
20048,123352
44304,10179
369509,55832
305523,7962
337645,332491
295412,334589
111911,22781
306307,306308
215538,208916
5383,16188
303031,106814
95170,821
390529,117340
310831,16188
216533,677
144264,263025
145713,68285
215679,215679
109972,210265
269409,62819
265316,265313
78591,3726
2181,11036
434691,677
239633,677
364614,88
186245,9964
321375,116002
118146,336602
212092,69421
299507,299508
23185,8714
306163,31957
67063,171582
7858,14095
43811,13222
76142,1896
208916,215538
386655,204737
357125,341526
382530,240645
198234,38321
67204,45391
17410,3667
227161,17528
58935,14578
438615,2180
348454,365594
288877,133782
332640,100858
363510,363511
308828,68278
26898,62635
388526,7932
220015,95530
48365,54886
221413,2417
225181,677
85424,47470
225262,63601
124732,124732
144131,222612
75606,291313
122207,122123
125052,172171
286995,158265
97456,92236
310979,93960
75606,291313
403680,356
69475,199389
114273,7803
109186,29028
110447,40312
29651,21379
366950,88
87173,223339
42205,9106
44628,7962
95603,15295
432431,432432
76617,3830
243936,243936
113902,391530
13785,27311
6080,73077
10179,39632
77205,27868
28141,23808
212990,158400
288016,335
122739,59788
310017,161961
241952,216
220245,4368
291566,88
437584,65025
87328,87328
310831,16188
140242,140555
334116,88
168497,116356
10179,39632
193000,170850
223898,677
302354,302355
99064,16547
229353,87675
168843,12937
141171,59985
413199,7756
41670,88
234344,13633
362045,53501
125921,17075
429889,5793
110447,4904
414939,280814
58340,3290
41672,88
386630,285071
5281,7803
232869,35729
442661,112815
172972,168581
396668,396669
275111,141853
122888,352
773,50913
232150,201958
195092,195094
452338,46194
178751,76308
63548,216
417138,410841
173968,1553
35457,107301
769,783
85186,85168
66059,35376
403642,37561
146272,319463
17075,125921
346443,54222
75606,291313
36014,111403
145669,286380
57167,35342
60324,53361
152834,9278
286381,286380
312921,30513
89632,120347
57527,403682
286381,286380
31162,49764
388379,92570
160615,25661
204561,182980
65968,68848
221000,102844
34555,152977
73546,220
322831,677
446068,66278
216824,193531
26717,142352
107180,332233
65139,115674
4987,76771
8757,58961
283930,3726
449133,449132
68848,65968
7321,5804
83495,22651
29651,91688
229475,152524
115457,14454
292870,11844
126717,10925
410841,417138
315662,47259
30431,189415
23975,18506
163822,34457
79415,3875
245843,3629
107180,332233
22470,184112
3290,58340
203737,151546
108690,2662
128709,95629
59429,45635
40383,7123
369509,55832
269894,18295
112283,38717
394090,394090
157870,27668
268304,336943
221360,677
22377,138547
450466,88
312779,73979
335662,88
20513,4597
434979,163323
43935,34512
88839,30162
160615,25661
181789,363375
346431,13640
5123,26398
107744,102213
147690,59275
135248,20242
177569,215596
248492,10704
76308,178751
168581,172972
32112,150648
3991,175810
114273,36889
223728,223717
54719,14590
6600,10650
40383,7123
127829,43
233643,16708
365919,12465
234388,5193
267296,115686
232869,58159
144456,154081
13251,2373
233387,8470
13142,10174
53661,53842
202802,188126
119287,259195
107180,332233
50218,9034
42511,98554
145703,133572
10650,6600
304137,304136
130748,77699
200427,79270
99018,286680
336943,268304
385811,216
93418,56361
291313,75606
59251,4875
9034,50218
28856,216417
229353,87675
309470,62542
296165,6661
286381,286380
74900,2014
107180,332233
39779,13222
86631,49701
227949,156026
55804,3533
215596,177569
141878,141875
144935,7533
266821,2177
427489,427489
149518,44303
332233,107180
113543,2177
196963,122965
133066,274571
193303,6725
333153,66928
2373,13251
47470,85424
192502,248904
427489,297362
248904,192502
14355,4368
59735,160904
60488,2673
138893,96701
66088,191049
211828,87675
401950,349
218532,218530
345662,349221
227883,59266
175396,182011
15691,115529
311753,104201
153945,25798
72765,6974
18215,146020
273,170692
248131,677
360846,190181
260383,144264
75816,34062
310319,270994
175016,116093
356172,100786
331476,220
243770,1503
261902,261903
292924,88
13804,5568
17194,86111
411885,162113
398324,857
286380,286381
79535,232386
136266,16460
111423,36025
452619,6948
143758,110376
427790,923
307215,29217
173407,173420
227105,20056
75606,291313
10705,10681
106229,26755
80006,112675
222687,13633
22470,93178
312779,73979
131730,67246
286381,219047
42909,123084
194233,2280
1544,73931
122207,122123
98433,193543
84865,34746
114961,167247
239465,87279
446967,56892
200528,677
181837,315017
134595,26398
3765,20128
198038,4368
102565,345740
113805,75210
235590,2177
773,211846
292924,88
147362,95845
314024,34746
447764,293358
35998,202845
70046,41575
238354,9037
191663,259587
394684,246581
141417,151830
144655,12325
15333,87
218926,422774
226085,7962
268502,8100
47014,34278
9997,77391
119515,764
22773,423046
77489,5907
187041,88
379977,9226
186401,186401
279631,215468
208431,79161
136669,35980
2019,205501
97851,13640
111871,702
278264,388166
209125,65861
104768,69473
194876,3549
49425,150281
28923,163891
80374,80042
20718,28706
58935,6940
346967,21979
243230,23037
37634,69282
28673,65860
424104,12389
22773,423046
9310,2177
279956,223662
376443,309358
303369,303366
11596,113119
261902,261903
170850,193000
73133,511
143104,88
100952,396
293421,95921
32068,52190
447869,13222
232674,9254
274763,4259
361122,361123
254379,220
261009,16460
307888,236
131868,677
14889,24917
261550,157034
50405,7690
150281,49425
161582,677
137200,1553
28128,54023
451455,24062
228103,148425
37300,20056
261422,218242
111398,36025
20444,17336
124928,206
379977,9226
334244,16358
100556,10691
195803,305156
265142,455041
93913,27027
137200,1553
224155,58224
1270,1690
99399,12829
111398,36025
319557,7756
58340,3290
33367,13222
201860,26858
83340,100832
319781,88
37300,20056
58518,26674
174205,177238
37722,5404
68257,16188
388344,677
240160,99310
34888,34902
336943,268304
308657,229362
70837,112788
26910,18929
409591,409590
4345,511
100558,3549
3094,168771
122123,122207
275341,38448
231972,88
216507,20128
200059,16188
409130,216038
77167,88019
173399,173407
420277,245523
9034,134319
11708,1270
18846,48207
17061,3141
402377,402378
28125,40253
40072,29773
297151,88
171173,74387
400096,88
129341,13222
2856,3232
52259,4929
100859,100858
361644,277221
171681,2177
21569,677
321427,677
196093,175705
332233,107180
91201,34337
17378,1805
113403,34262
178809,16181
39629,54986
102377,130562
188679,82477
224591,17527
124790,2188
170850,193002
367938,104265
42715,22045
20849,57702
243655,113465
361644,277221
413135,13640
50021,3492
111183,6968
1597,1270
139170,194376
215401,13798
385543,51749
10474,42410
208690,160137
114273,36889
24812,1270
200528,2177
108362,224813
188620,511
396238,64176
82477,188679
57385,55965
422288,159853
115619,171028
143550,2188
123052,14572
54986,39629
207320,165513
92346,45572
218653,258365
326128,61232
195803,305156
42715,22045
282747,19559
286381,219047
422066,114514
250586,249245
335437,335436
102418,326870
209986,170848
199393,7951
329306,88
80006,23159
301478,3637
194376,139170
117432,116425
5952,7771
132417,51995
76567,4368
88496,211583
205501,2019
254380,254379
152834,9278
169713,88818
105135,8959
26855,67863
312488,7540
231493,231493
279629,19559
192623,57940
144363,109582
116545,73172
104904,76560
301325,268
88897,16743
348796,106209
444530,677
42715,22045
291184,81685
224580,2280
414939,244836
425874,412613
31529,31915
287030,149748
279956,223662
378929,404659
170414,22760
156735,3425
551,85832
22470,39656
6176,8
19081,44610
5214,5185
60854,88
95562,2188
207145,44826
157978,19081
456022,7436
286380,286381
99085,106795
101542,281926
287030,149748
404205,30230
80544,88
194881,317
45605,973
47373,239041
209640,14075
17527,224591
419052,51749
288039,4368
115101,13122
50297,82945
326893,9205
285817,677
32512,88
139878,88
183663,134516
31529,31915
168933,77709
351011,220964
148425,228103
269219,2014
87718,134319
234174,234173
287323,287328
1805,10438
160948,89892
236116,236117
156348,88779
283423,106536
259101,88
326870,102418
227789,4285
349286,53501
219863,88
171014,93
364810,220
260843,260841
24443,117538
54718,54718
13156,4368
423111,317
35415,11998
138160,138157
31166,4076
116093,175016
98554,42511
281295,48073
21287,21270
386321,272554
70285,30807
14617,92375
63973,43219
306295,51749
177869,71014
370740,356
150989,10924
204466,18361
397029,220
228181,329
260841,260843
61130,21064
2280,224580
106570,51782
153030,98358
117852,14412
95603,2177
168771,3094
369631,369633
19081,157978
220964,351011
144915,128265
211446,39889
137886,11692
200864,527
80009,80006
70832,4704
130555,9254
247265,98203
148150,1270
409994,88
135523,152896
422067,114514
400,605
138157,138160
372150,70840
222448,677
14998,13284
89091,17341
34963,20968
80027,116852
333331,309358
90374,69543
24443,117539
122209,226656
237437,237431
90344,22199
142505,2417
324828,677
383679,677
276033,33150
95603,15295
130898,12121
290546,59266
141619,194513
175408,37979
361123,361122
15113,9326
344217,61654
103695,95549
100921,194960
59406,83134
138018,35814
266725,88
150510,97599
142505,2417
274027,4368
123520,419674
133868,88
181837,315017
46445,36541
17640,400
30210,677
239997,204670
24055,12218
154564,19869
406797,10445
105135,8959
201522,677
47496,77230
110221,65536
173407,173399
281994,88
52848,55242
115291,288858
177979,71514
226656,122209
357695,464
29805,580
102565,345740
50049,973
311002,311001
115443,4368
113332,332634
297086,6971
4957,376727
351011,220964
237431,237437
345251,5477
131755,7477
61890,49179
385384,2684
320017,146284
205389,8148
390470,762
209641,209641
366444,489
51592,206
94664,44185
215038,215914
128709,95629
9288,43525
224197,421324
215776,307419
33237,3547
248304,2177
405481,3369
44684,95685
352894,411214
176481,124398
316677,395758
385600,359804
335662,88
427869,73719
168394,168393
196635,146630
8123,2417
333178,298274
100235,313189
234173,234174
286191,12498
79227,37233
9932,5795
263239,23946
387335,387336
50305,27705
254870,43633
244012,168393
220964,351011
168394,168393
135663,9964
318487,265704
64816,87503
14889,12823
82764,56303
131043,24750
432550,432551
5966,5757
372430,596
343922,68278
43525,9288
220629,186229
194891,15538
244836,414939
11677,63912
167833,122880
327405,95910
202130,69868
433651,88
190979,677
27027,93913
83329,83343
451929,317
173091,28962
396043,12456
27027,93913
110176,200997
12375,16832
78540,9964
176791,216
63552,395451
122209,226656
244836,414939
314802,252993
14298,22145
105503,11286
68099,54222
111503,130412
204859,235
25981,1767
3875,105840
242379,189766
168394,168393
191464,317
42909,677
173793,57543
10066,331011
14828,18872
433651,88
146680,204068
175016,116093
63930,27766
265870,133782
106226,9964
230343,101876
225242,4368
142905,85083
215418,10464
116852,80027
68099,54222
67961,67960
89316,68682
168393,244012
204859,235
148318,2517
7955,317
39828,21548
149253,13222
398820,677
335662,88
84810,43547
173438,53056
27770,2320
216767,216765
319547,319549
309547,7932
22805,16603
5764,37959
170317,170316
350374,88
181848,181848
442572,268099
109004,24758
139501,194885
317210,371364
5281,88
177327,202845
453973,4208
410215,4259
442642,31617
354067,354067
322772,677
154129,186053
203965,37505
61207,16603
134078,30513
102406,16535
228145,83525
74898,32333
104101,80466
279195,243271
195896,195897
340409,340408
349168,268894
182383,408
379869,379870
33237,3547
141610,141853
37162,292538
9932,5795
316184,7998
3630,125733
191850,17863
255503,408
33345,36692
229705,24514
313855,407560
14859,17970
186072,4259
432551,432550
73370,6683
245135,216
54060,10295
357695,464
33345,36692
210307,2662
187547,188249
79513,156441
80098,14889
91873,7090
289301,88
438373,56892
27256,21423
252944,40978
9523,7468
240078,240078
253118,20266
185202,6322
6445,9974
198175,198177
130062,5438
87571,16603
182607,86335
133986,4884
391,9221
34309,278797
77043,72405
252944,40978
66998,48334
351415,351414
576,203580
354067,354067
25091,9021
228145,220493
188196,49589
317210,371364
365663,88
211371,286613
46692,38614
342121,16460
168662,1805
88897,16743
181788,13899
215578,185483
145750,16862
326604,2280
250800,250801
91301,14593
197061,88
25530,6606
323741,85960
118278,153579
23655,98358
317437,5018
38614,46692
131231,131228
69159,275600
69022,13633
260703,88558
455162,165058
12369,12357
114608,114609
389013,158710
313895,81015
254870,43633
66781,121863
81191,138
394406,4794
179215,252099
98358,153030
20412,677
322332,375985
51892,51892
36756,216
450207,2160
179276,35248
408360,408361
378013,235362
153467,7690
190936,489
134319,8974
35505,31494
95004,35248
224560,224563
319793,290206
51988,16761
25493,15769
124396,124395
377122,377122
298287,242300
144144,11835
170253,4368
222442,677
22470,32508
191740,181062
332948,85960
118091,677
448796,349
290558,290323
174323,220
