P1_P_PARTKEY,P1_P_NAME,P1_P_MFGR,P1_P_BRAND,P1_P_TYPE,P1_P_SIZE,P1_P_CONTAINER,P1_P_RETAILPRICE,P1_P_COMMENT,P2_P_PARTKEY,P2_P_NAME,P2_P_MFGR,P2_P_BRAND,P2_P_TYPE,P2_P_SIZE,P2_P_CONTAINER,P2_P_RETAILPRICE,P2_P_COMMENT
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,87,223649085,746353615,980878191,238182558,41,749627876,98708,436650077
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,88,378011211,746353615,295396558,310050696,16,549151352,98808,769163566
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,89,818812232,281431799,842778345,400824397,7,1008476250,98908,844769113
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,90,439977033,281431799,130095540,574113567,49,722252742,99009,182032022
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,91,324102624,517898394,833960910,933199294,32,141828527,99109,1044203821
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,92,948265828,517898394,976033998,681399216,35,141828527,99209,1066095702
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,93,165258997,517898394,1054171291,504363518,2,835920787,99309,256290962
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,94,1051911265,148938891,52033420,174765293,32,766044844,99409,549340188
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,95,247473352,148938891,617800143,941118071,36,835920787,99509,511665227
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,96,635901005,281431799,842778345,14662407,32,549151352,99609,596342924
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,97,723295610,148938891,617800143,443480877,49,679749885,99709,29350109
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,98,871617836,281431799,802148191,161164916,22,1008476250,99809,467284088
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,99,498882082,517898394,833960910,276438248,11,141828527,99909,292666955
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,100,308447169,148938891,617800143,726714616,4,687933077,100010,863084919
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,101,519881483,148938891,727612909,348194118,26,936208175,100110,978663003
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,102,282924764,148938891,619839672,176819125,17,18236885,100210,228294807
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,103,696089807,517898394,848012021,642077206,45,835920787,100310,340930044
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,104,696755545,771295877,217131576,25274130,36,189999967,100410,337406022
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,105,55228053,771295877,910436512,958246395,27,93629567,100510,699591987
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,106,757161368,148938891,619839672,642077206,28,835920787,100610,435734936
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,107,213119915,281431799,842778345,124943277,12,557733312,100710,983739171
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,108,264883486,771295877,776554983,283245463,41,868506000,100810,1045662522
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,109,551162866,148938891,617800143,48304593,11,250135891,100910,595683430
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,110,248101578,148938891,617800143,121738327,46,93629567,101011,481005035
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,111,441005451,281431799,802148191,999056672,28,936208175,101111,18282144
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,112,159270749,746353615,329397387,496081834,42,722252742,101211,848641171
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,113,356630172,148938891,619839672,809249085,23,324025281,101311,496312850
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,114,350824630,281431799,130095540,226582427,41,664301207,101411,834766246
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,115,734383726,746353615,563129850,1015905427,24,984901281,101511,343813242
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,116,1001573362,281431799,842778345,105078359,33,345293520,101611,454121721
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,117,904681086,771295877,44594699,1028251232,25,687933077,101711,401019616
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,118,324705582,517898394,848012021,598973532,31,664301207,101811,650615997
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,119,17677255,746353615,329397387,212305224,30,465668967,101911,262398827
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,120,367087011,771295877,44594699,1051211786,45,48874573,102012,594391150
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,121,945051864,771295877,44594699,797093827,13,550896505,102112,984768242
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,122,289945998,517898394,833960910,654953917,8,93629567,102212,1026577763
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,123,218812830,771295877,776554983,124943277,31,141828527,102312,623894206
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,124,43788983,148938891,727612909,130102405,1,1043219872,102411,1048335684
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,125,742282577,771295877,776554983,771360077,17,366026838,102511,59765196
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,126,524093986,746353615,563129850,471731378,4,687933077,102611,869159727
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,127,252291073,281431799,115034031,463741129,14,5426455,102711,841011671
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,128,990361141,517898394,976033998,1072352938,5,597972761,102811,908255479
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,129,323998173,771295877,910436512,627275790,20,711761432,102911,273709255
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,130,445817618,517898394,710613083,463458151,26,1043219872,103013,743887182
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,131,505561744,281431799,115034031,161164916,43,953509940,103113,834898956
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,132,247329718,746353615,563129850,356881880,2,835920787,103213,520150512
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,133,166416558,771295877,217131576,356941240,19,316861689,103313,511665227
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,134,341694248,746353615,101328949,878084239,35,550896505,103413,397475415
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,135,616489999,517898394,833960910,1007780444,24,749080833,103513,90852938
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,142,107855564,281431799,504640044,161164916,36,1008476250,104214,791370266
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,143,369079604,148938891,94198614,576408251,44,318602348,104314,906273131
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,144,474471895,771295877,44594699,875081137,26,766044844,104414,10163043
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,145,1179638,281431799,842778345,287376290,24,597972761,104514,414163536
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,146,444991714,148938891,94198614,667177693,11,749627876,104614,670854629
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,147,951388496,771295877,455515320,434260635,29,141828527,104714,314719106
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,148,871661759,148938891,619839672,531805184,20,766044844,104814,292677776
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,149,149916593,517898394,1054171291,405505079,6,868506000,104914,964585642
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,150,957257626,148938891,52033420,941118071,21,597972761,105015,435206873
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,151,568000573,148938891,94198614,214500304,45,984901281,105115,109821967
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,152,301525523,281431799,842778345,133311072,48,221664743,105215,534071856
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,153,449415849,771295877,455515320,1054083314,20,318602348,105315,931507046
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,154,990456163,771295877,455515320,726714616,1,189999967,105415,1016009187
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,155,908646407,517898394,833960910,356941240,28,465668967,105515,371187594
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,156,621632480,746353615,329397387,1023230028,2,316861689,105615,208126619
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,157,84052242,771295877,455515320,357162755,26,331909327,105715,582131367
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,158,245848483,746353615,563129850,693235194,47,5426455,105815,452620481
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,159,929479876,746353615,329397387,1034052553,46,597972761,105915,476827614
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,160,696942839,281431799,504640044,975006307,47,722252742,106016,793116941
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,161,432030010,517898394,976033998,1054083314,17,345293520,106116,616798285
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,162,875590889,148938891,617800143,499802113,35,331909327,106216,1059359018
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,163,123200158,517898394,833960910,576408251,34,835920787,106316,373710724
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,164,929681014,517898394,710613083,214500304,35,189999967,106416,774240671
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,165,527203539,771295877,910436512,531805184,24,766177713,106516,1061541808
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,166,332713216,281431799,115034031,42804050,4,318602348,106616,9345126
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,167,622022702,148938891,727612909,348194118,46,474760255,106716,105204203
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,168,153189314,771295877,217131576,377387362,20,726733624,106816,34697985
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,169,539423717,281431799,504640044,174765293,10,749080833,106916,916509640
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,170,56314491,148938891,617800143,42804050,28,93629567,107017,966001539
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,171,773432442,771295877,455515320,121738327,40,5426455,107117,965461258
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,172,895587924,281431799,842778345,283245463,28,221664743,107217,311128670
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,173,52627155,771295877,776554983,500484088,17,879565806,107317,747464852
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,174,718671073,771295877,910436512,797093827,25,879565806,107417,390049550
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,175,180679905,771295877,455515320,598973532,45,936208175,107517,775155816
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,176,584971947,517898394,1054171291,163171476,40,984901281,107617,328825798
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,177,449088250,517898394,833960910,529424649,42,687933077,107717,198764002
