F2_FOLLOWER,F2_FOLLOWED
65919,5226
65919,3360
65919,28962
65919,41792
65919,2417
65919,9107
65919,67517
65919,230063
94792,17487
94792,242347
50512,192414
54663,10650
98501,32460
98501,54319
40618,12304
40618,51071
40618,26640
40618,121222
40618,127535
40618,75682
40618,12281
87074,1255
87074,6658
288843,19860
87442,88
87442,19604
87442,43742
87442,73034
87442,99919
87442,109621
87442,13811
87442,54222
87442,69788
87442,68308
87442,278036
87442,76165
87442,76166
87442,67581
87442,109647
288953,5226
147599,169256
147599,169259
144166,8702
144166,8711
144166,7551
144166,43975
144166,14589
144166,14611
144166,74324
144166,35304
144166,16547
150140,1276
150140,88
150140,5226
150140,13765
150140,19604
150140,43742
150140,3994
150140,28801
150140,12751
150140,2417
150140,2177
150140,64912
195111,2866
195111,88
195111,5226
195111,492
195111,2882
195111,511
195111,885
195111,3604
195111,2891
195111,15196
195111,2911
195111,2417
195111,38804
289345,26078
289345,95871
289345,2417
289345,22849
114221,88
114221,3360
114221,9931
114221,9941
114221,59000
114221,25100
114221,88247
114221,26502
114221,2417
114221,2177
114221,47273
114221,11962
114221,153950
239103,88
35930,88
35930,46452
35930,28715
42815,4407
42815,11981
42815,4665
42815,439
42815,86491
42815,3972
42815,5226
42815,492
42815,42069
42815,511
42815,4177
42815,30153
42815,26398
42815,53950
42815,13808
42815,580
42815,49125
42815,49138
129341,6338
129341,308
129341,492
129341,502
129341,6078
129341,510
129341,511
129341,4974
129341,832
129341,110093
129341,6150
129341,71
129341,126714
129341,147993
129341,10925
129341,13820
129341,18097
129341,13163
129341,12715
129341,73627
289619,4412
289619,24025
155734,43064
155734,1276
155734,5226
155734,13765
155734,26078
155734,15196
155734,18040
289650,3369
103787,35207
94716,5087
94716,4665
94716,439
94716,50219
94716,1276
94716,61698
94716,28548
94716,88
94716,468
94716,3972
94716,54938
94716,5226
94716,80084
94716,4412
94716,25907
94716,69451
94716,6835
94716,5137
94716,63983
94716,106200
94716,832
94716,3547
94716,43722
94716,2230
94716,5143
94716,21267
94716,10853
94716,73227
94716,9972
94716,75598
94716,3994
94716,19605
94716,68381
94716,37384
94716,26091
94716,26092
94716,45745
94716,5155
94716,2177
94716,149324
94716,50940
94716,58294
94716,48920
94716,149700
94716,53966
94716,40190
94716,14960
94716,40191
94716,116966
289733,88
289733,19604
202007,88
202007,3998
276492,88
276492,57688
276492,531
276492,45006
107986,9384
107986,9385
289883,88
289883,19862
289883,24637
77562,1276
77562,468
77562,3972
77562,5226
77562,511
77562,5281
77562,50241
77562,48920
95266,3359
95266,2940
95266,55660
95266,17939
95266,9351
95266,91950
95266,24919
290179,88
133983,1276
133983,5226
133983,43867
133983,22808
133983,22814
133983,95871
133983,162268
133983,147804
290335,7551
290335,38819
290335,35376
164114,411
164114,5114
164114,29817
164114,1805
150890,150889
150890,88
150890,11991
150890,290461
153003,88
153003,531
155034,3369
155034,6078
167776,7271
159894,5550
200462,439
200462,1276
200462,88
200462,5226
200462,3598
200462,16460
290671,439
290671,88
116820,1276
116820,88
116820,5226
116820,11991
116820,19604
116820,36093
116820,3994
116820,12751
116820,3998
116820,27723
116820,57942
290717,3369
290717,16649
94427,90278
47379,32200
47379,1774
47379,88
47379,16978
47379,9964
47379,6039
47379,107647
47379,100808
47379,170583
47379,133011
47379,2417
47379,32669
100156,16927
100156,12281
119769,88
119769,85090
119769,53810
119769,53819
119769,53822
119769,131640
119769,141049
119769,53859
119769,142990
119769,142992
147279,1945
147279,2480
147279,308
147279,885
147279,25771
147279,45566
264041,11981
264041,4665
264041,5226
264041,5137
264041,2696
264041,550
264041,2417
291043,291044
291139,885
291179,6963
199845,88
199845,109369
199845,71
199845,2417
199845,10140
199845,117037
199845,198177
199845,77275
199845,228311
291213,71
194192,21715
35131,8755
35131,28067
35131,27730
35131,6940
35131,11978
35131,7551
35131,24821
35131,31084
35131,44446
35131,43975
35131,40550
35131,14611
35131,83261
291390,73777
240334,1276
240334,88
240334,18674
167290,44989
65219,31709
65219,1276
65219,45272
65219,14615
65219,259245
65219,30639
65219,95037
65219,58188
188761,11844
188761,77670
169924,88
169924,2696
291626,88
291626,5226
291626,11991
93432,8755
93432,6940
93432,8811
93432,7551
93432,82661
291749,88
291749,308
206385,17538
139359,4
139359,37901
40973,12042
40973,23278
40973,6338
40973,118365
40973,1276
40973,28548
40973,64767
40973,88
40973,3972
40973,5393
40973,66371
40973,2517
40973,28962
40973,4412
40973,58672
40973,168933
40973,131388
40973,93107
40973,143379
40973,2563
40973,132394
40973,132823
40973,83810
40973,9951
40973,24025
40973,51319
40973,171788
40973,160135
40973,553
40973,21267
40973,82625
40973,59000
40973,3994
40973,109608
40973,50047
40973,136683
40973,48226
40973,67178
40973,132827
40973,139726
40973,62001
40973,132829
40973,82741
40973,93118
40973,76138
40973,124378
40973,245087
40973,44246
40973,96291
40973,42900
40973,232237
40973,64965
40973,144338
40973,241776
40973,51364
40973,93488
40973,7462
40973,186184
40973,108133
40973,67504
40973,137652
40973,164910
40973,224157
40973,122529
40973,146597
40973,35839
40973,143536
40973,70309
40973,42909
40973,15885
40973,93147
40973,168935
40973,13163
40973,151383
40973,120250
40973,60845
40973,132853
40973,136133
40973,144344
40973,40996
40973,143547
40973,69642
40973,200332
40973,69643
40973,147997
40973,93171
40973,162733
40973,93180
40973,226304
40973,123165
40973,10381
40973,132864
40973,69648
40973,123166
281982,2480
281982,19862
281982,308
3807,14721
3807,1276
3807,5123
3807,7406
3807,3598
3807,3604
3807,3547
3807,45605
3807,50940
3807,43352
3807,14957
3807,53964
3807,55539
3807,51177
3807,27723
291956,101447
88247,14907
88247,39658
88247,114221
88247,47223
88247,13516
88247,73442
88247,114230
88247,36989
88247,113319
88247,67190
88247,62455
88247,34790
88247,255195
88247,57071
88247,111452
88247,47273
88247,12715
151845,88
151845,4412
151845,43742
151845,10853
151845,202382
151845,14960
151845,5163
292033,292035
43982,63204
43982,8711
43982,14064
43982,7551
43982,20937
43982,44446
43982,14589
43982,14044
43982,14609
43982,14615
43982,16547
43982,35376
40823,5843
40823,7320
40823,17520
40823,17531
40823,40819
40823,40446
129929,13383
129929,42976
129929,11036
129929,25661
129929,88
129929,12745
129929,6078
129929,48314
129929,3603
129929,8391
129929,9964
129929,10853
129929,13798
129929,12751
129929,4378
129929,2417
129929,26092
129929,2177
129929,50948
129929,22051
129929,67382
158289,15169
158289,2912
183592,74701
30478,48271
30478,1945
30478,88
30478,492
30478,92274
30478,511
30478,19604
30478,15196
30478,13820
30478,126659
30478,210367
30478,14957
37808,4
37808,8755
37808,33171
37808,27730
37808,52322
37808,11978
37808,7551
37808,88
37808,52159
37808,31740
37808,43313
37808,44446
37808,43975
37808,40550
37808,18223
23809,16927
9586,4
9586,27357
9586,16155
9586,16772
9586,38941
20580,88
20580,4732
114857,6940
114857,52159
114857,52468
114857,35304
114857,12281
114857,292393
114857,136607
114857,62358
25326,88
25326,25315
20716,33051
20716,19837
20716,32515
20716,37384
20716,156668
20716,164116
20716,120590
20716,34838
20716,53811
20716,182043
27917,4127
27917,50796
27917,16431
27917,531
27917,61817
27917,23227
27917,43914
27917,56873
292494,308
292494,3369
292494,16649
136683,98212
136683,2517
136683,131388
136683,47469
136683,215673
136683,40973
136683,67178
136683,67190
136683,44246
136683,64965
136683,144338
136683,143525
136683,122529
123175,86409
123175,292647
208518,13773
208518,3603
208518,23956
208518,13808
208518,8122
53508,88
53508,56968
53508,11991
53508,92274
53508,15794
53508,53506
53508,19604
53508,43742
53508,96413
53508,3994
53508,56333
53508,39885
53508,12751
53508,42172
53508,3998
53508,13811
53508,92688
53508,25600
53508,103447
53508,42182
53508,84647
235112,26398
235112,18368
242959,88
292933,3369
47223,308
47223,51486
47223,511
47223,2563
47223,9941
47223,18183
47223,88247
47223,33514
47223,26502
47223,68381
47223,229953
47223,3214
47223,30030
47223,112743
47223,225547
47223,111452
47223,47273
47223,12806
47223,98897
292986,88
213164,88
254860,222312
293156,74938
109994,92274
109994,3604
37505,57977
37505,56022
37505,65224
37505,35304
37505,16547
37505,63765
187022,1276
187022,5226
187022,3604
187022,26398
187022,23642
187022,49950
187022,60835
187022,74594
187022,148377
187022,23665
293237,88
152407,33728
152407,439
152407,13765
152407,67666
152407,14615
152407,46754
152407,159627
152407,146642
152407,35376
293312,64912
193359,11844
162713,88
162713,5137
162713,149691
162713,10853
293450,8711
293450,7551
293450,30639
291027,88
291027,78114
55921,1262
293533,832
293541,308
119364,9508
293653,3369
102140,13765
43772,14543
43772,24140
43772,1276
43772,2696
43772,52472
43772,18223
30136,2940
30136,30355
293802,308
293802,3369
293802,42160
293846,153606
214087,88
214087,67777
214087,71
214087,43515
214087,2417
214087,3998
106646,5186
106646,71
106646,47499
106646,9208
106646,47517
106646,2177
106646,9231
106646,47523
106646,9254
192947,88
192947,2567
192947,5155
192947,119810
63483,7551
63483,5226
63483,35809
294038,88
214455,1276
214455,88
214455,308
214455,16801
214455,3369
214455,45605
214455,1999
214455,13811
214455,2177
214455,128869
214455,12510
294073,2696
98100,60555
98100,88
98100,201893
98100,145501
93523,19920
93523,7551
93523,38815
93523,47165
75309,531
33514,23982
33514,66371
33514,27381
33514,28383
33514,23315
33514,29228
33514,51856
33514,18675
33514,9941
33514,73227
33514,559
33514,26502
33514,10044
33514,89807
33514,121074
33514,9596
33514,120897
33514,24291
33514,51370
33514,51373
33514,51887
33514,122529
33514,110577
33514,81405
161384,88
161384,11991
161384,15489
161384,19604
161384,43742
161384,15458
31797,28102
31797,33171
31797,35105
31797,88
31797,31740
31797,20947
31797,59312
234955,3369
234955,16649
294508,88
294527,1276
294527,5226
35652,3117
35652,5189
35652,5393
35652,15741
35652,180483
35652,511
35652,4974
35652,65993
35652,8391
35652,85831
35652,9964
35652,10853
35652,222755
35652,13798
35652,27349
35652,26092
35652,2177
35652,10925
35652,93488
35652,27311
35652,157853
35652,147754
201659,88
201659,308
201659,18036
201659,832
201659,19604
201659,180816
201659,3994
201659,3998
201659,18040
191974,2417
59896,71485
59896,6940
59896,7551
59896,1276
59896,88
59896,35738
59896,5226
59896,57688
59896,44446
59896,14588
59896,10853
59896,8903
59896,137785
59896,116255
59896,14611
59896,60035
59896,57105
59896,14615
59896,47015
59896,58048
59896,30225
59896,77579
59896,123630
59896,30226
59896,64729
59896,60167
59896,44060
294602,2696
91453,88
91453,203810
130257,88
130257,14166
114693,86725
114693,103943
114693,9021
114693,35376
198298,102144
82461,76373
82461,20219
82461,38602
82461,59383
82461,44652
82461,128799
98728,44644
98728,67119
98728,43597
98728,98734
98728,67132
98728,67135
98728,20327
102141,54446
102141,57103
172770,99393
172770,11569
172770,246949
70275,4
70275,40184
70275,2480
70275,1276
70275,468
70275,66371
70275,14166
70275,492
70275,28390
70275,18641
70275,17111
70275,21929
70275,511
70275,24636
70275,3547
70275,2563
70275,11677
70275,15196
70275,73227
70275,52761
70275,22555
70275,1999
70275,79175
295113,88
170657,1276
170657,5226
170657,4177
170657,26398
170657,120115
110177,28375
110177,98430
110177,84112
235473,6940
235473,88
235473,14615
235473,30225
276998,5186
276998,109369
276998,9231
276998,285913
295207,88
295207,26640
295207,12281
295227,4
295227,16429
135747,6940
135747,56426
135747,88
135747,31084
135747,62733
135747,14615
135747,35376
295272,88
205247,12281
65305,16514
65305,14543
65305,14054
65305,6940
65305,7551
65305,88
65305,57254
65305,63481
65305,60021
65305,73667
65305,16549
65305,73819
197042,1276
197042,88
295413,88
295413,15885
295413,266171
295426,2417
295426,51640
48226,31351
48226,13383
48226,11036
48226,5843
48226,18057
48226,65993
48226,11050
48226,9964
48226,40973
48226,175569
48226,2417
48226,16091
48226,138645
48226,17191
48226,22236
48226,30096
48226,23979
48226,13163
48226,8122
295507,1276
295507,5226
161828,64767
161828,88
161828,196130
161828,47494
161828,6658
161828,47498
161828,42909
258004,88
129446,5226
295714,88
26502,16155
26502,128863
26502,146594
26502,30603
295742,3369
295761,3369
22181,1262
22181,14392
185465,4
185465,88
185465,145550
185465,832
185465,2564
185465,25781
190835,82625
261774,8711
261774,7551
199677,6645
199677,6658
199677,93296
288075,8711
288075,7551
295866,149268
85515,1276
85515,26153
92499,531
92499,18223
295958,295959
295966,7551
296059,1276
296059,88
296059,3360
296059,51021
296059,71
296059,2417
56536,12619
56536,27357
56536,38654
56536,16973
56536,122711
296119,296120
287823,18036
287823,99357
186573,3369
186573,832
186573,16649
186573,3289
186573,190299
186573,161588
203967,2696
203967,296157
296176,3369
55052,88
55052,11991
55052,19604
55052,219490
55052,13811
10013,1276
10013,5226
10013,14166
10013,2753
10013,511
10013,3603
10013,832
10013,71
10013,26629
10013,9972
10013,270833
10013,30478
10013,2173
10013,109485
10013,12751
10013,2417
10013,50200
10013,126659
10013,10105
10013,158400
10013,17035
10013,296252
10013,92603
10013,113223
296255,73608
51914,1945
51914,2480
51914,158909
56675,16514
56675,8711
56675,7551
56675,16536
56675,58068
56675,58939
56675,45463
114105,4319
114105,11981
114105,4665
114105,1276
114105,832
114105,2696
114105,26502
114105,5550
114105,50854
186965,33269
186965,5500
186965,30573
148232,8755
148232,7551
79732,103226
79732,173452
79732,200991
115204,88
115204,510
115204,2567
115204,13811
47895,6053
188408,13765
188408,71141
9206,5186
9206,9129
9206,4346
9206,9186
9206,2417
9206,26509
9206,88286
9206,9254
100436,4
100436,1309
100436,368
100436,49661
100436,88
100436,14166
100436,2417
89979,88
89979,531
89979,11677
89979,3998
89979,12281
68658,11036
68658,88
68658,5226
68658,42069
68658,23956
68658,3629
68658,2177
24704,4407
24704,53930
24704,5087
24704,14907
24704,19593
24704,4665
24704,439
24704,3542
24704,14721
24704,11036
24704,1276
24704,86491
24704,88
24704,468
24704,3972
24704,56968
24704,5226
24704,14166
24704,54258
24704,49080
24704,25089
24704,1912
24704,23318
24704,7406
24704,492
24704,3598
24704,27483
24704,502
24704,505
24704,13773
24704,511
24704,4177
24704,48277
24704,15188
24704,3603
24704,3604
24704,5137
24704,92150
24704,8391
24704,26398
24704,27811
24704,832
24704,3547
24704,11677
24704,5281
24704,2230
24704,15196
24704,23956
24704,18086
24704,10853
24704,53950
24704,13123
24704,86358
24704,16649
24704,3994
24704,13798
24704,3807
24704,13516
24704,50930
24704,51241
24704,35729
24704,40974
24704,12751
24704,13808
24704,9217
24704,15513
24704,2417
24704,26091
24704,67371
24704,50200
24704,13820
24704,18040
24704,580
24704,82826
24704,103517
24704,7501
24704,14957
24704,38804
24704,49125
24704,121394
24704,53967
24704,49138
24704,23214
24704,50151
24704,36982
24704,138202
118970,4
118970,88
118970,308
118970,832
118970,2417
118970,167306
176668,64899
176668,115136
41906,26764
41906,37582
41906,35551
41906,43914
296845,153959
47619,4
296906,88
296906,24025
137136,70422
137136,104652
137136,98938
90853,1276
90853,2696
9208,1276
9208,38937
9208,492
9208,3604
9208,832
9208,13627
9208,38941
9208,9231
9208,199165
9208,71430
297054,308
297081,3369
53243,6940
53243,11979
53243,88
53243,39131
53243,71
53243,114027
53243,2417
53243,35604
53243,297085
91992,78347
91992,2696
91992,28254
255010,1276
255010,255008
255010,182812
153414,170862
153414,297237
101816,38022
101816,2911
167234,1276
167234,88
167234,5226
167234,43867
167234,46733
167234,22808
167234,46530
167234,95871
167234,48681
167234,46754
167234,74030
79460,88
79460,209567
201607,1357
201607,47500
201607,279653
201607,9254
76132,2369
76132,88
76132,19048
76132,15508
76132,12751
76132,39566
76132,19880
136643,88
136643,136644
297596,2417
44191,8755
44191,9731
44191,7551
44191,43975
44191,6963
44191,40550
44191,65548
138580,50218
138580,1276
138580,88
138580,5226
138580,11991
138580,15489
138580,39124
138580,4177
138580,832
138580,26078
138580,19604
138580,43742
138580,3994
138580,26153
138580,12022
138580,197609
138580,3998
138580,13811
138580,35376
297671,162766
93480,93476
93480,1134
93480,88
93480,214025
93480,182497
93480,93487
93480,189779
93480,93488
93480,218433
93480,98549
60291,88
60291,2417
297847,88
198535,40698
85509,97382
85509,531
85509,37582
85509,8903
85509,42356
85509,61657
167606,1276
167606,88
167606,468
167606,5226
167606,22924
167606,9672
167606,15489
