L_ORDERKEY,L_PARTKEY,L_SUPPKEY,L_LINENUMBER,L_QUANTITY,L_EXTENDEDPRICE,L_DISCOUNT,L_TAX,L_RETURNFLAG,L_LINESTATUS,L_SHIPDATE,L_COMMITDATE,L_RECEIPTDATE,L_SHIPINSTRUCT,L_SHIPMODE,L_COMMENT
3298,186,7,2,2700,2932686,6,6,146356532,777177650,35254,35204,35259,749443834,944913022,433122870
3298,29,2,3,2500,2322550,10,8,146356532,777177650,35244,35214,35267,785149710,407419891,383156856
3298,191,5,4,100,109119,10,3,146356532,777177650,35275,35206,35299,862871618,944913022,173820760
3299,183,4,1,4000,4332720,3,2,449642453,330563436,34412,34414,34434,785149710,365042431,900404040
3300,129,4,1,300,308736,7,2,146356532,777177650,35002,34972,35021,106211174,1001693018,982085275
3300,149,10,2,2300,2413022,2,2,146356532,777177650,34926,34943,34944,785149710,86983390,812824890
3301,169,8,1,4500,4811220,4,5,449642453,330563436,34655,34632,34660,862871618,944913022,142766968
3302,36,2,1,4500,4212135,9,0,146356532,777177650,35086,35047,35106,785149710,944913022,716577502
3303,184,5,1,2500,2710450,6,1,146356532,777177650,35877,35824,35895,106211174,407419891,831553625
3303,21,2,2,1500,1381530,4,6,146356532,777177650,35822,35815,35845,785149710,407419891,284590528
3303,99,10,3,3700,3696633,5,2,146356532,777177650,35840,35859,35842,862871618,86983390,178243486
3303,36,2,4,2600,2433678,9,0,146356532,777177650,35811,35863,35835,749443834,1001693018,855133457
3328,113,7,1,600,607866,3,8,449642453,330563436,34033,33992,34055,785149710,86983390,73620538
3328,5,2,2,2300,2081500,1,6,378580043,330563436,33979,34005,33997,862871618,431484053,393933946
3328,139,10,3,4400,4572172,5,0,378580043,330563436,33939,33955,33945,862871618,944913022,104989471
3328,95,9,4,4200,4179378,1,5,378580043,330563436,33930,33956,33942,749443834,365042431,1055650619
3328,131,7,5,2500,2577825,5,0,378580043,330563436,33995,33971,33998,106211174,250142940,457249548
3329,138,4,1,3600,3737268,9,8,146356532,777177650,34915,34912,34923,749443834,86983390,527183460
3329,6,3,2,900,815400,0,2,146356532,777177650,34902,34911,34910,785149710,431484053,1055056721
3329,123,4,3,100,102312,4,8,146356532,777177650,34931,34968,34949,785149710,1001693018,86578237
3330,20,7,1,4900,4508098,5,1,378580043,330563436,34758,34759,34772,749443834,86983390,999301261
3331,64,9,1,900,867654,8,7,449642453,330563436,34166,34151,34195,862871618,365042431,494304828
3331,21,2,2,3800,3499876,6,4,378580043,330563436,34172,34140,34202,106211174,365042431,179368194
3331,3,10,3,2600,2347800,9,5,449642453,330563436,34184,34165,34208,749443834,431484053,406783352
3332,84,5,1,2800,2755424,10,2,378580043,330563436,34696,34713,34713,785149710,944913022,288203731
3332,136,2,2,2100,2175873,8,4,378580043,330563436,34732,34705,34734,785149710,431484053,585950071
3332,134,5,3,2700,2792151,3,2,449642453,330563436,34676,34711,34677,862871618,944913022,89340961
3333,150,9,1,2700,2835405,6,8,449642453,330563436,33942,33901,33943,785149710,407419891,104680812
3333,199,3,2,3600,3957083,8,7,378580043,330563436,33926,33912,33952,862871618,944913022,844953534
3333,108,1,3,3800,3830780,5,5,449642453,330563436,33905,33909,33910,106211174,431484053,111743744
3333,113,4,4,4900,4964239,7,7,378580043,330563436,33877,33936,33887,749443834,431484053,209504126
3333,43,2,5,4500,4243680,7,8,449642453,330563436,33879,33914,33902,785149710,407419891,403285472
3334,187,8,1,2000,2174360,4,3,146356532,777177650,35204,35161,35209,862871618,365042431,880525357
3334,190,1,2,700,763133,9,7,146356532,777177650,35181,35161,35208,106211174,407419891,564896015
3335,105,10,1,1300,1306630,6,7,146356532,777177650,35082,35051,35102,785149710,1001693018,787338829
3335,31,2,2,4400,4096532,7,2,146356532,777177650,35067,35056,35080,749443834,407419891,562719292
3335,140,6,3,1600,1664224,1,6,146356532,777177650,34988,35039,35004,749443834,407419891,969073634
3335,90,1,4,4700,4653423,10,3,146356532,777177650,35033,35020,35058,106211174,431484053,435874461
3360,174,4,1,3100,3329926,8,4,146356532,777177650,35907,35895,35936,785149710,1001693018,455870760
3360,91,3,2,2900,2874161,0,6,146356532,777177650,35898,35849,35926,862871618,944913022,540252430
3360,82,3,3,3900,3830112,8,3,146356532,777177650,35892,35903,35918,749443834,1001693018,965195726
3360,117,7,4,2900,2949619,10,1,146356532,777177650,35932,35855,35953,862871618,944913022,238232731
3360,58,6,5,400,383220,8,7,146356532,777177650,35851,35875,35880,785149710,407419891,503171852
3360,71,1,6,4200,4078494,4,1,146356532,777177650,35920,35901,35948,749443834,944913022,160301799
3361,144,5,1,600,626484,2,2,378580043,330563436,33877,33900,33880,749443834,944913022,71387923
3361,171,10,2,3300,3534861,1,2,378580043,330563436,33915,33890,33917,862871618,431484053,1068034873
3361,191,5,3,3100,3382689,6,4,378580043,330563436,33843,33888,33853,106211174,944913022,297374397
3362,22,5,1,1400,1290828,6,5,146356532,777177650,34910,34946,34931,106211174,944913022,415059035
3362,195,6,2,4100,4490279,5,3,146356532,777177650,35001,34944,35018,785149710,1001693018,931137297
3362,115,9,3,4000,4060440,5,6,146356532,777177650,34928,34987,34945,862871618,944913022,615154626
3362,2,7,4,300,270600,3,1,146356532,777177650,34935,34942,34957,106211174,407419891,145246871
3362,138,9,5,3600,3737268,6,0,146356532,777177650,34975,34937,35004,862871618,250142940,283896783
3362,188,9,6,4600,5005628,9,5,146356532,777177650,34911,34982,34937,785149710,1001693018,505492118
3363,10,3,1,4200,3822042,0,8,146356532,777177650,35010,35026,35016,862871618,250142940,169840188
3363,191,4,2,2100,2291499,8,8,146356532,777177650,35041,34998,35059,785149710,250142940,1014699454
3363,159,7,3,200,211830,1,7,146356532,777177650,35084,35032,35111,862871618,407419891,889711374
3363,113,3,4,2000,2026220,7,6,146356532,777177650,35042,35016,35052,785149710,431484053,869590438
3363,200,4,5,400,440080,0,8,146356532,777177650,35000,35018,35023,785149710,944913022,169736869
3364,90,1,1,4900,4851441,3,5,146356532,777177650,35688,35663,35707,106211174,407419891,716012270
3364,111,2,2,3800,3842218,2,2,146356532,777177650,35670,35683,35698,785149710,1001693018,346895379
3364,156,4,3,1000,1056150,0,1,146356532,777177650,35650,35664,35655,862871618,407419891,469957090
3364,160,5,4,700,742112,10,5,146356532,777177650,35618,35641,35625,106211174,86983390,237954205
3364,81,2,5,300,294324,1,0,146356532,777177650,35720,35655,35729,862871618,86983390,484930855
3365,151,6,1,3700,3889255,2,8,378580043,330563436,34688,34735,34717,862871618,407419891,997406319
3365,167,2,2,3700,3948492,7,8,449642453,330563436,34660,34706,34663,106211174,1001693018,973479172
3365,115,6,3,1300,1319643,9,2,378580043,330563436,34753,34728,34772,106211174,250142940,804992408
3365,176,4,4,4900,5273233,2,7,378580043,330563436,34700,34698,34715,785149710,431484053,377872428
3365,16,3,5,200,183202,0,3,378580043,330563436,34732,34696,34762,862871618,944913022,758696617
3365,126,5,6,2400,2462688,1,0,378580043,330563436,34755,34706,34783,749443834,1001693018,587409761
3366,40,1,1,400,376016,7,1,146356532,777177650,35568,35604,35582,749443834,365042431,154613554
3366,136,2,2,900,932517,0,8,146356532,777177650,35581,35614,35605,785149710,1001693018,883875991
3367,41,10,1,2700,2540808,1,3,449642453,330563436,34070,34042,34083,106211174,250142940,133380323
3367,141,10,2,3400,3539876,4,8,449642453,330563436,34056,34021,34068,785149710,431484053,912904751
3367,120,7,3,3800,3876456,3,3,378580043,330563436,34039,34010,34057,106211174,250142940,938928258
3392,171,10,1,4000,4284680,1,1,146356532,777177650,35111,35047,35119,785149710,431484053,147181671
3392,123,2,2,1300,1330056,9,2,146356532,777177650,35027,35079,35032,106211174,431484053,444133549
3392,127,10,3,3400,3492208,10,8,146356532,777177650,35082,35083,35086,749443834,431484053,654021734
3392,124,3,4,700,716884,8,5,146356532,777177650,35038,35071,35060,862871618,250142940,545144236
3393,117,7,1,1600,1627376,1,0,146356532,777177650,34895,34928,34913,785149710,86983390,191471501
3393,125,4,2,4400,4510528,8,4,146356532,777177650,34986,34914,35002,106211174,365042431,78002929
3393,97,1,3,2500,2492725,7,2,146356532,777177650,34987,34921,35012,749443834,431484053,413830420
3393,72,2,4,4800,4665936,6,6,146356532,777177650,34890,34955,34911,106211174,944913022,592354454
3393,178,7,5,3700,3989229,7,2,146356532,777177650,34986,34928,34989,785149710,365042431,70312026
3393,62,7,6,1700,1635502,4,1,146356532,777177650,34924,34947,34950,785149710,431484053,702555371
3394,155,6,1,3300,3481994,7,8,146356532,777177650,35282,35261,35308,862871618,407419891,992826277
3394,146,3,2,4300,4498402,8,3,146356532,777177650,35298,35264,35300,785149710,250142940,307472569
3394,88,9,3,2600,2569008,1,0,146356532,777177650,35283,35226,35311,862871618,250142940,1062651933
3394,81,2,4,1400,1373512,8,0,146356532,777177650,35216,35246,35233,785149710,431484053,1034176614
3394,127,8,5,3000,3081360,4,6,146356532,777177650,35195,35268,35202,785149710,1001693018,373120954
3394,184,5,6,1400,1517852,5,5,146356532,777177650,35232,35238,35261,106211174,1001693018,29547756
3395,142,3,1,2100,2188494,3,6,378580043,330563436,34685,34710,34691,862871618,407419891,323571545
3395,36,2,2,3800,3556914,1,7,378580043,330563436,34710,34710,34722,785149710,407419891,379589612
3395,43,4,3,4300,4055072,6,7,449642453,330563436,34679,34704,34680,785149710,365042431,197424947
3395,122,1,4,3900,3986268,5,7,378580043,330563436,34669,34714,34676,106211174,365042431,833847981
3396,128,7,1,3400,3495608,0,6,449642453,330563436,34482,34560,34494,106211174,365042431,976589569
3396,49,6,2,4300,4080872,3,8,449642453,330563436,34516,34553,34527,862871618,431484053,871613693
3396,138,4,3,900,934317,1,6,378580043,330563436,34514,34562,34534,749443834,365042431,123145146
3396,75,3,4,3200,3120224,6,2,378580043,330563436,34551,34554,34580,785149710,86983390,966489747
3396,126,5,5,2700,2770524,2,1,449642453,330563436,34589,34539,34603,749443834,944913022,917043992
3396,39,10,6,1800,1690254,10,0,449642453,330563436,34540,34509,34569,862871618,1001693018,682475571
3396,198,2,7,3100,3404389,5,6,449642453,330563436,34490,34506,34502,862871618,1001693018,701018919
3397,195,8,1,800,876152,7,1,449642453,330563436,34549,34555,34552,749443834,250142940,362375719
3397,13,3,2,1100,1004311,0,7,449642453,330563436,34542,34593,34556,749443834,1001693018,227734209
3397,184,5,3,100,108418,7,5,378580043,330563436,34547,34543,34572,106211174,250142940,1014637948
3397,86,7,4,3300,3254064,5,1,378580043,330563436,34579,34550,34597,785149710,250142940,605758610
3397,132,3,5,2800,2889964,5,5,378580043,330563436,34526,34570,34530,106211174,86983390,628334777
3398,173,4,1,100,107317,1,8,146356532,777177650,35389,35383,35406,785149710,431484053,850710273
3399,134,5,1,2800,2895564,9,5,146356532,777177650,34877,34836,34890,785149710,365042431,428588056
3399,55,6,2,800,764040,1,5,449642453,330563436,34832,34806,34853,785149710,86983390,288145624
3399,67,4,3,300,290118,3,0,146356532,330563436,34864,34791,34871,106211174,407419891,95655006
3399,14,5,4,2100,1919421,9,6,449642453,330563436,34768,34835,34784,862871618,431484053,617411748
3424,181,2,1,3900,4216602,6,7,146356532,777177650,35370,35375,35390,749443834,431484053,566968157
3425,120,1,1,1100,1122132,3,8,146356532,777177650,35177,35212,35206,749443834,944913022,988182048
3425,79,7,2,3700,3622558,6,3,146356532,777177650,35218,35192,35226,106211174,407419891,283321562
3425,14,4,3,800,731208,6,8,146356532,777177650,35266,35221,35270,862871618,365042431,234784171
3425,19,10,4,3700,3400337,4,1,146356532,777177650,35254,35193,35277,106211174,407419891,267573972
3425,79,9,5,4800,4699536,8,4,146356532,777177650,35167,35208,35176,862871618,365042431,477268734
3425,148,9,6,2400,2515536,5,4,146356532,777177650,35175,35238,35178,862871618,365042431,139847742
3426,110,5,1,2000,2020220,5,4,146356532,777177650,35377,35421,35398,785149710,944913022,623456150
3426,14,4,2,1900,1736618,10,8,146356532,777177650,35369,35441,35382,749443834,250142940,276271010
3426,67,6,3,1900,1837414,8,5,146356532,777177650,35404,35412,35411,749443834,944913022,438475095
3426,6,7,4,900,815400,9,5,146356532,777177650,35421,35442,35441,106211174,944913022,742068606
3426,49,6,5,3100,2942024,7,8,146356532,777177650,35378,35407,35407,749443834,407419891,609392118
3427,54,5,1,4100,3911605,10,1,146356532,777177650,35682,35612,35705,785149710,250142940,1050397335
3427,189,10,2,2400,2614032,2,4,146356532,777177650,35610,35637,35639,106211174,407419891,374759944
3427,139,5,3,4000,4156519,6,5,146356532,777177650,35591,35659,35602,785149710,431484053,1053114916
3427,119,6,4,3100,3159241,8,4,146356532,777177650,35652,35635,35665,785149710,250142940,791807600
3428,198,9,1,400,439276,0,3,146356532,777177650,35192,35227,35216,106211174,1001693018,650801605
3428,118,9,2,3500,3563385,2,3,146356532,777177650,35184,35221,35203,785149710,86983390,833292731
3428,136,7,3,4700,4869811,7,5,146356532,777177650,35169,35222,35188,106211174,1001693018,844769113
3429,137,8,1,4800,4978224,6,2,146356532,777177650,35526,35496,35543,862871618,407419891,817904070
3429,59,7,2,1500,1438575,3,4,146356532,777177650,35463,35496,35488,862871618,86983390,843994676
3429,69,4,3,1000,969060,5,7,146356532,777177650,35447,35481,35453,862871618,1001693018,640354304
3429,89,10,4,2800,2769424,10,7,146356532,777177650,35458,35505,35476,862871618,365042431,830968167
3429,165,6,5,4500,4793220,10,0,146356532,777177650,35539,35495,35553,785149710,1001693018,677832580
3430,189,10,1,200,217836,7,6,378580043,330563436,34763,34725,34786,862871618,431484053,114472521
3430,81,2,2,3200,3139456,8,0,378580043,330563436,34714,34725,34734,106211174,86983390,200691059
3430,97,8,3,4100,4088069,6,4,378580043,330563436,34746,34749,34767,862871618,365042431,596665427
3430,65,2,4,5000,4825300,1,0,378580043,330563436,34681,34759,34690,785149710,1001693018,892795119
3430,95,9,5,500,497545,5,5,449642453,330563436,34789,34740,34795,749443834,944913022,756260488
3430,171,10,6,1500,1606755,8,7,449642453,330563436,34729,34768,34732,785149710,407419891,73099751
3430,52,7,7,2300,2189715,9,8,449642453,330563436,34762,34757,34766,785149710,431484053,409713513
3431,180,8,1,4100,4428738,3,6,449642453,330563436,34236,34253,34262,106211174,365042431,355574833
3456,111,8,1,3400,3437774,10,6,449642453,330563436,34208,34205,34217,862871618,407419891,213064908
3457,182,3,1,2900,3138322,3,2,378580043,330563436,34829,34891,34853,106211174,86983390,946218664
3457,106,7,2,2200,2213420,6,1,146356532,777177650,34871,34864,34877,106211174,407419891,235133638
3457,109,2,3,700,706370,7,8,146356532,777177650,34923,34884,34927,785149710,407419891,725218096
3457,1,2,4,2400,2162400,7,7,146356532,777177650,34912,34847,34923,862871618,1001693018,221971987
3457,109,4,5,4200,4238220,5,1,449642453,330563436,34860,34862,34862,785149710,431484053,669605759
3457,144,1,6,4500,4698630,8,1,146356532,777177650,34921,34896,34932,862871618,407419891,484159777
3457,167,4,7,900,960444,4,0,378580043,330563436,34846,34878,34860,749443834,944913022,392219576
3458,133,4,1,4800,4959024,6,4,378580043,330563436,34773,34722,34784,862871618,365042431,1029896266
3458,50,3,2,4600,4370230,6,6,378580043,330563436,34764,34718,34766,862871618,407419891,453734405
3458,143,4,3,3600,3755304,1,6,378580043,330563436,34807,34742,34826,862871618,1001693018,148790479
3458,16,10,4,1600,1465616,9,3,378580043,330563436,34757,34753,34762,862871618,365042431,508025319
3458,157,5,5,200,211430,9,3,449642453,330563436,34733,34729,34763,785149710,944913022,729656225
3458,142,1,6,600,625284,9,4,449642453,330563436,34766,34730,34779,862871618,365042431,679988759
3459,179,7,1,3100,3345426,6,1,449642453,330563436,34580,34625,34608,106211174,1001693018,793714203
3459,130,9,2,3000,3090390,4,8,378580043,330563436,34658,34587,34677,106211174,1001693018,96193588
3459,41,8,3,4500,4234680,4,5,449642453,330563436,34544,34584,34546,862871618,1001693018,905449038
3459,69,10,4,1000,969060,5,6,449642453,330563436,34611,34591,34639,862871618,1001693018,966290137
3459,189,10,5,1000,1089180,2,2,378580043,330563436,34545,34622,34555,862871618,944913022,310357814
3460,11,1,1,4000,3644040,10,6,146356532,777177650,35059,35045,35064,106211174,1001693018,756594266
3460,74,4,2,300,292221,6,0,146356532,777177650,35081,35059,35093,785149710,365042431,658586103
3460,35,1,3,4000,3740119,8,7,146356532,777177650,34999,35011,35025,862871618,1001693018,856111291
3460,95,8,4,5000,4975450,2,7,146356532,777177650,35092,35041,35099,749443834,407419891,98098778
3460,130,1,5,4700,4841611,8,5,146356532,777177650,35040,35013,35053,862871618,407419891,167151275
3460,63,10,6,4600,4430076,3,7,146356532,777177650,35089,35063,35094,106211174,86983390,911884204
3460,45,2,7,2800,2646112,0,1,146356532,777177650,34998,35014,35018,785149710,407419891,879205846
3461,100,4,1,4900,4900490,6,6,449642453,330563436,34035,34073,34039,749443834,250142940,283559492
3461,63,4,2,2700,2600262,6,6,449642453,330563436,34008,34028,34030,785149710,407419891,1038429438
3461,39,5,3,4400,4131732,9,6,449642453,330563436,34107,34060,34114,785149710,250142940,7072541
3461,95,7,4,4100,4079869,9,2,378580043,330563436,34017,34077,34019,106211174,86983390,755309700
3461,90,1,5,1600,1584144,8,6,449642453,330563436,34096,34086,34113,862871618,86983390,392291582
3461,167,2,6,2400,2561184,10,0,449642453,330563436,34119,34038,34138,862871618,431484053,737871650
3462,151,3,1,400,420460,9,4,146356532,777177650,35591,35640,35595,785149710,250142940,224876785
3462,40,1,2,4300,4042172,8,3,146356532,777177650,35641,35627,35669,106211174,250142940,651252244
3462,129,4,3,600,617472,5,4,146356532,777177650,35581,35649,35609,106211174,250142940,422150135
3462,99,3,4,200,199818,9,7,146356532,777177650,35681,35648,35690,106211174,365042431,271403114
3462,38,4,5,1400,1313242,1,2,146356532,777177650,35579,35614,35603,785149710,431484053,20772102
3463,61,10,1,4500,4324770,2,2,449642453,330563436,34270,34275,34279,749443834,944913022,705079798
