U5_USERKEY,U5_INDEG,U5_OUTDEG,U5_ACTIVITY,U5_JOINDATE,U5_REGTIME
177743,0,5,5,167815,167815
177749,0,3,3,137798,137798
177791,1,4,5,140697,140697
177829,0,2,2,128033,128033
177881,3,1,4,138937,138937
177943,1,7,8,74895,74895
177984,0,1,1,147642,147642
178008,0,1,1,73734,73734
178011,1,9,10,135839,135839
178032,1,6,7,161776,161776
178100,0,1,1,141440,141440
178145,1,21,22,161364,161364
178184,2,2,4,162032,162032
178191,0,2,2,109037,109037
178216,0,17,17,139526,139526
178263,4,4,8,171113,171113
178265,0,0,0,171815,171815
178316,3,4,7,151674,151674
178337,1,2,3,46357,46357
178371,0,3,3,150995,150995
178396,1,3,4,71530,71530
178547,0,0,0,142723,142723
178611,0,0,0,164922,164922
178621,0,2,2,138506,138506
178634,1,1,2,74556,74556
178660,2,4,6,145881,145881
178758,0,1,1,153931,153931
178834,0,4,4,143234,143234
178871,0,0,0,150466,150466
178897,0,12,12,145461,145461
178935,2,2,4,96010,96010
178937,2,2,4,97600,97600
178957,1,2,3,86927,86927
179104,0,0,0,111337,111337
179128,1,2,3,100133,100133
179136,0,7,7,170652,170652
179166,1,10,11,107967,107967
179187,1,0,1,169377,169377
179193,0,3,3,161064,161064
179220,4,15,19,147637,147637
179237,0,1,1,169375,169375
179239,0,1,1,56982,56982
179253,5,29,34,161971,161971
179254,2,2,4,70560,70560
179259,1,17,18,152015,152015
179322,2,3,5,66875,66875
179384,0,12,12,153778,153778
179400,0,0,0,131663,131663
179478,0,3,3,121108,121108
179606,6,12,18,146548,146548
179622,5,13,18,68371,68371
179645,1,2,3,99591,99591
179680,1,1,2,148624,148624
179712,1,2,3,104230,104230
179728,0,2,2,135416,135416
179758,0,1,1,141256,141256
179771,0,1,1,145229,145229
179789,0,0,0,140261,140261
179792,1,1,2,122758,122758
179799,3,3,6,74475,74475
179800,0,1,1,138197,138197
179809,1,1,2,169017,169017
179823,0,0,0,156385,156385
179828,3,4,7,142609,142609
179851,0,7,7,130424,130424
179881,0,2,2,143268,143268
179882,0,3,3,74508,74508
179939,1,1,2,151880,151880
179946,1,1,2,157529,157529
180058,0,1,1,19780,19780
180078,0,0,0,69622,69622
180142,0,2,2,135936,135936
180156,0,2,2,142492,142492
180180,0,3,3,164974,164974
180270,0,0,0,149170,149170
180276,1,9,10,129317,129317
180279,1,4,5,137605,137605
180325,0,5,5,166962,166962
180332,0,3,3,168021,168021
180340,0,0,0,171872,171872
180352,1,0,1,97525,97525
180353,3,11,14,150201,150201
180459,1,17,18,172446,172446
180483,2,16,18,157776,157776
180494,0,1,1,151623,151623
180543,0,0,0,161786,161786
180546,0,0,0,144421,144421
180597,4,12,16,45648,45648
180614,0,3,3,147893,147893
180715,0,8,8,131957,131957
180747,0,1,1,167754,167754
180751,0,1,1,105939,105939
180816,2,4,6,141575,141575
180842,0,2,2,55583,55583
180854,1,12,13,148256,148256
180932,0,1,1,107918,107918
181022,1,5,6,134084,134084
181080,1,5,6,143250,143250
181082,1,2,3,130637,130637
181102,0,1,1,91345,91345
181110,3,14,17,157095,157095
181131,0,1,1,153618,153618
181190,0,0,0,118149,118149
181296,0,3,3,120094,120094
181338,0,2,2,157893,157893
181346,1,5,6,137075,137075
181364,0,1,1,56441,56441
181396,0,3,3,135509,135509
181576,13,13,26,91259,91259
181596,0,1,1,133804,133804
181603,0,0,0,131584,131584
181611,0,2,2,138243,138243
181621,1,2,3,166666,166666
181704,1,2,3,128105,128105
181755,3,8,11,160809,160809
181756,1,6,7,154389,154389
181800,0,1,1,84054,84054
181836,0,0,0,154646,154646
181842,1,1,2,150642,150642
181941,0,2,2,160351,160351
181949,1,1,2,139398,139398
181968,0,0,0,149381,149381
181969,8,5,13,142793,142793
182007,0,1,1,75138,75138
182008,2,20,22,143723,143723
182013,0,1,1,143289,143289
182014,0,11,11,118095,118095
182039,0,0,0,12360,12360
182043,4,5,9,40124,40124
182048,0,4,4,147502,147502
182158,2,3,5,148265,148265
182195,2,7,9,151898,151898
182254,1,19,20,83746,83746
182279,1,15,16,134433,134433
182369,0,3,3,132744,132744
182412,0,3,3,130913,130913
182424,0,3,3,78490,78490
182460,1,2,3,160889,160889
182493,0,1,1,137833,137833
182497,5,8,13,70046,70046
182520,0,4,4,107703,107703
182631,0,0,0,163419,163419
182640,0,5,5,115938,115938
182708,0,13,13,143183,143183
182723,0,0,0,157006,157006
182736,0,2,2,135899,135899
182794,0,0,0,164445,164445
182812,2,2,4,139469,139469
182866,0,0,0,134811,134811
182906,13,16,29,37098,37098
182969,1,5,6,151077,151077
182979,6,2,8,69384,69384
183073,0,0,0,171979,171979
183133,0,3,3,141525,141525
183153,1,1,2,114510,114510
183241,2,2,4,140181,140181
183271,0,1,1,123896,123896
183323,1,1,2,131774,131774
183325,0,0,0,12730,12730
183390,0,2,2,144314,144314
183449,1,2,3,70140,70140
183496,0,11,11,34146,34146
183504,0,3,3,148218,148218
183509,1,2,3,157042,157042
183511,1,0,1,100172,100172
183563,2,4,6,130033,130033
183569,0,2,2,56892,56892
183592,0,1,1,152025,152025
183598,1,1,2,113001,113001
183633,1,1,2,144237,144237
183732,0,0,0,135921,135921
183734,0,0,0,160126,160126
183745,0,1,1,145018,145018
183768,0,1,1,74018,74018
183832,0,2,2,152261,152261
183905,0,0,0,116529,116529
183914,0,1,1,156496,156496
183946,1,2,3,104101,104101
183958,2,2,4,150076,150076
183976,1,4,5,75924,75924
183992,0,0,0,143013,143013
184039,2,3,5,71277,71277
184106,0,10,10,141952,141952
184242,0,9,9,147892,147892
184285,1,1,2,108093,108093
184298,0,1,1,140572,140572
184334,0,1,1,157658,157658
184424,0,0,0,139493,139493
184449,2,5,7,144277,144277
184467,1,5,6,144402,144402
184536,0,2,2,153915,153915
184604,0,1,1,151168,151168
184615,1,1,2,723,723
184623,0,1,1,51268,51268
184638,0,1,1,142774,142774
184727,0,4,4,90666,90666
184761,3,15,18,138796,138796
184778,0,1,1,154137,154137
184805,1,20,21,10171,10171
184828,0,1,1,148611,148611
184880,1,10,11,103556,103556
184891,0,0,0,128429,128429
184994,1,0,1,69291,69291
185057,0,1,1,59388,59388
185145,4,8,12,148880,148880
185176,0,3,3,144504,144504
185220,1,2,3,103127,103127
185254,1,1,2,82687,82687
185276,0,0,0,168188,168188
185294,0,1,1,134112,134112
185321,1,3,4,148772,148772
185339,1,4,5,146462,146462
185341,2,9,11,158202,158202
185374,2,8,10,60128,60128
185379,0,0,0,104897,104897
185397,2,3,5,151156,151156
185422,0,6,6,117117,117117
185465,1,6,7,142714,142714
185466,0,1,1,155945,155945
185573,1,0,1,160016,160016
185591,0,1,1,55642,55642
185595,0,6,6,70665,70665
185600,1,6,7,161332,161332
185616,0,0,0,147679,147679
185652,0,0,0,142235,142235
185654,1,1,2,143319,143319
185735,4,5,9,38923,38923
185741,0,0,0,171928,171928
185901,4,10,14,4564,4564
185902,0,0,0,148465,148465
185905,0,0,0,129018,129018
185938,0,3,3,164789,164789
185993,0,5,5,76255,76255
186017,0,1,1,155445,155445
186030,1,1,2,73464,73464
186040,0,0,0,170249,170249
186081,1,3,4,144994,144994
186091,0,6,6,76671,76671
186126,1,1,2,126388,126388
186184,8,20,28,10812,10812
186199,0,2,2,134211,134211
186275,0,0,0,169025,169025
186282,1,1,2,140992,140992
186310,1,7,8,159769,159769
186317,0,4,4,156448,156448
186390,1,3,4,161644,161644
186458,1,10,11,170558,170558
186459,0,0,0,77314,77314
186521,1,3,4,169577,169577
186573,4,6,10,136800,136800
186581,0,1,1,135288,135288
186590,0,1,1,113241,113241
186674,2,7,9,141408,141408
186696,1,0,1,157727,157727
186700,1,1,2,153001,153001
186866,3,1,4,105108,105108
186910,0,3,3,149525,149525
186927,1,3,4,160664,160664
186962,0,4,4,172553,172553
186965,1,3,4,136481,136481
186968,0,4,4,144879,144879
186997,0,2,2,151696,151696
187010,0,6,6,161498,161498
187011,0,4,4,124721,124721
187016,3,13,16,163813,163813
187022,5,10,15,112233,112233
187094,1,1,2,66539,66539
187096,0,1,1,146561,146561
187182,0,0,0,103505,103505
187200,4,8,12,125405,125405
187225,0,0,0,84299,84299
187228,0,1,1,54051,54051
187236,0,4,4,135448,135448
187440,0,1,1,136043,136043
187515,0,7,7,119243,119243
187540,0,0,0,157003,157003
187553,0,3,3,171746,171746
187570,0,2,2,172643,172643
187621,5,5,10,140263,140263
187639,0,0,0,141257,141257
187642,0,5,5,154845,154845
187678,0,2,2,161050,161050
187719,0,3,3,78640,78640
187732,0,1,1,142263,142263
187737,1,2,3,135095,135095
187743,2,2,4,98589,98589
187764,1,8,9,125068,125068
187769,0,1,1,132482,132482
187796,1,1,2,156555,156555
187801,1,1,2,161468,161468
187818,1,4,5,97130,97130
187832,1,3,4,139273,139273
187858,0,2,2,161943,161943
187864,0,3,3,153026,153026
187871,1,6,7,136333,136333
187903,0,1,1,18798,18798
187918,4,36,40,48314,48314
187920,4,5,9,130869,130869
187924,1,8,9,137280,137280
187938,1,1,2,153015,153015
187990,2,1,3,168160,168160
187992,0,1,1,92076,92076
187995,0,0,0,152293,152293
188032,4,13,17,130227,130227
188050,5,3,8,150150,150150
188065,0,0,0,151177,151177
188084,0,2,2,149939,149939
188168,0,5,5,148948,148948
188212,1,4,5,125917,125917
188346,0,0,0,141158,141158
188384,1,3,4,130702,130702
188408,1,2,3,79439,79439
188432,0,1,1,136868,136868
188460,0,4,4,130816,130816
188482,2,3,5,153495,153495
188494,0,1,1,161232,161232
188511,0,1,1,164452,164452
188586,1,2,3,143273,143273
188664,0,0,0,135624,135624
188676,0,1,1,75347,75347
188754,1,4,5,168166,168166
188761,1,2,3,53762,53762
188786,0,0,0,141332,141332
188875,1,4,5,111813,111813
189146,1,8,9,77292,77292
189183,0,3,3,109545,109545
189189,1,5,6,137637,137637
189199,0,2,2,169537,169537
189241,0,0,0,161547,161547
189328,0,1,1,33276,33276
189336,3,7,10,118836,118836
189345,5,5,10,164628,164628
189366,0,3,3,136597,136597
189389,0,2,2,153411,153411
189395,0,4,4,157941,157941
189451,1,2,3,135826,135826
189488,1,2,3,147161,147161
189570,0,1,1,97767,97767
189574,0,0,0,145653,145653
189661,1,7,8,144702,144702
189685,2,2,4,144315,144315
189706,0,0,0,145797,145797
189779,8,6,14,47098,47098
189861,1,1,2,152306,152306
189921,0,0,0,159244,159244
189922,0,1,1,143363,143363
189938,0,5,5,154973,154973
189955,0,2,2,41506,41506
189998,2,9,11,147552,147552
190060,0,0,0,145132,145132
190062,1,1,2,8890,8890
190120,0,0,0,59554,59554
190157,1,1,2,158792,158792
190158,1,1,2,158940,158940
190168,1,5,6,150105,150105
190181,1,5,6,164114,164114
190215,1,4,5,165138,165138
190282,3,9,12,136277,136277
190284,1,4,5,67613,67613
190295,0,2,2,66208,66208
190296,3,5,8,66521,66521
190299,1,4,5,88091,88091
190316,1,7,8,56455,56455
190323,0,0,0,157409,157409
190403,0,2,2,60063,60063
190520,0,2,2,80081,80081
190551,0,0,0,169788,169788
190621,1,2,3,166274,166274
190663,0,2,2,120485,120485
190674,0,1,1,148952,148952
190737,0,1,1,150918,150918
190748,0,2,2,129017,129017
190751,0,0,0,137174,137174
190770,0,2,2,154307,154307
190835,1,1,2,154054,154054
190847,1,3,4,69148,69148
190887,0,2,2,59532,59532
190918,1,8,9,150052,150052
190936,2,4,6,125434,125434
191005,1,1,2,66875,66875
191006,0,4,4,121327,121327
191048,0,1,1,94961,94961
191049,1,8,9,78797,78797
191121,0,2,2,135334,135334
191140,2,2,4,119779,119779
191212,4,3,7,151541,151541
191232,0,1,1,143726,143726
191354,2,4,6,148308,148308
191395,0,0,0,108968,108968
191445,0,1,1,69443,69443
191507,0,5,5,162226,162226
191510,0,7,7,73428,73428
191528,0,3,3,139660,139660
191533,0,1,1,165437,165437
191607,0,5,5,47125,47125
191627,0,1,1,156595,156595
191629,2,2,4,66985,66985
191659,0,1,1,151024,151024
191732,1,1,2,126550,126550
191754,0,0,0,156299,156299
191790,2,8,10,144683,144683
191791,2,5,7,165886,165886
191794,0,5,5,29133,29133
191798,1,8,9,148603,148603
191800,0,1,1,155974,155974
191855,1,2,3,144110,144110
191942,1,2,3,146752,146752
191974,0,1,1,131642,131642
191981,0,2,2,146278,146278
192000,0,2,2,119849,119849
192017,0,1,1,66489,66489
192021,0,2,2,154764,154764
192027,0,0,0,167495,167495
192086,2,1,3,60753,60753
192088,1,1,2,128029,128029
192102,2,4,6,92220,92220
192113,0,1,1,120768,120768
192128,0,10,10,71255,71255
192130,0,0,0,158774,158774
192175,0,1,1,171113,171113
192183,0,5,5,154049,154049
192275,0,3,3,146420,146420
192349,0,1,1,157505,157505
192413,0,1,1,150201,150201
192414,2,1,3,26864,26864
192416,0,1,1,135346,135346
192430,0,2,2,136247,136247
192478,1,15,16,150876,150876
192484,0,4,4,150794,150794
192549,0,6,6,159583,159583
192688,1,2,3,147094,147094
192737,0,0,0,107790,107790
192761,0,2,2,172124,172124
192871,0,1,1,158845,158845
192913,0,2,2,79483,79483
192947,1,4,5,133474,133474
192972,0,0,0,142706,142706
193046,0,2,2,156763,156763
193098,1,2,3,131752,131752
193111,5,4,9,142653,142653
193112,7,10,17,44212,44212
193230,0,4,4,30155,30155
193236,1,5,6,154359,154359
193280,0,1,1,159468,159468
193293,0,0,0,158601,158601
193323,0,5,5,133328,133328
193337,0,0,0,165748,165748
193356,0,2,2,149534,149534
193359,0,1,1,113877,113877
193390,0,1,1,171535,171535
193405,1,3,4,149206,149206
193428,0,2,2,170508,170508
193462,1,3,4,167270,167270
193469,1,1,2,129363,129363
193471,2,2,4,169309,169309
193475,1,3,4,130092,130092
193496,1,4,5,148756,148756
193506,2,5,7,116618,116618
193514,1,1,2,154633,154633
193522,1,7,8,126641,126641
193539,0,2,2,146016,146016
193558,0,1,1,136597,136597
193580,0,0,0,153447,153447
193604,0,1,1,66610,66610
193606,0,2,2,136681,136681
193611,0,4,4,160647,160647
193643,1,2,3,110037,110037
193679,1,2,3,67002,67002
193726,1,4,5,159661,159661
193766,0,0,0,141839,141839
193819,2,3,5,109008,109008
193952,2,4,6,161641,161641
194027,0,0,0,157082,157082
194051,0,1,1,136522,136522
194061,0,0,0,125233,125233
194069,2,5,7,36429,36429
194076,3,5,8,87533,87533
194077,1,10,11,158673,158673
194172,0,3,3,135004,135004
194192,0,1,1,58465,58465
194253,0,1,1,68375,68375
194256,0,0,0,124464,124464
194272,0,0,0,125903,125903
194315,0,2,2,148788,148788
194338,0,1,1,137399,137399
194399,1,5,6,140695,140695
194408,2,2,4,80523,80523
194409,1,1,2,94821,94821
194516,9,35,44,118516,118516
194536,0,1,1,165192,165192
194659,5,0,5,129401,129401
194662,0,1,1,133159,133159
194811,2,3,5,98138,98138
194887,1,2,3,146493,146493
194948,0,2,2,134136,134136
194952,0,1,1,73788,73788
195017,0,0,0,155708,155708
195029,0,3,3,134079,134079
195059,0,4,4,15216,15216
195096,1,1,2,74345,74345
195111,0,13,13,136216,136216
195113,0,1,1,157366,157366
195202,2,10,12,132026,132026
195281,0,4,4,154089,154089
195294,0,1,1,134567,134567
195326,0,2,2,130851,130851
195339,0,6,6,137606,137606
195446,2,0,2,51835,51835
195510,0,0,0,161967,161967
195517,3,3,6,66950,66950
195518,3,3,6,66705,66705
195520,2,2,4,86159,86159
195521,3,4,7,166552,166552
195528,1,13,14,140370,140370
195532,0,16,16,140895,140895
195535,8,12,20,163333,163333
195541,0,9,9,75235,75235
195552,0,2,2,156978,156978
195555,0,1,1,74172,74172
195643,3,24,27,132840,132840
195766,0,1,1,159097,159097
195816,14,36,50,107179,107179
195847,0,2,2,137520,137520
195850,2,2,4,116815,116815
195861,3,3,6,146933,146933
195873,4,4,8,149709,149709
195886,0,3,3,6290,6290
195926,0,1,1,140395,140395
195999,0,1,1,83514,83514
196130,3,8,11,11610,11610
196145,0,0,0,5110,5110
196146,1,8,9,137266,137266
196162,1,1,2,68623,68623
196300,0,0,0,145273,145273
196301,0,3,3,133453,133453
196329,1,8,9,97909,97909
196353,1,1,2,102015,102015
196369,0,0,0,135303,135303
196393,0,0,0,145639,145639
196406,0,3,3,110448,110448
196438,0,2,2,120513,120513
196491,0,1,1,77663,77663
196520,1,2,3,157046,157046
196530,2,5,7,59965,59965
196531,1,2,3,60807,60807
196561,1,1,2,153890,153890
196662,0,1,1,66721,66721
196741,0,1,1,159978,159978
196752,0,0,0,121347,121347
196754,0,3,3,86667,86667
196780,0,2,2,148617,148617
196786,0,1,1,136519,136519
196921,0,0,0,114958,114958
196934,0,1,1,137792,137792
196945,1,8,9,150342,150342
197024,1,1,2,74886,74886
197042,0,2,2,163713,163713
197061,0,6,6,5710,5710
197097,0,0,0,4411,4411
197107,0,5,5,166849,166849
197111,0,0,0,169537,169537
197231,1,5,6,137989,137989
197236,1,2,3,141394,141394
197282,1,1,2,122897,122897
197283,0,2,2,148492,148492
197320,0,0,0,154367,154367
197337,0,0,0,133826,133826
197341,0,6,6,154002,154002
197344,1,1,2,122730,122730
197349,0,1,1,142546,142546
197357,1,2,3,20746,20746
197427,0,0,0,52710,52710
197442,0,3,3,140125,140125
197552,1,5,6,107341,107341
197608,0,0,0,138268,138268
197609,1,3,4,152283,152283
197627,1,1,2,113844,113844
197629,0,0,0,138170,138170
197653,0,0,0,142555,142555
197815,1,3,4,151759,151759
197816,1,1,2,159521,159521
197826,0,0,0,150811,150811
197899,0,0,0,137291,137291
197923,1,3,4,73375,73375
197947,0,0,0,146429,146429
198004,2,5,7,154266,154266
198110,0,0,0,142331,142331
198128,3,10,13,35645,35645
198140,1,2,3,134477,134477
198177,2,6,8,151015,151015
198186,1,7,8,91028,91028
198216,0,0,0,138937,138937
198231,1,2,3,141996,141996
198275,0,0,0,142575,142575
198282,0,10,10,142250,142250
198298,0,1,1,17591,17591
198300,0,2,2,136855,136855
198315,0,0,0,163503,163503
198347,5,9,14,71834,71834
198351,0,0,0,135472,135472
198419,0,3,3,144579,144579
198429,2,2,4,153622,153622
198446,1,7,8,165016,165016
198447,1,7,8,143595,143595
198461,0,4,4,168446,168446
198472,0,3,3,145778,145778
198531,2,3,5,61166,61166
198535,0,1,1,136823,136823
198589,1,0,1,42111,42111
198639,2,5,7,48258,48258
198681,1,1,2,135670,135670
198706,0,2,2,141430,141430
198726,3,11,14,116434,116434
198764,0,1,1,154021,154021
198790,1,4,5,141622,141622
198848,0,1,1,141707,141707
198862,0,1,1,135090,135090
198867,0,4,4,150229,150229
198884,0,0,0,107238,107238
198907,0,2,2,81276,81276
198924,0,3,3,50649,50649
198975,0,2,2,169904,169904
199000,0,0,0,154969,154969
199020,2,10,12,66905,66905
199046,0,0,0,155844,155844
199080,1,1,2,161933,161933
199102,0,4,4,156266,156266
199121,0,6,6,8677,8677
199130,0,4,4,142769,142769
199164,2,6,8,138897,138897
199165,3,2,5,127267,127267
199226,3,5,8,69878,69878
199234,0,2,2,74816,74816
199267,7,5,12,168831,168831
199283,0,0,0,113205,113205
199318,1,1,2,167393,167393
199356,0,1,1,138523,138523
199365,0,0,0,147164,147164
199657,0,5,5,157114,157114
199677,6,3,9,100595,100595
199693,2,16,18,25267,25267
199695,3,25,28,38847,38847
199703,6,17,23,98397,98397
199748,0,1,1,55380,55380
199775,0,5,5,141399,141399
199793,0,9,9,160909,160909
199834,0,0,0,162615,162615
199845,3,9,12,66069,66069
199937,0,2,2,132143,132143
199981,0,4,4,64601,64601
200004,0,7,7,148328,148328
200020,0,0,0,169150,169150
200050,4,3,7,95353,95353
200055,0,0,0,115804,115804
200174,0,0,0,112228,112228
200192,3,16,19,147086,147086
200195,0,8,8,135083,135083
200209,0,1,1,164366,164366
200217,0,0,0,146038,146038
200218,0,0,0,72898,72898
200250,0,1,1,136446,136446
200258,3,3,6,158692,158692
200266,0,0,0,136054,136054
200278,0,9,9,136670,136670
200305,0,1,1,165926,165926
200317,2,7,9,137302,137302
200332,3,5,8,72119,72119
200370,1,5,6,136368,136368
200371,0,1,1,76537,76537
200423,0,0,0,77669,77669
200462,1,6,7,150005,150005
200539,1,1,2,148794,148794
200552,0,6,6,91817,91817
200595,0,9,9,160907,160907
200597,0,9,9,131274,131274
200616,0,1,1,148076,148076
200645,1,1,2,69940,69940
200647,0,1,1,155128,155128
200662,0,3,3,71517,71517
200681,0,2,2,148507,148507
200707,0,2,2,148944,148944
200711,1,2,3,73888,73888
200738,2,2,4,135049,135049
200881,1,2,3,65248,65248
200953,0,2,2,154894,154894
200958,0,2,2,139471,139471
200968,1,4,5,66365,66365
200985,1,1,2,150261,150261
200991,1,1,2,164530,164530
200996,0,1,1,119366,119366
201023,0,2,2,151782,151782
201107,0,1,1,166516,166516
201144,0,0,0,111509,111509
201150,0,0,0,159242,159242
201182,2,3,5,133185,133185
201307,0,1,1,81773,81773
201308,0,2,2,57536,57536
201350,0,0,0,161516,161516
201405,0,0,0,154821,154821
201461,0,1,1,144471,144471
201556,0,1,1,130881,130881
201592,0,0,0,137473,137473
201607,5,4,9,100381,100381
201615,2,13,15,113094,113094
201638,0,2,2,166985,166985
201649,0,1,1,68629,68629
201659,2,9,11,139872,139872
201839,0,2,2,159687,159687
201841,0,17,17,139054,139054
201893,2,2,4,74642,74642
202007,0,2,2,130973,130973
202047,0,0,0,142357,142357
202131,0,1,1,164140,164140
202323,4,1,5,136974,136974
202336,0,11,11,149297,149297
202382,3,1,4,150101,150101
202418,2,6,8,142932,142932
202427,0,1,1,169926,169926
202439,0,5,5,79721,79721
202476,4,3,7,78073,78073
202479,2,1,3,76869,76869
202480,3,4,7,16001,16001
202482,2,4,6,77171,77171
202487,0,1,1,141879,141879
202555,0,0,0,102248,102248
202558,0,0,0,136533,136533
202609,0,0,0,148137,148137
202619,0,0,0,39838,39838
202648,0,2,2,80758,80758
202684,1,5,6,137456,137456
202689,0,12,12,56958,56958
202694,0,6,6,92688,92688
202696,3,5,8,134458,134458
202698,0,8,8,142914,142914
202700,0,8,8,134566,134566
202732,0,1,1,138807,138807
202743,0,0,0,69313,69313
202821,0,2,2,125557,125557
202891,2,2,4,144366,144366
202892,2,2,4,144334,144334
202895,0,1,1,130426,130426
202914,0,2,2,159404,159404
202936,1,4,5,112018,112018
203001,1,0,1,55303,55303
203004,0,6,6,142051,142051
203046,0,12,12,69124,69124
203128,0,2,2,97522,97522
203171,0,1,1,165121,165121
203181,0,2,2,138968,138968
203202,2,15,17,130693,130693
203229,0,0,0,153357,153357
