L_ORDERKEY,L_PARTKEY,L_SUPPKEY,L_LINENUMBER,L_QUANTITY,L_EXTENDEDPRICE,L_DISCOUNT,L_TAX,L_RETURNFLAG,L_LINESTATUS,L_SHIPDATE,L_COMMITDATE,L_RECEIPTDATE,L_SHIPINSTRUCT,L_SHIPMODE,L_COMMENT,nonce
1767773874,819559924,-2002572581,-1043220899,-173693001,-2006251951,-790033162,1196701154,1695629710,1207993508,1571760766,567121197,495403225,1082510349,1937896745,1781236956,5886
-2032058858,1608263923,757197668,-1574307495,744662068,-104498087,1779699142,439539881,-1155811015,-717888784,926276167,1533801019,-1693750187,-1536920699,-1598365811,-891130422,5887
-97514595,1434736708,1069613015,-292664426,-129307118,-1163141232,908952655,-1630820650,-2138028484,-2074273303,-422903462,280587873,-181853556,372945641,1555252768,-1677470960,5888
-1155828753,-769128228,955184651,-545648646,558237170,641823565,-1133960056,-2009873610,1372737649,1569884419,2144734063,-73737844,-1184827405,-853261890,-1918508153,709812176,5889
-1474190634,-36537359,-2005030485,-1395992238,798870224,-759832801,62489281,606183089,-1300810568,1017315281,844563822,-807431145,1776243029,292452608,-141708215,-194552149,5890
931343061,338033652,1262653947,-1664419062,1964545279,1097879706,-808419329,247423888,-1783823323,-1395251098,-1375437675,1326354435,1545941542,-1787258749,1848643580,-1020201573,5891
280318425,-773203898,-1992837531,-221335898,-945530604,-84888998,1809192206,1912813261,-1866937853,1485046568,-23711703,884284938,1771859248,1786789126,493939443,1229947208,5892
1299373214,-1398908832,1562805552,1210108381,1691184287,-1679681953,-1344460869,-995375360,1800286502,-126996215,-743111008,-1526850682,1229565968,2095934353,691282876,620519017,5893
-125434521,-412359136,234173915,105060988,597651802,272570735,-1850829608,615546181,880526363,1286721653,-1578026079,-1538213111,1351834870,707057939,-610674888,964899282,5894
-2062224784,-47616757,496473308,251395753,1319678124,618726895,-214701581,-1481470518,-485960112,-1884077712,1763348421,780897882,-617231541,1728797104,2041316553,488055386,5895
1717060974,1715285769,-1187464879,-1260339260,-623719563,-1896044640,-187450579,1898063623,1838401633,-158029673,949752379,-1303280428,218967933,-621516484,-726751586,-1299300714,5896
-311998691,-1467785007,405291363,-2136063801,1445995620,-1348794242,1553084412,1872955106,216494428,1480871217,1760567797,-801155204,-2016688917,862854605,394582231,-586458991,5897
1819544080,-1819676452,-1631818449,-1135366147,-1351141350,633454130,1113125943,-767064393,-605588925,-1431800553,432075772,1337959618,1072073097,824334359,-447572842,-1737872022,5898
334102684,-1486193600,1385776293,-1119491510,-1741088004,-1016380914,883542425,879025635,-967471388,-1959784055,-1991173873,931738583,1759164032,-145479615,1499485920,1029862527,5899
-1376647807,-534468630,-1839783865,-1424186987,530088353,-823391517,1500700862,665928601,-154663684,1694339877,-1502875258,-567181049,-646261047,-984922203,-2087207980,1337568504,5900
87451363,-1024396504,1975203333,-1768056991,-1396181037,-418760377,-414260178,-1366819393,892073878,-312124536,426128722,-1240646726,1357797546,-702952153,-1718199408,1069677689,5901
1697935832,-1465484856,-1120313914,1654741188,1033300422,1701524692,967569147,1393451792,1497919203,561830757,458891575,-291127208,-2049990989,1276155749,2113055099,-169183059,5902
-1460608349,1165532995,1598225606,662515526,1340275999,1640843172,-1540205011,798633465,49570405,-1085956656,-1461728309,1013142126,-286504171,1475430813,-396731213,-629583462,5903
9216588,1582917152,906021750,-1758437271,1359383005,278401787,-266126080,-1272432606,1740982658,-456484179,1053773001,-2120137277,-890431206,-1165990757,-2009203443,-1999735002,5904
-1859839491,-1264821835,-1876299701,-158227155,861772231,-2101818773,831973629,2016033138,-1620931421,-1449606217,-1326075847,539136703,-498182444,-904168826,2025116682,-579753805,5905
-424655816,-594330698,-445437390,1207525690,917929139,-718641928,1661566774,-1603890510,1670701469,626070876,-1588116875,5975771,2027499470,-1778908494,-837207463,1865949006,5906
-726213169,1330948424,-1904166624,-438853150,-1288102449,-1941372680,-1069594790,-1970897270,-1222315179,-1927844672,-1381817388,-683757104,1394813077,1105233707,325695662,-1861048563,5907
1081607526,-419614814,-1211363125,983049963,1841223667,-410970186,1790808327,-1242166326,-1691788333,96872918,203870732,1542902518,-1791107084,-357213914,871546980,1151746106,5908
-687680255,1016053457,1390969151,-1619542816,397817634,-944292196,-40225620,1828967053,-312575057,1041186050,1962393666,-875179026,1809915158,-697232560,306350227,-322311662,5909
124648773,564862719,-432719589,-1352618039,1520720120,-594697568,1160396768,-585511516,1561802294,1174872973,1700533810,1891676449,610451780,1341292780,-2126956668,-1561308245,5910
-749368382,-1020575865,594931081,-60713864,675550010,-1982254792,2000472403,-856530953,-598900873,-30583712,677413060,-2066434129,-1948017739,-422999962,1823504190,921084774,5911
-1811211800,1504897966,-1082445312,1927176052,1584806647,456839948,1129642451,-31573199,-398647928,-1253406878,209069548,-937394858,-132239177,362961696,1940499619,-2138927180,5912
1956512833,-1632985280,1071912007,795934418,2003628181,756789309,385039524,-1112429982,-1243214204,-1997433814,-1141481762,-2125584841,-903481094,-1190507274,-66059833,-2069633596,5913
-2005288635,692527861,550709779,1975750857,-1277262086,210193446,-748030724,-1431277046,-2083155329,-1311192947,-722724633,1862094883,-879646666,-1626066275,1958917557,2121439788,5914
1140061587,1423747855,-1906248118,-16944908,-1586869283,1204771695,1758619875,-204746961,1532358481,-354159344,-296067348,-31896702,-1027568452,-1685314131,1731924826,-1045643803,5915
223625579,-979122056,-1391311992,-2035877899,-741926841,454868215,-206833784,-400789070,405648432,1902879228,-1558779374,-2072822800,791236373,-75582898,-1934311842,-1753397699,5916
-556447426,2070212505,-1036092658,-462387554,-152281129,-295843320,-854205182,570099208,-156953264,1712530264,1325328165,1295911909,-1915218924,-1313145936,1955199007,-1132059498,5917
1312390632,-744900060,735556928,-272970862,-78336308,1438975499,-2005934255,1085885790,-464786649,-1205249602,-369438390,-1584909510,51903587,1435587086,-1180700764,-1398383943,5918
480276280,1262999342,-2069866404,1024265924,845534195,200035149,-854290688,856515096,1126347614,989974803,-334412238,827343205,-885278513,286765968,-225526999,999974490,5919
-1350884061,1710502384,2016967929,-1592173938,82319367,1962518988,-412353670,-1158773895,-724144260,-1560723083,-1729970259,953071287,-1909482857,1706103062,-1147075922,1043734718,5920
-818754249,-1542743360,1659531073,-148003671,-560416433,593079288,79282332,-1797560231,937580244,-582194301,-1019312148,54323322,429026263,259407686,-1349216274,774467940,5921
-646106853,-1993515178,345580680,72937020,-783254816,-1408287195,1654906354,-748519158,-526065890,-2132788845,-1803941430,1209514759,-70729164,631355087,428468630,-1064225352,5922
791817077,1544666790,137377912,371242080,1090050927,-975906046,-362277790,340163556,1192499241,362444660,986454713,-931752527,2125564697,1005213711,1355201071,-63980090,5923
173771094,-1781773845,1665824247,-1361377030,-1456348237,-2123890406,-892273841,-796311754,1474329727,-959595008,1651252595,1531477882,1382031738,-295888715,338251495,-1433111784,5924
-359189303,826223411,-1449529287,-1344242305,566419433,-1967602336,1243466657,-1718137224,1006288231,1718114388,976189528,1310372661,696848983,-728052802,-1458535814,-128051737,5925
-1147530029,1010863362,-1974156003,-101879944,-769726556,82855567,211658471,-528591830,-1183286541,18623774,2008130722,1447346084,-2119719606,-1620445029,1013416410,-1561728947,5926
-2036423084,-981730027,1097094653,-116324316,1714616227,-1127067087,1988963889,-993495314,1853868263,599608722,1293744423,-1885011209,1984591208,20423689,-41236562,-946270072,5927
1329212404,1381134466,-1154740867,868293821,1396090869,87311023,1741835505,400727563,143678842,-583817862,1148279228,-1292921241,-1913560028,1348714794,-1855083319,-21203696,5928
-148614606,-1733604648,1033453704,-1354130145,-1765483464,945254513,-1535029460,-98454321,-2122556080,-1052668219,-8234428,2085029429,-344337485,1589568887,165744223,123028064,5929
-709066107,-485423694,-996964217,357765650,-1645448978,1483340121,1993841132,-1773925730,-439222710,-1350614641,-373009359,-833648458,1409140537,-4254477,1611114370,1034550315,5930
1357230856,195404429,249638192,-1934891520,-556166261,-702034103,372999759,-1344401535,-497727440,-2136444576,1339504974,1726264574,-1940369714,2034140499,2146393077,-788125041,5931
872602449,-941469901,-1483900569,-495736945,-422984471,277279564,1484971535,-1858651238,-1368693285,-1116392612,1613448248,214072571,-984702417,2107972980,-169445295,818417684,5932
-1581712825,-350462364,-454041738,371345467,-1632991005,-1274627065,1317236526,-646646515,406106436,-1787884416,123110272,1679761280,2048654947,-893076345,-2101046302,-591834333,5933
-2060238896,806927147,1841357737,-1075920174,2086925227,98253396,2060527632,-1370755526,293499206,1555789130,1105113915,-2077019368,788738642,-1373651825,-1952738948,-663668247,5934
1428033153,1462953534,-350713177,270235565,-1199245594,2068134198,-1925523246,569881526,1146873143,-1823427693,1620276963,-1901426920,-255175052,584924357,737635613,-391579559,5935
741947456,370873210,-1167470838,-1849017028,-53121582,-1291469041,2116530113,1652634519,2020630392,-620813429,432784671,2092296792,-1091874701,-1363484553,541534353,817077661,5936
-1627264994,180392494,423079871,-1095069154,-318418659,-1172780928,1851666879,1515106362,864851747,-610663874,919215798,-140612332,-317127726,-1098869582,-370462024,-1825954540,5937
1702489926,-828298800,916445582,-537090016,107445727,-270893327,939532637,-1944200711,89111169,1984186857,-1784172307,-96161593,-1284313553,-1779259796,-1005144659,604734618,5938
526076142,12344410,-1036725425,-1157829166,57209088,1110185768,1139038686,68540012,-1522042912,871999344,-1911138711,-1181088620,1931592480,-558610818,41786408,-1092673904,5939
746754628,-1379059768,-258184339,1688025313,329906467,-1490361858,-213102323,-715301560,-444771435,354777976,-606897074,-1709758860,-1875000218,1465435373,-460428274,1741293517,5940
1770766564,975258025,-1124976448,1143093368,947962090,-1728481986,332263716,1826499555,-77201283,769312102,953948038,-562854067,1804527008,-589469316,-1745495784,112604830,5941
-1078735275,932036058,963557359,1937812581,1527146860,1238008639,-608810302,147601008,-1401959586,1302596095,1367386180,2128158847,1183916158,974824853,-223273203,1090020893,5942
778903104,-1615190803,-798836622,-1651688977,-1220452832,87028928,-674734414,337270146,120941596,1044538073,-1274324700,1897930171,1655725261,1968812128,175052918,-1049045471,5943
1620838712,1809922858,1554406860,-2141621220,1735554341,-699440085,222466477,-1201576060,-144829739,1719068510,1246842661,-951805865,-955257624,-1870706603,-249600243,-1559132874,5944
-1882569649,410017865,-2057426890,-1983972743,1314978445,493317006,-1320984064,511170844,251939066,228836884,1804940038,-960684176,798249455,1925180086,-167759145,2117385125,5945
-2144519837,804471597,-1480063069,2059264266,1495883401,-1307843226,-1707902390,847848519,-1594000740,-1693591803,1485867546,-71735147,-163173083,941169229,-2145771642,-1909444013,5946
-1820175635,843930178,-132490362,-1539155236,-1441479167,66257508,-1478553175,-205053915,665653839,1022009621,433463561,898697030,-1414216010,-1942638753,-804041792,-1460270447,5947
574662525,402578297,1308444147,-200359217,1237189682,-991217842,1497607409,-1720314341,-301618413,-2076954558,1845412285,1486094548,1819477757,817458892,-976164626,-1757708917,5948
1058297587,-1507326464,992922325,901032347,12651561,148375853,-46518738,60317982,-2107424560,-22699252,565943567,2132715271,2092651829,-1155898828,1529424714,152619187,5949
140920159,881826385,-473185502,575944347,-1504364806,1229878841,38646275,-1925715227,-934750031,1524471953,1608087257,1411193684,1391534900,-1591050143,1727529178,-1894014195,5950
1005152243,-198709891,317329204,-1084995437,1142844711,-967987062,-670388961,-66829453,469574497,-518662967,-896881558,1742861157,-1294026432,1644004234,1026314303,-1455545762,5951
-925728011,-1879334823,-249252437,895225302,1598955007,1688031489,1677384744,-415373695,10609414,1297820487,681074187,-1045336879,-156317950,2029561310,-2138985383,-812865527,5952
-314875460,418070258,2109065696,379641548,-1535621784,-245434915,1784816481,95027723,1881462303,2111457609,-1829483816,238839860,86257361,-1539419516,379802570,-315779066,5953
1410418629,15815612,713189872,1933848898,96439135,1636695252,-1562026396,-1804882052,1309198818,-175755745,-1108912495,-1770162138,859594953,1291614044,74844365,933760716,5954
-138422356,-1548152394,-855719641,650879338,2025284473,1771606542,-748145759,-841828027,-1893928836,458274273,270852387,-949007526,-1658313827,585405410,1254746162,1701314348,5955
755354511,679296522,779352626,1007103949,-916518662,14387694,760241812,-485186062,-831873070,-2004525011,515286263,1847338782,378185739,-1534292380,331361806,8914706,5956
-309839751,487642148,-936088100,-1258555721,891161784,1373368816,-1879049507,1241427165,-741940552,1980172806,354558479,-1982100076,-1315665892,1921189531,1724348561,-1495547798,5957
-1588189228,1711555190,-878918708,-29520220,-1058436188,1241166060,-628665432,-1731402719,-1628105007,-1105329914,-610100201,1602222548,-677660340,-1496685326,980084477,521679924,5958
1576033109,102463462,166139384,1709248708,-1520214213,-1612435162,-289546434,664973121,1543362422,-333258218,-1350692240,-1302499596,32378088,-1586023815,1916070821,-1548077912,5959
-1329690789,-437026634,1044144039,-1239700763,-1573019611,-297312730,710696450,233220100,453353196,1111207657,408616782,-1797758713,517173597,-724808211,-1163165925,1772332451,5960
-497323413,1643847566,-286498494,942349187,1705597426,-1909728716,-235197671,-1047095535,1700648183,-1066726436,-566020248,-1294736679,-216475599,1458644810,1613238151,1053851901,5961
-386586358,-1411031324,1111074210,708169474,-455737688,230456068,1057441891,492978221,-1689133291,1561060428,-271162902,1708480349,756425016,-1659764758,1337193778,1680493689,5962
1149580862,1212121576,-805228870,364762460,-1398074751,278641105,-862203473,831428156,-535636905,1682623614,-1462934318,116838079,1695866200,-695454494,-1144755390,-594543309,5963
1196920562,-331919088,-993900168,558686541,1183761009,1381743408,-1643618217,-1985013647,1501520742,-1560485471,-2104311625,-1587982069,-802817150,-2124265114,2098883012,264866593,5964
-555536721,1237310245,-827217515,-919203707,-73614111,1396285236,-433647454,-1397553634,2138112119,-167919999,-79482747,1465522402,-196384833,-1299394525,-524386399,-775379259,5965
-348841862,492550512,972645168,1281886943,497928117,1983037952,604330205,-1573798558,-1976483724,1426649503,-371821351,-377525972,-362279320,-159603374,-1952934899,-1855865789,5966
893936495,-899669890,-1104069510,198300053,-1320934669,921758889,-2121673753,1068510665,184704040,1809162395,1500053895,-2125381639,-232647766,102652308,-804649875,-273230488,5967
523558551,-868133820,108348369,1298488969,-437823442,-1766827904,1957717665,-131549825,553517228,779683732,-261565481,-431250164,393402640,1374960862,-642262451,2122588410,5968
-1843671961,-1074541055,207783406,-968334647,2136436975,760190476,-106504015,-1622845592,635840581,-84886288,-855841565,502126923,-1150383466,1405045148,-333420895,1227787291,5969
-18176642,1666417143,-1630700142,1606776208,144044246,-732083009,1761522701,1955199918,1917014879,1506785014,-1958873553,262037674,9929580,-791117291,-271768222,-1135051243,5970
