U5_USERKEY,U5_INDEG,U5_OUTDEG,U5_ACTIVITY,U5_JOINDATE,U5_REGTIME
148084,2,3,5,204064,204064
148098,1,1,2,210971,210971
148109,1,3,4,220969,220969
148116,0,15,15,206137,206137
148121,1,4,5,152240,152240
148122,0,3,3,80620,80620
148132,0,0,0,226198,226198
148133,0,1,1,250186,250186
148144,2,5,7,230735,230735
148192,1,2,3,158923,158923
148218,1,1,2,156024,156024
148228,1,4,5,102086,102086
148232,2,5,7,73138,73138
148237,20,67,87,47244,47244
148245,2,2,4,245218,245218
148247,1,3,4,56831,56831
148251,21,43,64,248607,248607
148258,1,34,35,150068,150068
148273,0,12,12,103386,103386
148278,3,0,3,196098,196098
148289,5,3,8,192631,192631
148303,0,6,6,236761,236761
148309,0,1,1,125391,125391
148325,0,1,1,110517,110517
148377,7,20,27,157482,157482
148407,1,4,5,114362,114362
148421,1,1,2,76369,76369
148431,1,2,3,136413,136413
148436,3,12,15,203984,203984
148443,0,0,0,254235,254235
148468,1,1,2,213844,213844
148526,0,6,6,73747,73747
148534,0,19,19,228917,228917
148537,0,2,2,216693,216693
148546,3,3,6,142287,142287
148547,1,1,2,217377,217377
148586,2,16,18,230898,230898
148597,0,0,0,249297,249297
148602,0,3,3,55454,55454
148611,0,2,2,237607,237607
148640,1,4,5,234288,234288
148644,0,2,2,157045,157045
148660,2,2,4,165672,165672
148667,3,7,10,162845,162845
148669,9,17,26,229887,229887
148731,3,2,5,159591,159591
148763,0,5,5,237931,237931
148764,1,3,4,148586,148586
148788,1,11,12,210981,210981
148790,4,7,11,188814,188814
148799,3,19,22,241266,241266
148800,3,3,6,143068,143068
148807,4,6,10,139914,139914
148815,1,7,8,206305,206305
148828,2,4,6,234032,234032
148830,0,2,2,207875,207875
148844,4,7,11,245947,245947
148856,2,2,4,242354,242354
148864,4,8,12,217740,217740
148866,0,2,2,221951,221951
148876,0,1,1,147439,147439
148884,0,0,0,151494,151494
148901,0,4,4,141923,141923
148917,0,0,0,254414,254414
148923,16,4,20,164969,164969
148956,2,4,6,211241,211241
148960,2,2,4,206434,206434
148990,0,2,2,244967,244967
149017,1,2,3,229171,229171
149032,3,8,11,230260,230260
149046,2,6,8,154959,154959
149053,2,8,10,70845,70845
149071,1,5,6,242950,242950
149083,2,5,7,230043,230043
149086,15,18,33,196983,196983
149096,2,7,9,199177,199177
149190,1,2,3,217727,217727
149204,0,0,0,142193,142193
149210,12,1,13,229519,229519
149212,12,0,12,122129,122129
149241,0,1,1,256050,256050
149244,0,2,2,194464,194464
149249,0,1,1,69255,69255
149261,1,3,4,250466,250466
149264,8,16,24,237271,237271
149266,6,6,12,173722,173722
149268,6,12,18,23861,23861
149281,0,2,2,234898,234898
149288,0,2,2,172509,172509
149295,0,0,0,177270,177270
149298,2,2,4,147880,147880
149311,8,1,9,133390,133390
149318,5,7,12,135144,135144
149320,1,12,13,137739,137739
149323,10,13,23,225482,225482
149324,8,24,32,132094,132094
149327,11,16,27,117518,117518
149332,12,21,33,204711,204711
149344,3,24,27,154326,154326
149346,1,2,3,57317,57317
149375,1,1,2,245121,245121
149391,0,1,1,182772,182772
149402,6,19,25,104929,104929
149403,12,25,37,4216,4216
149405,2,5,7,247618,247618
149467,6,16,22,65363,65363
149471,0,8,8,192250,192250
149479,0,4,4,188710,188710
149484,1,1,2,257081,257081
149499,0,1,1,221639,221639
149510,2,5,7,214290,214290
149557,0,8,8,133755,133755
149566,0,0,0,139173,139173
149580,0,1,1,210778,210778
149598,2,3,5,140505,140505
149604,1,2,3,210346,210346
149606,4,4,8,211619,211619
149629,0,1,1,133209,133209
149644,1,1,2,179880,179880
149666,1,11,12,167441,167441
149677,1,2,3,136897,136897
149683,1,3,4,229391,229391
149684,1,6,7,236143,236143
149691,28,98,126,71903,71903
149700,11,32,43,137820,137820
149705,1,10,11,155090,155090
149707,3,4,7,245316,245316
149730,0,1,1,190188,190188
149734,0,3,3,151158,151158
149737,0,5,5,50864,50864
149743,3,11,14,258054,258054
149767,3,3,6,177989,177989
149771,0,0,0,172549,172549
149809,6,14,20,159977,159977
149824,0,2,2,45004,45004
149835,3,5,8,203343,203343
149838,2,14,16,192880,192880
149840,6,8,14,189588,189588
149842,4,5,9,134626,134626
149846,1,7,8,224869,224869
149847,1,3,4,225083,225083
149865,0,3,3,212940,212940
149884,0,7,7,214780,214780
149887,1,5,6,190665,190665
149907,1,2,3,238349,238349
149910,0,2,2,213238,213238
149918,3,3,6,104717,104717
149928,1,4,5,258795,258795
149937,0,1,1,159565,159565
149965,0,0,0,134318,134318
149978,1,4,5,122867,122867
150036,0,8,8,250184,250184
150096,0,1,1,209116,209116
150103,18,27,45,190270,190270
150131,0,0,0,203419,203419
150132,0,1,1,157966,157966
150140,1,19,20,138964,138964
150148,0,1,1,221186,221186
150169,1,1,2,203085,203085
150202,22,36,58,217213,217213
150221,0,6,6,198115,198115
150233,0,1,1,171966,171966
150234,5,0,5,189445,189445
150235,0,6,6,232047,232047
150245,2,4,6,185497,185497
150281,2,4,6,147860,147860
150286,0,1,1,189102,189102
150302,4,16,20,107479,107479
150305,2,6,8,191234,191234
150337,16,35,51,212398,212398
150341,5,12,17,121737,121737
150365,1,6,7,92695,92695
150389,22,45,67,138890,138890
150401,3,4,7,248943,248943
150402,0,2,2,161379,161379
150411,3,3,6,166237,166237
150418,0,2,2,176234,176234
150427,8,8,16,186580,186580
150432,0,8,8,140960,140960
150443,2,2,4,250813,250813
150446,1,6,7,225692,225692
150469,0,4,4,123285,123285
150490,3,4,7,203434,203434
150499,1,2,3,206263,206263
150501,1,7,8,234123,234123
150503,3,9,12,236048,236048
150510,2,2,4,222359,222359
150512,1,3,4,229169,229169
150521,2,2,4,165925,165925
150527,1,1,2,206136,206136
150534,2,4,6,133747,133747
150561,1,8,9,248213,248213
150567,3,8,11,192244,192244
150574,0,4,4,188831,188831
150576,0,7,7,207240,207240
150582,0,1,1,216586,216586
150590,2,2,4,249940,249940
150600,0,0,0,203177,203177
150622,2,5,7,153009,153009
150636,2,3,5,201798,201798
150665,5,3,8,233440,233440
150680,10,35,45,148826,148826
150701,0,2,2,198630,198630
150704,0,1,1,67187,67187
150708,0,2,2,213709,213709
150713,1,3,4,246420,246420
150731,0,6,6,178954,178954
150753,1,1,2,143112,143112
150793,3,8,11,235406,235406
150799,1,11,12,245641,245641
150800,4,11,15,186721,186721
150803,4,22,26,242834,242834
150805,0,5,5,8796,8796
150818,2,7,9,162580,162580
150837,0,1,1,138101,138101
150842,6,14,20,223456,223456
150846,3,5,8,192971,192971
150847,2,3,5,253497,253497
150851,0,1,1,237953,237953
150861,1,1,2,240300,240300
150866,3,7,10,150830,150830
150889,4,2,6,130915,130915
150890,2,5,7,130108,130108
150904,4,12,16,146716,146716
150912,2,4,6,77311,77311
150919,2,3,5,147971,147971
150929,1,3,4,221055,221055
150977,2,10,12,175673,175673
151018,5,17,22,188435,188435
151039,4,15,19,137495,137495
151040,0,2,2,142190,142190
151045,1,17,18,63620,63620
151054,0,1,1,74352,74352
151064,1,6,7,204214,204214
151069,4,3,7,176058,176058
151085,3,18,21,192713,192713
151103,0,0,0,125549,125549
151121,2,6,8,207507,207507
151140,2,4,6,244520,244520
151159,1,2,3,84854,84854
151189,0,1,1,243984,243984
151204,1,3,4,103345,103345
151205,2,3,5,112853,112853
151210,11,20,31,234142,234142
151223,2,4,6,112710,112710
151239,6,9,15,187803,187803
151251,0,2,2,247427,247427
151264,0,16,16,244816,244816
151276,0,2,2,206646,206646
151284,1,2,3,194200,194200
151286,1,1,2,195007,195007
151290,0,1,1,149406,149406
151292,1,4,5,226219,226219
151304,0,6,6,148394,148394
151316,0,0,0,144425,144425
151320,0,0,0,186288,186288
151322,1,6,7,222615,222615
151366,0,11,11,137890,137890
151383,10,9,19,148436,148436
151415,1,3,4,139908,139908
151428,2,6,8,101307,101307
151430,2,2,4,220247,220247
151442,2,2,4,140038,140038
151445,0,0,0,245106,245106
151450,0,4,4,151656,151656
151504,0,0,0,230636,230636
151509,0,1,1,217904,217904
151513,1,3,4,225153,225153
151524,1,5,6,206722,206722
151541,1,3,4,189094,189094
151550,0,0,0,186135,186135
151566,0,0,0,154478,154478
151571,0,4,4,116264,116264
151576,2,12,14,195982,195982
151582,0,10,10,250569,250569
151605,0,2,2,242868,242868
151609,1,0,1,158262,158262
151632,4,8,12,141536,141536
151635,1,4,5,204747,204747
151641,0,3,3,223442,223442
151646,2,9,11,192783,192783
151651,3,7,10,228887,228887
151652,2,3,5,228763,228763
151676,2,19,21,207905,207905
151681,0,3,3,156558,156558
151683,0,1,1,98043,98043
151687,0,6,6,172013,172013
151690,0,3,3,170900,170900
151707,1,2,3,156606,156606
151733,3,3,6,240312,240312
151736,1,1,2,207976,207976
151750,1,2,3,125806,125806
151754,0,12,12,134620,134620
151783,0,5,5,111750,111750
151810,2,6,8,122629,122629
151845,0,10,10,97775,97775
151883,0,1,1,161727,161727
151891,0,7,7,164949,164949
151920,6,12,18,243807,243807
151925,2,5,7,213610,213610
151958,0,1,1,173776,173776
151961,0,0,0,130768,130768
151979,1,5,6,56027,56027
151980,1,1,2,246011,246011
151987,2,2,4,156048,156048
151995,0,8,8,149686,149686
152011,3,13,16,146914,146914
152027,0,1,1,12210,12210
152034,1,2,3,231401,231401
152035,1,3,4,195341,195341
152054,1,10,11,124019,124019
152064,0,6,6,243870,243870
152095,1,1,2,55252,55252
152101,4,20,24,209198,209198
152112,0,3,3,150453,150453
152140,1,4,5,136296,136296
152228,3,5,8,247382,247382
152239,0,5,5,221179,221179
152243,5,10,15,170286,170286
152248,6,12,18,111591,111591
152258,1,6,7,109465,109465
152290,0,0,0,230391,230391
152292,0,3,3,239979,239979
152298,1,4,5,153190,153190
152304,4,28,32,226731,226731
152308,1,2,3,154171,154171
152328,0,8,8,239765,239765
152329,1,1,2,150236,150236
152340,0,6,6,193939,193939
152350,2,4,6,212361,212361
152363,3,2,5,110499,110499
152370,2,7,9,122380,122380
152385,2,2,4,194685,194685
152400,1,9,10,47755,47755
152407,4,20,24,60373,60373
152421,5,5,10,149969,149969
152422,1,3,4,243256,243256
152452,0,1,1,251583,251583
152453,3,3,6,240888,240888
152460,1,1,2,229909,229909
152473,2,9,11,242414,242414
152494,0,3,3,217869,217869
152500,0,1,1,43510,43510
152503,0,4,4,136752,136752
152506,2,4,6,147674,147674
152507,3,18,21,151632,151632
152512,3,6,9,193678,193678
152531,3,9,12,180543,180543
152544,0,1,1,240860,240860
152555,0,2,2,155907,155907
152579,1,11,12,55775,55775
152594,2,3,5,258067,258067
152597,2,12,14,147714,147714
152608,8,33,41,234242,234242
152613,0,4,4,177565,177565
152615,0,3,3,212975,212975
152619,1,5,6,236795,236795
152620,2,24,26,207546,207546
152622,0,3,3,226545,226545
152661,2,8,10,252490,252490
152665,0,2,2,174388,174388
152669,0,1,1,169557,169557
152688,1,1,2,162813,162813
152718,1,4,5,150320,150320
152727,0,3,3,160245,160245
152730,0,4,4,184164,184164
152757,0,8,8,252010,252010
152760,0,2,2,218763,218763
152768,1,7,8,221732,221732
152800,0,4,4,122011,122011
152817,3,9,12,190995,190995
152818,1,1,2,193120,193120
152836,3,8,11,146962,146962
152837,0,6,6,231714,231714
152854,1,2,3,148476,148476
152856,1,4,5,208406,208406
152858,1,1,2,209246,209246
152870,1,4,5,257491,257491
152873,0,1,1,129257,129257
152882,3,4,7,136134,136134
152884,1,2,3,147201,147201
152892,0,2,2,247400,247400
152912,1,1,2,64210,64210
152942,0,2,2,235536,235536
152960,2,8,10,191983,191983
152985,3,9,12,72911,72911
152989,37,24,61,138475,138475
152990,1,12,13,145016,145016
153003,1,3,4,73470,73470
153014,0,0,0,233491,233491
153030,0,6,6,116399,116399
153043,1,1,2,256415,256415
153053,1,2,3,240345,240345
153062,0,2,2,141987,141987
153098,0,1,1,106704,106704
153140,1,15,16,257357,257357
153142,2,11,13,237138,237138
153151,1,0,1,187135,187135
153189,0,1,1,222276,222276
153209,2,10,12,215197,215197
153231,7,4,11,188726,188726
153233,0,2,2,247486,247486
153247,0,3,3,117869,117869
153249,1,3,4,145385,145385
153265,0,1,1,132212,132212
153273,1,9,10,134753,134753
153278,0,3,3,120415,120415
153298,0,0,0,238907,238907
153313,1,7,8,243568,243568
153317,8,12,20,230779,230779
153328,0,7,7,195369,195369
153334,7,17,24,229945,229945
153340,3,3,6,160508,160508
153358,0,0,0,134926,134926
153367,1,2,3,156888,156888
153386,4,23,27,67185,67185
153414,2,3,5,155092,155092
153422,3,11,14,212305,212305
153431,2,21,23,221756,221756
153436,3,7,10,133948,133948
153444,0,0,0,225705,225705
153457,2,5,7,157656,157656
153467,0,1,1,212659,212659
153499,0,4,4,156436,156436
153552,0,3,3,191833,191833
153562,1,0,1,158420,158420
153564,0,0,0,237848,237848
153566,0,3,3,22228,22228
153569,3,8,11,152718,152718
153572,2,22,24,158854,158854
153575,2,16,18,240058,240058
153579,7,5,12,154468,154468
153584,8,18,26,212689,212689
153606,17,21,38,138031,138031
153621,0,1,1,184545,184545
153636,0,0,0,243558,243558
153637,2,6,8,116981,116981
153649,0,3,3,109975,109975
153653,5,3,8,98495,98495
153661,0,9,9,241807,241807
153663,2,8,10,227698,227698
153669,0,3,3,127286,127286
153698,3,5,8,180972,180972
153699,12,29,41,142053,142053
153700,2,3,5,257423,257423
153726,0,6,6,209490,209490
153730,0,3,3,181610,181610
153741,3,42,45,140636,140636
153746,1,2,3,236716,236716
153751,1,2,3,156267,156267
153765,18,37,55,214292,214292
153780,5,46,51,190750,190750
153793,24,34,58,65522,65522
153800,1,6,7,144489,144489
153821,1,3,4,152200,152200
153827,6,44,50,217398,217398
153854,2,2,4,99505,99505
153859,1,2,3,210688,210688
153867,0,1,1,210749,210749
153894,0,1,1,246454,246454
153899,1,10,11,191764,191764
153903,2,7,9,229927,229927
153911,0,6,6,221622,221622
153915,0,1,1,221908,221908
153917,0,6,6,171262,171262
153927,4,12,16,245485,245485
153938,8,20,28,146135,146135
153950,17,10,27,135215,135215
153959,3,2,5,151001,151001
153962,3,3,6,150905,150905
153989,0,3,3,131310,131310
154014,1,2,3,201402,201402
154068,3,22,25,117327,117327
154071,3,7,10,229859,229859
154076,8,21,29,254095,254095
154081,0,16,16,183505,183505
154082,0,25,25,136643,136643
154107,4,47,51,129881,129881
154115,0,5,5,221519,221519
154124,0,1,1,188529,188529
154179,0,3,3,147832,147832
154217,0,6,6,149968,149968
154218,20,5,25,242971,242971
154228,1,2,3,197012,197012
154230,0,7,7,241503,241503
154234,1,5,6,117384,117384
154254,9,59,68,223982,223982
154257,2,2,4,131393,131393
154286,3,32,35,207319,207319
154300,1,1,2,188802,188802
154308,1,4,5,254452,254452
154314,1,11,12,238614,238614
154320,1,12,13,157139,157139
154321,8,14,22,136770,136770
154330,1,3,4,182590,182590
154334,0,3,3,238198,238198
154344,2,2,4,168767,168767
154350,7,7,14,234464,234464
154363,0,1,1,135937,135937
154383,2,10,12,199954,199954
154401,2,8,10,146547,146547
154403,2,3,5,210783,210783
154475,4,6,10,157188,157188
154480,1,2,3,107798,107798
154488,2,2,4,257196,257196
154502,1,1,2,173730,173730
154507,4,4,8,190702,190702
154509,3,14,17,237867,237867
154519,3,5,8,210871,210871
154521,1,2,3,203100,203100
154528,2,4,6,202183,202183
154531,1,4,5,250661,250661
154561,4,13,17,202252,202252
154573,18,42,60,50159,50159
154577,18,6,24,111187,111187
154579,0,1,1,99960,99960
154581,16,82,98,122306,122306
154584,15,19,34,46312,46312
154597,0,2,2,151372,151372
154598,4,28,32,158942,158942
154606,0,8,8,192513,192513
154615,1,5,6,151818,151818
154632,3,7,10,253931,253931
154643,2,20,22,244323,244323
154652,1,3,4,247110,247110
154667,1,0,1,237201,237201
154675,6,24,30,203374,203374
154681,0,10,10,228859,228859
154693,0,0,0,252386,252386
154695,0,3,3,121358,121358
154700,4,3,7,255400,255400
154702,1,10,11,147669,147669
154758,7,5,12,168101,168101
154763,0,0,0,155797,155797
154767,1,3,4,177740,177740
154772,0,3,3,203283,203283
154788,0,1,1,247917,247917
154808,3,3,6,188684,188684
154809,1,5,6,224604,224604
154827,5,6,11,173914,173914
154833,0,4,4,55680,55680
154847,0,3,3,230508,230508
154878,5,11,16,204596,204596
154884,1,6,7,113142,113142
154907,7,25,32,243894,243894
154947,2,20,22,225508,225508
154962,0,4,4,147902,147902
155034,0,3,3,59345,59345
155038,7,33,40,191988,191988
155044,0,9,9,231071,231071
155050,0,3,3,238052,238052
155063,1,1,2,156840,156840
155076,1,4,5,214506,214506
155084,1,1,2,191503,191503
155105,2,27,29,55386,55386
155119,0,10,10,224631,224631
155121,0,4,4,235500,235500
155123,0,0,0,200375,200375
155144,0,1,1,208815,208815
155145,0,1,1,172822,172822
155166,0,1,1,255896,255896
155167,1,3,4,194488,194488
155185,1,4,5,192597,192597
155204,2,4,6,165656,165656
155252,0,3,3,244004,244004
155273,0,4,4,159543,159543
155277,1,9,10,125722,125722
155357,8,22,30,219975,219975
155393,0,1,1,134827,134827
155398,0,6,6,66168,66168
155413,0,1,1,125732,125732
155467,1,3,4,197884,197884
155471,0,2,2,56115,56115
155485,0,1,1,179801,179801
155495,0,3,3,140305,140305
155513,7,27,34,149175,149175
155546,0,1,1,131775,131775
155554,0,2,2,77000,77000
155566,3,26,29,250293,250293
155588,4,9,13,222381,222381
155590,0,2,2,235587,235587
155595,2,3,5,190705,190705
155612,2,0,2,181813,181813
155637,0,2,2,59451,59451
155642,1,1,2,158727,158727
155668,0,11,11,207872,207872
155669,2,26,28,237564,237564
155672,0,8,8,71209,71209
155685,3,6,9,191602,191602
155692,1,2,3,244549,244549
155734,0,14,14,172553,172553
155737,0,3,3,141309,141309
155753,1,2,3,153747,153747
155768,1,1,2,206642,206642
155779,1,5,6,134210,134210
155786,1,2,3,186319,186319
155795,2,5,7,196648,196648
155853,1,3,4,195398,195398
155867,1,23,24,143658,143658
155888,1,17,18,198394,198394
155900,0,2,2,189922,189922
155926,0,0,0,145868,145868
155932,0,3,3,196203,196203
155935,0,3,3,201335,201335
155939,12,24,36,228529,228529
155951,0,3,3,238696,238696
155974,1,0,1,176431,176431
155979,7,6,13,241784,241784
156001,1,14,15,173089,173089
156005,0,0,0,145755,145755
156007,4,5,9,66568,66568
156021,1,12,13,197881,197881
156057,0,2,2,196946,196946
156069,1,10,11,136263,136263
156085,1,7,8,137270,137270
156105,1,1,2,70789,70789
156132,0,0,0,158874,158874
156135,0,3,3,167364,167364
156138,1,3,4,214311,214311
156143,2,3,5,123427,123427
156144,1,4,5,221139,221139
156176,0,4,4,164742,164742
156189,2,18,20,242962,242962
156192,4,12,16,228181,228181
156213,0,3,3,148785,148785
156225,3,3,6,123598,123598
156229,1,8,9,201798,201798
156230,0,2,2,215185,215185
156246,3,41,44,226910,226910
156264,1,0,1,204402,204402
156324,8,11,19,207286,207286
156339,1,2,3,133371,133371
156342,4,8,12,154389,154389
156356,3,4,7,227856,227856
156362,2,11,13,150622,150622
156374,4,10,14,147797,147797
156383,0,3,3,231947,231947
156398,1,0,1,161853,161853
156404,2,0,2,255247,255247
156454,2,1,3,208261,208261
156466,0,1,1,142965,142965
156472,2,8,10,137087,137087
156475,0,1,1,192985,192985
156485,1,6,7,129855,129855
156489,0,0,0,244466,244466
156573,1,1,2,237671,237671
156594,7,14,21,242986,242986
156629,0,1,1,180141,180141
156641,1,1,2,215132,215132
156647,9,34,43,196760,196760
156655,4,12,16,131875,131875
156668,8,26,34,122921,122921
156671,6,16,22,196129,196129
156686,6,52,58,133013,133013
156699,1,8,9,244081,244081
156701,0,0,0,138247,138247
156703,2,2,4,159404,159404
156721,1,4,5,188993,188993
156762,5,11,16,234422,234422
156779,0,1,1,207336,207336
156780,1,1,2,164659,164659
156811,2,15,17,131381,131381
156826,0,3,3,238525,238525
156832,3,4,7,149321,149321
156841,0,1,1,135820,135820
156845,3,14,17,214381,214381
156846,3,11,14,31712,31712
156869,1,2,3,118291,118291
156871,2,4,6,149668,149668
156882,1,8,9,138662,138662
156910,1,3,4,243315,243315
156921,2,6,8,196865,196865
156936,0,8,8,141014,141014
156963,0,5,5,223394,223394
157002,2,6,8,172312,172312
157013,1,1,2,207242,207242
157030,4,4,8,173734,173734
157031,0,1,1,143788,143788
157043,1,1,2,160213,160213
157059,3,3,6,118620,118620
157073,1,1,2,139342,139342
157094,4,15,19,134015,134015
157157,0,0,0,198997,198997
157176,5,16,21,129208,129208
157180,0,2,2,143207,143207
157206,0,2,2,191169,191169
157211,0,0,0,129401,129401
157227,0,2,2,111752,111752
157250,0,3,3,173282,173282
157255,1,1,2,204595,204595
157262,0,0,0,227791,227791
157265,2,3,5,222833,222833
157267,0,3,3,110062,110062
157276,0,6,6,78223,78223
157291,0,3,3,134470,134470
157297,1,9,10,154106,154106
157300,0,2,2,188620,188620
157312,2,3,5,232571,232571
157317,0,5,5,107632,107632
157326,0,1,1,242807,242807
